Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
-0.14999,32477.96,3.8156,1.1621,,,4.6414,-0.5723,,,,,4.6414,-0.5722883682983702,0.0146908930220384,2.616810243798239,0.0049
-0.14999,32537.959,3.8146,1.1646,0.0,0.0,4.651,-0.57215,,,,,4.651,-0.5721513519813539,0.014045894592531,2.616810243798239,0.0049
-0.15,32597.959,3.8136,1.1671,,,4.6605,-0.57204,3.8136,1.1671,-2.84995068222905,-0.3508888888889032,4.6605,-0.5720200466200486,0.0138118022328654,2.616810243798239,0.0049
-0.15,32657.959,3.8126,1.1696,0.0,0.0,4.67,-0.57189,,,,,4.67,-0.5718889277389295,0.0139212962606123,2.5770591070716007,0.0049
-0.14999,32717.959,3.8118,1.1721,0.36086,,4.6796,-0.57173,,,,,4.6796,-0.5717541258741278,0.0138805984629541,2.5770591070716007,0.0049
-0.14999,32777.96,3.8108,1.1746,,2.7808,4.6891,-0.57158,,,,,4.6891,-0.5716237762237781,0.0142289289657711,2.5770591070716007,0.0049
-0.15,32837.959,3.8101,1.1771,0.0,,4.6986,-0.57152,3.8101,1.1771,-2.849950682229036,-0.3508888888889032,4.6986,-0.5714837762237781,0.014630106735364,2.5770591070716007,0.0049
-0.15,32897.959,3.8093,1.1796,,0.0,4.7081,-0.5714,,,,,4.7081,-0.5713458041958062,0.0136204146730456,2.5770591070716007,0.0049
-0.14999,32957.959,3.8083,1.1821,0.0,,4.7176,-0.57121,,,,,4.7176,-0.5712249883449902,0.0129933491923779,2.5770591070716007,0.0049
-0.14999,33017.96,3.8073,1.1846,,0.0,4.7272,-0.57106,,,,,4.7272,-0.5710975757575776,0.0135310534280677,2.5459153477626244,0.0049
-0.14999,33077.959,3.8064,1.1871,0.0,2.8245,4.7367,-0.57092,,,,,4.7367,-0.5709665967365987,0.0148791559317835,2.5459153477626244,0.0049
-0.15,33137.959,3.8057,1.1896,,,4.7462,-0.57086,3.8057,1.1896,-2.765834015834088,-0.3619999999999947,4.7462,-0.5708148717948737,0.0155011655011669,2.5459153477626244,0.0049
-0.15,33197.959,3.8049,1.1921,0.0,0.0,4.7557,-0.57074,,,,,4.7557,-0.5706720745920765,0.0140792540792595,2.5459153477626244,0.0049
-0.14998,33257.959,3.804,1.1946,,,4.7652,-0.57052,,,,,4.7652,-0.5705473659673678,0.0132290516501036,2.5459153477626244,0.0049
-0.14999,33317.96,3.8029,1.1971,0.0,0.0,4.7747,-0.5704,,,,,4.7747,-0.5704207226107245,0.0137210158262703,2.536315802588799,0.0049
-0.14998,33377.959,3.802,1.1996,0.35667,,4.7842,-0.57022,3.802,1.1996,-2.7971794468887765,-0.3584444444444443,4.7842,-0.5702866666666686,0.014489019752176,2.536315802588799,0.0049
-0.15,33437.959,3.8011,1.2021,,2.8031,4.7937,-0.57017,,,,,4.7937,-0.5701454312354332,0.0143970065022678,2.536315802588799,0.0049
-0.15,33497.959,3.8005,1.2046,0.0,,4.8032,-0.57008,,,,,4.8032,-0.5700131235431255,0.0130634278002759,2.536315802588799,0.0049
-0.14999,33557.96,3.7996,1.2071,,0.0,4.8127,-0.5699,,,,,4.8127,-0.5698972261072279,0.0125702367807711,2.536315802588799,0.0049
-0.14999,33617.959,3.7985,1.2096,0.0,,4.8222,-0.56974,,,,,4.8222,-0.569774289044291,0.0130057661636513,2.536315802588799,0.0049
-0.14999,33677.96,3.7977,1.2121,,0.0,4.8317,-0.56962,3.7977,1.2121,-2.9096505409773954,-0.3436843434343473,4.8317,-0.5696501165501185,0.0139823334560098,2.5856664844892796,0.0049
-0.14999,33737.959,3.797,1.2145,0.0,,4.8412,-0.56951,,,,,4.8412,-0.5695086247086267,0.0146754999386544,2.5856664844892796,0.0049
-0.15,33797.959,3.7961,1.217,,2.8788,4.8507,-0.56942,,,,,4.8507,-0.5693712820512841,0.0136044657097329,2.5856664844892796,0.0049
-0.14999,33857.959,3.7953,1.2195,0.0,,4.8602,-0.56926,,,,,4.8602,-0.5692501398601418,0.0127240202044305,2.5856664844892796,0.0049
-0.14999,33917.959,3.7943,1.222,,0.0,4.8696,-0.56911,3.7943,1.222,-2.909650540977509,-0.3436843434343188,4.8696,-0.5691307925407945,0.0129522260466643,2.5856664844892796,0.0049
-0.14999,33977.96,3.7934,1.2245,0.0,,4.8791,-0.56897,,,,,4.8791,-0.5690052913752933,0.0131321310268681,2.5856664844892796,0.0049
-0.14999,34037.96,3.7927,1.227,,0.0,4.8886,-0.56887,,,,,4.8886,-0.568881282051284,0.0134768740031923,2.6575535482811183,0.0049
-0.15,34097.959,3.7919,1.2295,0.34346,,4.8981,-0.56879,,,,,4.8981,-0.5687492307692327,0.0130168077536509,2.6575535482811183,0.0049
-0.15,34157.959,3.791,1.232,,2.9725,4.9076,-0.56865,,,,,4.9076,-0.5686339627039646,0.0126109384788009,2.6575535482811183,0.0049
-0.15,34217.96,3.79,1.2345,0.0,,4.917,-0.5685,3.79,1.2345,-2.941990749788431,-0.3400000000000034,4.917,-0.5685109790209809,0.0130929775573314,2.6575535482811183,0.0049
-0.15,34277.96,3.7892,1.237,,0.0,4.9265,-0.56838,,,,,4.9265,-0.5683865034965054,0.013797080112873,2.6575535482811183,0.0049
-0.14999,34337.96,3.7884,1.2395,0.0,,4.936,-0.56822,,,,,4.936,-0.5682488344988363,0.0142997292754678,2.6575535482811183,0.0049
-0.15,34397.96,3.7877,1.242,,0.0,4.9454,-0.56816,,,,,4.9454,-0.5681162004662024,0.0137188416770293,2.705912062425317,0.0049
-0.14999,34457.96,3.7867,1.2445,0.0,2.9432,4.9549,-0.56797,,,,,4.9549,-0.567989627039629,0.0132241442767764,2.705912062425317,0.0049
-0.15,34517.959,3.7858,1.247,,,4.9644,-0.56787,3.7858,1.247,-3.0064935064935696,-0.332666666666654,4.9644,-0.5678649417249436,0.0135103051041838,2.705912062425317,0.0049
-0.14999,34577.959,3.785,1.2495,0.0,0.0,4.9738,-0.56771,,,,,4.9738,-0.5677343589743609,0.0139935645348181,2.705912062425317,0.0049
-0.15,34637.959,3.7842,1.252,,,4.9833,-0.56763,,,,,4.9833,-0.5676004428904448,0.0142740169429274,2.705912062425317,0.0049
-0.14999,34697.959,3.7834,1.2545,0.0,0.0,4.9927,-0.56747,,,,,4.9927,-0.5674646153846172,0.0137809946955123,2.7370558217341996,0.0049
-0.14999,34757.96,3.7825,1.257,,,5.0022,-0.56734,3.7825,1.257,-3.0385429775673174,-0.3291111111111036,5.0022,-0.5673401165501184,0.013348474759443,2.7370558217341996,0.0049
-0.14999,34817.96,3.7815,1.2595,0.33673,2.9673,5.0116,-0.56719,,,,,5.0116,-0.5672123776223795,0.0133496951115503,2.7370558217341996,0.0049
-0.14999,34877.96,3.7807,1.262,,,5.0211,-0.56707,,,,,5.0211,-0.5670878554778573,0.0135703176726025,2.7370558217341996,0.0049
-0.14999,34937.959,3.7801,1.2645,0.0,0.0,5.0305,-0.56698,,,,,5.0305,-0.5669559906759924,0.0139303215413733,2.7370558217341996,0.0049
-0.14999,34997.959,3.7792,1.267,,,5.04,-0.56684,,,,,5.04,-0.5668245920745939,0.0130764997655532,2.7370558217341996,0.0049
-0.14999,35057.959,3.7784,1.2695,0.0,0.0,5.0494,-0.56672,3.7784,1.2695,-3.0129227712241686,-0.332000000000022,5.0494,-0.5667086946386967,0.0124467980832214,2.76387012174322,0.0049
-0.14999,35117.96,3.7774,1.272,,,5.0589,-0.56657,,,,,5.0589,-0.5665893240093259,0.0124792059170601,2.76387012174322,0.0049
-0.14999,35177.96,3.7765,1.2745,0.0,2.9872,5.0683,-0.56644,,,,,5.0683,-0.5664728205128224,0.0127225611268215,2.76387012174322,0.0049
-0.14999,35237.959,3.7758,1.277,,,5.0777,-0.56633,,,,,5.0777,-0.5663501398601417,0.0129998914582714,2.76387012174322,0.0049
-0.15001,35297.96,3.7751,1.2795,0.0,0.0,5.0872,-0.5663,,,,,5.0872,-0.5662271328671348,0.0132741115906469,2.76387012174322,0.0049
-0.14999,35357.959,3.7742,1.282,,,5.0966,-0.56609,3.7742,1.282,-3.012922771224197,-0.332000000000022,5.0966,-0.5660993240093258,0.0130436938947653,2.76387012174322,0.0049
-0.15,35417.959,3.7733,1.2845,0.0,0.0,5.106,-0.566,,,,,5.106,-0.5659819114219132,0.0127633456226199,2.776806958460703,0.0049
-0.14999,35477.959,3.7724,1.287,,,5.1155,-0.56582,,,,,5.1155,-0.5658580419580438,0.013496261249152,2.776806958460703,0.0049
-0.14999,35537.959,3.7716,1.2895,0.33299,3.0319,5.1249,-0.5657,,,,,5.1249,-0.565726923076925,0.0143629420225188,2.776806958460703,0.0049
-0.14999,35597.96,3.7709,1.292,,,5.1343,-0.5656,,,,,5.1343,-0.5655880186480204,0.0134329788939844,2.776806958460703,0.0049
-0.15,35657.96,3.7701,1.2945,0.0,0.0,5.1438,-0.56552,3.7701,1.2945,-3.0487804878048905,-0.3280000000000029,5.1438,-0.5654733100233118,0.0124395541416753,2.776806958460703,0.0049
-0.14999,35717.959,3.7692,1.297,,,5.1532,-0.56534,,,,,5.1532,-0.5653529836829856,0.0124894608937076,2.776806958460703,0.0049
-0.14999,35777.959,3.7683,1.2995,0.0,0.0,5.1626,-0.56521,,,,,5.1626,-0.5652385081585101,0.0130015374696164,2.81222863588742,0.0049
-0.14999,35837.96,3.7675,1.302,,,5.172,-0.56509,,,,,5.172,-0.5651085547785567,0.0139599761940161,2.81222863588742,0.0049
-0.15,35897.959,3.7668,1.3045,0.0,3.0066,5.1814,-0.56502,,,,,5.1814,-0.5649760606060625,0.0143803005505134,2.81222863588742,0.0049
-0.14999,35957.96,3.766,1.307,,,5.1908,-0.56486,3.766,1.307,-3.048780487804862,-0.3279999999999745,5.1908,-0.564838205128207,0.0135433715221005,2.81222863588742,0.0049
-0.14999,36017.959,3.765,1.3095,0.0,0.0,5.2002,-0.56471,,,,,5.2002,-0.5647214452214471,0.0125185443177358,2.81222863588742,0.0049
-0.14999,36077.959,3.764,1.312,,,5.2097,-0.56456,,,,,5.2097,-0.5646015850815869,0.0131392789810149,2.81222863588742,0.0049
-0.14999,36137.959,3.7634,1.3145,0.0,0.0,5.2191,-0.56447,,,,,5.2191,-0.5644732167832186,0.0136004066855122,2.857301399670166,0.0049
-0.14999,36197.958,3.7625,1.317,,,5.2285,-0.56434,,,,,5.2285,-0.5643458974358992,0.0126890839656717,2.857301399670166,0.0049
-0.15,36257.959,3.7619,1.3195,0.33024,,5.2379,-0.56429,3.7619,1.3195,-2.9453970291583005,-0.3402222222222235,5.2379,-0.564234662004664,0.0122142042354767,2.857301399670166,0.0049
-0.14999,36317.96,3.761,1.322,,3.047,5.2473,-0.56411,,,,,5.2473,-0.5641162703962723,0.0126580865942571,2.857301399670166,0.0049
-0.14999,36377.959,3.76,1.3245,0.0,,5.2567,-0.56396,,,,,5.2567,-0.563996689976692,0.0129544214650607,2.857301399670166,0.0049
-0.15,36437.959,3.7592,1.327,,0.0,5.2661,-0.56388,,,,,5.2661,-0.5638727272727292,0.0133611069781345,2.857301399670166,0.0049
-0.15,36497.959,3.7584,1.3295,0.0,,5.2755,-0.56376,3.7584,1.3295,-2.911255411255496,-0.3437777777778024,5.2755,-0.563745501165503,0.0145011380753281,2.8927230770969476,0.0049
-0.14999,36557.959,3.7575,1.332,,0.0,5.2848,-0.56359,,,,,5.2848,-0.5636017482517501,0.0144653734076349,2.8927230770969476,0.0049
-0.14999,36617.959,3.7569,1.3345,0.0,,5.2942,-0.5635,,,,,5.2942,-0.5634751981352001,0.0135384119426618,2.8927230770969476,0.0049
-0.14999,36677.959,3.756,1.337,,3.0167,5.3036,-0.56336,,,,,5.3036,-0.5633472261072281,0.0135446114169504,2.8927230770969476,0.0049
-0.14998,36737.96,3.7551,1.3395,0.0,,5.313,-0.56319,,,,,5.313,-0.5632205594405614,0.0132222387541567,2.8927230770969476,0.0049
-0.14998,36797.96,3.7542,1.342,,0.0,5.3224,-0.56305,3.7542,1.342,-3.012922771224368,-0.3319999999999936,5.3224,-0.56309864801865,0.0127957149233743,2.8927230770969476,0.0049
-0.15,36857.959,3.7534,1.3445,0.0,,5.3318,-0.56301,,,,,5.3318,-0.5629800000000019,0.0129581411496353,2.9056599138144454,0.0049
-0.14999,36917.959,3.7528,1.347,,0.0,5.3412,-0.56288,,,,,5.3412,-0.5628550349650367,0.0127700624819517,2.9056599138144454,0.0049
-0.14999,36977.959,3.752,1.3495,0.33133,,5.3505,-0.56276,,,,,5.3505,-0.5627410955710974,0.0126208374891625,2.9056599138144454,0.0049
-0.14999,37037.959,3.7509,1.352,,3.0176,5.3599,-0.5626,,,,,5.3599,-0.5626189510489529,0.0135272528889522,2.9056599138144454,0.0049
-0.14999,37097.96,3.7501,1.3545,0.0,,5.3693,-0.56248,3.7501,1.3545,-3.0487804878048337,-0.3280000000000029,5.3693,-0.5624867832167851,0.0138327626679952,2.9056599138144454,0.0049
-0.14999,37157.959,3.7493,1.357,,0.0,5.3786,-0.56236,,,,,5.3786,-0.562360233100235,0.0131618668327,2.9056599138144454,0.0049
-0.14999,37217.96,3.7486,1.3595,0.0,,5.388,-0.56225,,,,,5.388,-0.5622407459207478,0.0128527500867932,2.932474213823442,0.0049
-0.14998,37277.959,3.7477,1.362,,0.0,5.3974,-0.56208,,,,,5.3974,-0.5621186013986033,0.0124633463880741,2.932474213823442,0.0049
-0.15,37337.96,3.7467,1.3645,0.0,,5.4067,-0.56201,,,,,5.4067,-0.5620075757575778,0.0122203933006694,2.932474213823442,0.0049
-0.15001,37397.96,3.746,1.367,,2.9882,5.4161,-0.56194,3.746,1.367,-2.979566755800306,-0.3360000000000127,5.4161,-0.5618900233100251,0.0134032634032656,2.932474213823442,0.0049
-0.14999,37457.959,3.7452,1.3695,0.0,,5.4255,-0.56174,,,,,5.4255,-0.5617555944055963,0.0140645229790727,2.932474213823442,0.0049
-0.14999,37517.959,3.7444,1.372,,0.0,5.4348,-0.56162,,,,,5.4348,-0.5616269696969716,0.0135477851941629,2.932474213823442,0.0049
-0.15,37577.96,3.7435,1.3745,0.0,,5.4442,-0.56153,,,,,5.4442,-0.5615023076923096,0.0141613705239826,2.9550105957147204,0.0049
-0.14999,37637.959,3.7425,1.377,,0.0,5.4535,-0.56134,,,,,5.4535,-0.5613623310023328,0.0147373050002492,2.9550105957147204,0.0049
-0.14998,37697.96,3.7417,1.3795,0.33526,,5.4629,-0.56118,3.7417,1.3795,-2.879504216713542,-0.3473333333333244,5.4629,-0.5612267832167851,0.0137205424516473,2.9550105957147204,0.0049
-0.15,37757.959,3.741,1.382,,2.9797,5.4722,-0.56115,,,,,5.4722,-0.5611056177156196,0.01335796271713,2.9550105957147204,0.0049
-0.14999,37817.96,3.7402,1.3845,0.0,,5.4816,-0.56099,,,,,5.4816,-0.560976923076925,0.0134940350284651,2.9550105957147204,0.0049
-0.14999,37877.959,3.7391,1.387,,0.0,5.4909,-0.56083,,,,,5.4909,-0.560853240093242,0.0129070011725787,2.972225350549941,0.0049
-0.15,37937.959,3.7382,1.3895,0.0,,5.5003,-0.56073,3.7382,1.3895,-2.911255411255496,-0.3437777777778024,5.5003,-0.560735641025643,0.0134412109874411,2.972225350549941,0.0049
-0.15,37997.959,3.7374,1.392,,0.0,5.5096,-0.56061,,,,,5.5096,-0.5606020745920766,0.0148335664985914,2.972225350549941,0.0049
-0.14999,38057.959,3.7367,1.3945,0.0,,5.519,-0.56047,,,,,5.519,-0.5604581585081604,0.0146886746855905,2.972225350549941,0.0049
-0.14999,38117.959,3.7359,1.397,,2.9121,5.5283,-0.56035,,,,,5.5283,-0.5603272727272747,0.0142078351755756,2.972225350549941,0.0049
-0.14998,38177.959,3.735,1.3995,0.0,,5.5376,-0.56018,,,,,5.5376,-0.5601938927738946,0.0139478693418944,2.972225350549941,0.0049
-0.14998,38237.959,3.734,1.402,,0.0,5.547,-0.56003,3.734,1.402,-2.941990749788232,-0.3400000000000034,5.547,-0.5600665268065287,0.0135761903433397,2.9947617324413,0.0049
-0.14999,38297.959,3.7332,1.4045,0.0,,5.5563,-0.55994,,,,,5.5563,-0.5599400233100251,0.0135085344762799,2.9947617324413,0.0049
-0.14999,38357.959,3.7324,1.407,,0.0,5.5656,-0.55982,,,,,5.5656,-0.5598152680652699,0.0133842677948408,2.9947617324413,0.0049
-0.14999,38417.958,3.7316,1.4095,0.34063,2.9356,5.575,-0.5597,,,,,5.575,-0.5596897435897454,0.0128891157730315,2.9947617324413,0.0049
-0.15,38477.959,3.7307,1.412,,,5.5843,-0.55961,,,,,5.5843,-0.559574149184151,0.013245356793746,2.9947617324413,0.0049
-0.14999,38537.96,3.7297,1.4145,0.0,0.0,5.5936,-0.55942,3.7297,1.4145,-2.976753458699619,-0.336222222222176,5.5936,-0.5594433799533818,0.0140010527107286,2.9947617324413,0.0049
-0.14999,38597.959,3.7289,1.417,,,5.6029,-0.5593,,,,,5.6029,-0.5593137296037315,0.0142830287991593,3.0215760324504455,0.0049
-0.14999,38657.959,3.7281,1.4195,0.0,0.0,5.6122,-0.55918,,,,,5.6122,-0.5591777156177175,0.0141297057581795,3.0215760324504455,0.0049
-0.14999,38717.959,3.7274,1.422,,,5.6216,-0.55907,,,,,5.6216,-0.5590496037296055,0.0137366079698608,3.0215760324504455,0.0049
-0.14998,38777.959,3.7264,1.4245,0.0,2.9417,5.6309,-0.55889,3.7264,1.4245,-3.006493506493598,-0.332666666666654,5.6309,-0.5589208624708644,0.0127929418251966,3.0215760324504455,0.0049
-0.15,38837.959,3.7255,1.427,,,5.6402,-0.55883,,,,,5.6402,-0.5588116550116569,0.0128568564052429,3.0215760324504455,0.0049
-0.14999,38897.959,3.7246,1.4295,0.0,0.0,5.6495,-0.55865,,,,,5.6495,-0.5586817249417269,0.0138306138306134,3.034512869168032,0.0049
-0.15,38957.96,3.7239,1.432,,,5.6588,-0.55859,,,,,5.6588,-0.5585544055944074,0.0136125523222361,3.034512869168032,0.0049
-0.14999,39017.959,3.7231,1.4345,0.0,0.0,5.6681,-0.55843,,,,,5.6681,-0.5584285314685333,0.0134258214903333,3.034512869168032,0.0049
-0.15,39077.959,3.7222,1.437,,,5.6774,-0.55833,3.7222,1.437,-2.9419907497883457,-0.339999999999975,5.6774,-0.5583046853146872,0.0137905105647035,3.034512869168032,0.0049
-0.14998,39137.959,3.7212,1.4395,0.34221,2.9232,5.6867,-0.55811,,,,,5.6867,-0.5581720279720298,0.0142178609920584,3.034512869168032,0.0049
-0.15,39197.959,3.7204,1.442,,,5.696,-0.55806,,,,,5.696,-0.558040233100235,0.0146464646464643,3.034512869168032,0.0049
-0.14999,39257.96,3.7197,1.4445,0.0,0.0,5.7053,-0.55792,,,,,5.7053,-0.5578996037296056,0.0142090884026444,3.0527197917594946,0.0049
-0.14999,39317.959,3.7188,1.447,,,5.7146,-0.55778,,,,,5.7146,-0.5577759440559459,0.0131939744842917,3.0527197917594946,0.0049
-0.14999,39377.959,3.7179,1.4495,0.0,0.0,5.7239,-0.55765,3.7179,1.4495,-2.941990749788204,-0.3400000000000034,5.7239,-0.5576541958041977,0.0125410431862,3.0527197917594946,0.0049
-0.14999,39437.959,3.7169,1.452,,,5.7332,-0.5575,,,,,5.7332,-0.5575426806526825,0.0126964433416105,3.0527197917594946,0.0049
-0.15,39497.959,3.7161,1.4545,0.0,2.9382,5.7425,-0.55742,,,,,5.7425,-0.5574180419580438,0.0132541293831707,3.0527197917594946,0.0049
-0.15,39557.96,3.7155,1.457,,,5.7518,-0.55733,,,,,5.7518,-0.5572961538461556,0.01306577789747,3.0527197917594946,0.0049
-0.15,39617.959,3.7146,1.4595,0.0,0.0,5.761,-0.55719,,,,,5.761,-0.5571763170163189,0.012689349133943,3.044112414341789,0.0049
-0.15,39677.959,3.7137,1.462,,,5.7703,-0.55706,3.7137,1.462,-3.012922771224197,-0.332000000000022,5.7703,-0.5570614685314704,0.0125786399979936,3.044112414341789,0.0049
-0.15,39737.959,3.7128,1.4645,0.0,0.0,5.7796,-0.55692,,,,,5.7796,-0.5569423543123562,0.0136664410857996,3.044112414341789,0.0049
-0.14999,39797.959,3.7121,1.467,,,5.7889,-0.55678,,,,,5.7889,-0.5568072727272746,0.0145261548487383,3.044112414341789,0.0049
-0.15,39857.959,3.7113,1.4695,0.33602,2.9961,5.7982,-0.5567,,,,,5.7982,-0.5566721678321697,0.0144004492531912,3.044112414341789,0.0049
-0.15,39917.958,3.7105,1.472,,,5.8074,-0.55658,,,,,5.8074,-0.556540839160841,0.0143119511001685,3.044112414341789,0.0049
-0.14999,39977.96,3.7096,1.4745,0.0,0.0,5.8167,-0.5564,3.7096,1.4745,-3.091588706982975,-0.3235555555555436,5.8167,-0.5564073892773911,0.0138130686517712,3.00336910985892,0.0049
-0.14999,40037.959,3.7086,1.477,,,5.826,-0.55625,,,,,5.826,-0.556283916083918,0.0132396954767237,3.00336910985892,0.0049
-0.14999,40097.959,3.7079,1.4795,0.0,0.0,5.8352,-0.55615,,,,,5.8352,-0.5561624475524494,0.013370573026961,3.00336910985892,0.0049
-0.14999,40157.959,3.7071,1.482,,,5.8445,-0.55603,,,,,5.8445,-0.5560365268065286,0.0134070230844329,3.00336910985892,0.0049
-0.14999,40217.959,3.7064,1.4845,0.0,3.05,5.8538,-0.55592,3.7064,1.4845,-3.091588706982975,-0.3235555555556004,5.8538,-0.5559130769230789,0.0131416480574984,3.00336910985892,0.0049
-0.15,40277.96,3.7056,1.487,,,5.863,-0.55584,,,,,5.863,-0.5557933799533817,0.0127502618596615,3.00336910985892,0.0049
-0.15,40337.96,3.7045,1.4895,0.0,0.0,5.8723,-0.55568,,,,,5.8723,-0.5556772494172513,0.012746440768879,2.9636179731323224,0.0049
-0.14999,40397.959,3.7038,1.492,,,5.8815,-0.55553,,,,,5.8815,-0.5555576223776242,0.0130867223994926,2.9636179731323224,0.0049
-0.14999,40457.959,3.7029,1.4945,0.0,0.0,5.8908,-0.5554,,,,,5.8908,-0.55543512820513,0.0136940120811104,2.9636179731323224,0.0049
-0.14999,40517.959,3.7023,1.497,,,5.9001,-0.55531,3.7023,1.497,-3.0747064137309223,-0.3252794403420296,5.9001,-0.5553029137529155,0.0137657053575637,2.9636179731323224,0.0049
-0.15,40577.959,3.7015,1.4995,0.32744,3.0785,5.9093,-0.55523,,,,,5.9093,-0.5551803729603748,0.0128084295615842,2.9636179731323224,0.0049
-0.14999,40637.959,3.7007,1.502,,,5.9186,-0.55507,,,,,5.9186,-0.5550660606060625,0.0122518240049807,2.9636179731323224,0.0049
-0.14999,40697.96,3.6997,1.5044,0.0,0.0,5.9278,-0.55492,,,,,5.9278,-0.5549537062937081,0.0125772777946657,2.9324742138233795,0.0049
-0.14999,40757.959,3.6989,1.5069,,,5.937,-0.5548,,,,,5.937,-0.5548346386946406,0.0135248199483832,2.9324742138233795,0.0049
-0.15,40817.96,3.6983,1.5094,0.0,0.0,5.9463,-0.55475,3.6983,1.5094,-3.1748230535894777,-0.3153786986892726,5.9463,-0.5547033799533818,0.0138457915737078,2.9324742138233795,0.0049
-0.14999,40877.96,3.6975,1.5119,,,5.9555,-0.55459,,,,,5.9555,-0.55457843822844,0.0126217748658135,2.9324742138233795,0.0049
-0.14999,40937.96,3.6968,1.5144,0.0,0.0,5.9648,-0.55448,,,,,5.9648,-0.5544700699300719,0.0114729002386724,2.9324742138233795,0.0049
-0.14999,40997.959,3.6958,1.5169,,3.146,5.974,-0.55433,,,,,5.974,-0.5543661538461557,0.012021131042875,2.9324742138233795,0.0049
-0.14999,41057.96,3.695,1.5194,0.0,,5.9832,-0.55421,,,,,5.9832,-0.5542488811188829,0.0127013097209491,2.914267291231984,0.0049
-0.15,41117.96,3.6944,1.5219,,0.0,5.9925,-0.55416,,,,,5.9925,-0.5541311888111906,0.0124733179712173,2.914267291231984,0.0049
-0.15,41177.959,3.6937,1.5244,0.0,,6.0017,-0.55406,3.6937,1.5244,-3.230703652698452,-0.3095757575757574,6.0017,-0.5540180885780903,0.0121617512921794,2.914267291231984,0.0049
-0.15,41237.959,3.6928,1.5269,,0.0,6.0109,-0.55392,,,,,6.0109,-0.5539074125874145,0.0118559833286262,2.914267291231984,0.0049
-0.14999,41297.96,3.6919,1.5294,0.31561,,6.0202,-0.55375,,,,,6.0202,-0.5537987878787897,0.0124660841561201,2.914267291231984,0.0049
-0.15,41357.959,3.6912,1.5319,,3.2049,6.0294,-0.55368,,,,,6.0294,-0.5536769463869483,0.0133411877977067,2.914267291231984,0.0049
-0.14999,41417.959,3.6905,1.5344,0.0,,6.0386,-0.55354,,,,,6.0386,-0.5535533100233119,0.0132879801358107,2.914267291231984,0.0049
-0.15,41477.96,3.6898,1.5369,,0.0,6.0478,-0.55347,3.6898,1.5369,-3.24784864258541,-0.3080000000000211,6.0478,-0.5534324475524494,0.0126456755699351,2.9324742138235296,0.0049
-0.15,41537.959,3.6888,1.5394,0.0,,6.0571,-0.55332,,,,,6.0571,-0.5533194638694658,0.0123947572755405,2.9324742138235296,0.0049
-0.14999,41597.959,3.6881,1.5419,,0.0,6.0663,-0.55318,,,,,6.0663,-0.5532031934731954,0.0128585182933029,2.9324742138235296,0.0049
-0.15,41657.96,3.6873,1.5444,0.0,,6.0755,-0.5531,,,,,6.0755,-0.553082867132869,0.0127698388568013,2.9324742138235296,0.0049
-0.14998,41717.959,3.6868,1.5469,,0.0,6.0847,-0.55295,,,,,6.0847,-0.5529682284382302,0.0128319144623496,2.9324742138235296,0.0049
-0.14999,41777.96,3.686,1.5494,0.0,3.2843,6.0939,-0.55286,3.686,1.5494,-3.334518729255649,-0.2999999999999829,6.0939,-0.5528467599067618,0.0122884362014694,2.9324742138235296,0.0049
-0.14999,41837.96,3.6851,1.5519,,,6.1031,-0.55273,,,,,6.1031,-0.5527421212121232,0.0112483530961853,2.955010595714871,0.0049
-0.15,41897.959,3.6843,1.5544,0.0,0.0,6.1123,-0.55265,,,,,6.1123,-0.552639790209792,0.01154732948212,2.955010595714871,0.0049
-0.14999,41957.959,3.6837,1.5569,,,6.1215,-0.55252,,,,,6.1215,-0.5525296503496522,0.0119052148294827,2.955010595714871,0.0049
-0.14999,42017.96,3.683,1.5594,,0.0,6.1308,-0.55241,,,,,6.1308,-0.5524195571095589,0.0115358427209741,2.955010595714871,0.0049
-0.15,42077.96,3.6823,1.5619,0.0,,6.14,-0.55235,3.6823,1.5619,-3.358053175126372,-0.2978181818181724,6.14,-0.552316177156179,0.0112331509070671,2.955010595714871,0.0049
-0.15,42137.959,3.6814,1.5644,0.30165,3.4082,6.1492,-0.55221,,,,,6.1492,-0.5522128671328689,0.0116828823350587,2.955010595714871,0.0049
-0.14999,42197.959,3.6807,1.5669,,,6.1584,-0.55207,,,,,6.1584,-0.5521012121212139,0.0123239079760821,2.955010595714871,0.0049
-0.14999,42257.959,3.6801,1.5694,0.0,0.0,6.1676,-0.55198,,,,,6.1676,-0.551986107226109,0.0125164690382,2.963617973132405,0.0049
-0.15,42317.959,3.6795,1.5719,,,6.1768,-0.55193,,,,,6.1768,-0.551870909090911,0.0121863524928258,2.963617973132405,0.0049
-0.14999,42377.96,3.6786,1.5744,0.0,0.0,6.1859,-0.55175,,,,,6.1859,-0.5517630303030322,0.0114215771557226,2.963617973132405,0.0049
