Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
-0.15001,32603.9725,3.8482,1.1651,,0.0,4.6723,-0.57727,,,,,4.6723,-0.5772403030303049,0.0157573329448261,2.549732869058063,0.005599999999999999
-0.15,32663.9734,3.8472,1.1676,0.0,,4.6819,-0.57708,,,,,4.6819,-0.5770887412587432,0.0154282163613324,2.549732869058063,0.005599999999999999
-0.15001,32723.975,3.8461,1.1701,,0.0,4.6916,-0.57695,3.8461,1.1701,-2.6461988304093325,-0.3800000000000239,4.6916,-0.5769426107226127,0.0144897639818104,2.549732869058063,0.005599999999999999
-0.15001,32783.9737,3.845,1.1726,0.0,2.5903000831604004,4.7012,-0.57679,,,,,4.7012,-0.5768089743589763,0.0149062742812802,2.549732869058063,0.005599999999999999
-0.15001,32843.9728,3.844,1.1751,,,4.7108,-0.57664,,,,,4.7108,-0.5766564102564121,0.0160195707070727,2.549732869058063,0.005599999999999999
-0.15001,32903.9739,3.8431,1.1776,0.0,0.0,4.7204,-0.5765,,,,,4.7204,-0.5765013986014005,0.0161446192696175,2.351971718947585,0.005599999999999999
-0.15002,32963.974,3.8421,1.1801,,,4.73,-0.57639,3.8421,1.1801,-2.391774891774901,-0.4200000000000159,4.73,-0.5763464335664354,0.016167686480184,2.351971718947585,0.005599999999999999
-0.15002,33023.9748,3.8409,1.1826,0.4001300036907196,0.0,4.7396,-0.57621,,,,,4.7396,-0.5761909790209809,0.0164420648795626,2.351971718947585,0.005599999999999999
-0.15001,33083.973,3.8397,1.1851,,2.3696000576019287,4.7492,-0.57599,,,,,4.7492,-0.5760307459207479,0.017143793706289,2.351971718947585,0.005599999999999999
-0.15001,33143.9746,3.8387,1.1876,0.0,,4.7588,-0.57584,,,,,4.7588,-0.5758618181818201,0.0178127428127403,2.351971718947585,0.005599999999999999
-0.15001,33203.9745,3.8377,1.1901,,0.0,4.7684,-0.57569,3.8377,1.1901,-2.139260472593889,-0.4704761904761483,4.7684,-0.5756887412587433,0.0187791375291332,2.1695719937485682,0.005599999999999999
-0.15002,33263.973,3.8365,1.1926,0.0,,4.778,-0.57555,,,,,4.778,-0.5755012587412608,0.0188228438228428,2.1695719937485682,0.005599999999999999
-0.15001,33323.9745,3.8352,1.1951,,2.218899965286255,4.7876,-0.57532,,,,,4.7876,-0.5753273426573446,0.0181684634809649,2.1695719937485682,0.005599999999999999
-0.15001,33383.9748,3.834,1.1976,0.0,,4.7972,-0.57514,3.834,1.1976,-2.120233323630231,-0.4733333333333291,4.7972,-0.5751524242424263,0.018943036130544,2.1695719937485682,0.005599999999999999
-0.15001,33443.9745,3.8328,1.2001,,0.0,4.8068,-0.57496,,,,,4.8068,-0.5749636363636382,0.0198126123937392,2.1695719937485682,0.005599999999999999
-0.15,33503.9738,3.8316,1.2026,0.0,,4.8163,-0.57474,,,,,4.8163,-0.5747740326340346,0.0201857939678191,2.0587404593872094,0.005599999999999999
-0.15001,33563.9743,3.8306,1.2051,0.4619500041007995,2.0992000102996826,4.8259,-0.57463,3.8306,1.2051,-2.1078431372548323,-0.4776190476190436,4.8259,-0.574578041958044,0.0192829739704762,2.0587404593872094,0.005599999999999999
-0.15,33623.9743,3.8293,1.2076,,,4.8355,-0.5744,,,,,4.8355,-0.5744037995338015,0.018637092074595,2.0587404593872094,0.005599999999999999
-0.15,33683.9744,3.828,1.2101,0.0,0.0,4.8451,-0.5742,,,,,4.8451,-0.5742202097902117,0.0193114395325828,2.0587404593872094,0.005599999999999999
-0.15001,33743.9748,3.8266,1.2126,,,4.8546,-0.57403,,,,,4.8546,-0.5740349883449902,0.0194515335862774,2.019568825862955,0.005599999999999999
-0.15,33803.9732,3.8255,1.2151,0.0,,4.8642,-0.57383,3.8255,1.2151,-1.9394167923580028,-0.5157142857142674,4.8642,-0.5738486946386966,0.0196884712509728,2.019568825862955,0.005599999999999999
-0.15002,33863.9726,3.8243,1.2176,,2.0209999084472656,4.8738,-0.57372,,,,,4.8738,-0.5736569696969716,0.019666333004892,2.019568825862955,0.005599999999999999
-0.15,33923.9737,3.823,1.2201,0.0,,4.8833,-0.57345,,,,,4.8833,-0.573473006993009,0.0188245609752897,2.019568825862955,0.005599999999999999
-0.15001,33983.9726,3.8216,1.2226,,0.0,4.8929,-0.57328,3.8216,1.2226,-2.0064102564102484,-0.5,4.8929,-0.573297529137531,0.0190058511648487,2.019568825862955,0.005599999999999999
-0.15001,34043.9742,3.8204,1.2251,0.498769998550415,1.9714000225067136,4.9024,-0.5731,,,,,4.9024,-0.5731101398601418,0.0194804801571386,2.0434248894754594,0.005599999999999999
-0.15001,34103.9726,3.8193,1.2276,,,4.912,-0.57293,,,,,4.912,-0.5729255011655031,0.0198307278703069,2.0434248894754594,0.005599999999999999
-0.15001,34163.9727,3.818,1.2301,0.0,0.0,4.9215,-0.57274,3.818,1.2301,-2.00641025641022,-0.5,4.9215,-0.5727314918414937,0.019364552829522,2.0434248894754594,0.005599999999999999
-0.15002,34223.9753,3.8168,1.2326,,,4.9311,-0.5726,,,,,4.9311,-0.5725558508158527,0.0186788566023601,2.0434248894754594,0.005599999999999999
-0.15001,34283.973,3.8153,1.2351,0.0,1.9835000038146973,4.9406,-0.57233,,,,,4.9406,-0.5723748018648037,0.0187839271426284,2.098840656656131,0.005599999999999999
-0.15002,34343.9754,3.8141,1.2376,,,4.9502,-0.57219,3.8141,1.2376,-2.038907038907041,-0.493333333333311,4.9502,-0.5721971328671348,0.0189911159306994,2.098840656656131,0.005599999999999999
-0.15001,34403.9745,3.813,1.2401,0.0,0.0,4.9597,-0.57199,,,,,4.9597,-0.5720121678321698,0.0196478959636863,2.098840656656131,0.005599999999999999
-0.15002,34463.9738,3.8119,1.2426,,,4.9692,-0.57186,,,,,4.9692,-0.5718238228438247,0.0191675241723423,2.098840656656131,0.005599999999999999
-0.15002,34523.9729,3.8106,1.2451,0.4972999989986419,0.0,4.9788,-0.57167,3.8106,1.2451,-2.156276359175024,-0.4638095238095161,4.9788,-0.5716462004662024,0.0184546960800737,2.098840656656131,0.005599999999999999
-0.15002,34583.9728,3.8093,1.2476,,2.063699960708618,4.9883,-0.57147,,,,,4.9883,-0.5714713286713305,0.018818549871181,2.193428057361135,0.005599999999999999
-0.15001,34643.9744,3.8081,1.2501,0.0,,4.9978,-0.57125,,,,,4.9978,-0.57128864801865,0.0190283400809683,2.193428057361135,0.005599999999999999
-0.15001,34703.9734,3.8071,1.2526,,0.0,5.0073,-0.5711,,,,,5.0073,-0.5711097902097921,0.018558459084776,2.193428057361135,0.005599999999999999
-0.15002,34763.9749,3.806,1.2551,0.0,,5.0168,-0.57098,3.806,1.2551,-2.224418093983332,-0.4499999999999886,5.0168,-0.5709360372960393,0.0175488964244472,2.193428057361135,0.005599999999999999
-0.15001,34823.9726,3.8047,1.2576,,2.1522998809814453,5.0264,-0.57074,,,,,5.0264,-0.5707747552447572,0.0169606282583387,2.3434312252468024,0.005599999999999999
-0.15002,34883.9738,3.8036,1.2601,0.0,,5.0359,-0.57062,,,,,5.0359,-0.5706121212121231,0.0169046742730962,2.3434312252468024,0.005599999999999999
-0.15002,34943.9737,3.8025,1.2626,,0.0,5.0454,-0.57045,,,,,5.0454,-0.5704535664335684,0.0170089559563244,2.3434312252468024,0.005599999999999999
-0.15002,35003.9745,3.8016,1.2651,0.0,,5.0549,-0.57032,3.8016,1.2651,-2.3138456937798253,-0.4323809523809814,5.0549,-0.5702889510489529,0.0167893509998791,2.3434312252468024,0.005599999999999999
-0.15001,35063.9738,3.8006,1.2676,0.4496900141239166,0.0,5.0644,-0.57013,,,,,5.0644,-0.5701345687645707,0.0156496135443475,2.3434312252468024,0.005599999999999999
-0.15001,35123.9752,3.7994,1.2701,,2.309799909591675,5.0739,-0.56995,,,,,5.0739,-0.5699916083916103,0.0158373205741675,2.3434312252468024,0.005599999999999999
-0.15002,35183.9737,3.7984,1.2726,0.0,,5.0834,-0.56984,3.7984,1.2726,-2.4430638317082014,-0.4109523809523807,5.0834,-0.5698336596736615,0.016336645810334,2.5573906540139246,0.005599999999999999
-0.15002,35243.9749,3.7974,1.2751,,0.0,5.0929,-0.56969,,,,,5.0929,-0.569681212121214,0.015845908477484,2.5573906540139246,0.005599999999999999
-0.15002,35303.9727,3.7966,1.2776,0.0,,5.1024,-0.56957,,,,,5.1024,-0.5695325874125893,0.0154766286345235,2.5573906540139246,0.005599999999999999
-0.15001,35363.974,3.7956,1.2801,,0.0,5.1119,-0.56938,,,,,5.1119,-0.5693871561771581,0.0151662372714902,2.5573906540139246,0.005599999999999999
-0.15001,35423.973,3.7945,1.2826,0.0,2.505899906158448,5.1214,-0.56921,3.7945,1.2826,-2.6344350449209344,-0.380222222222244,5.1214,-0.5692444289044309,0.0151304363174453,2.5573906540139246,0.005599999999999999
-0.15002,35483.973,3.7935,1.2851,,,5.1308,-0.5691,,,,,5.1308,-0.569101212121214,0.0151572840636013,2.779890576481865,0.005599999999999999
-0.15002,35543.9726,3.7926,1.2876,0.0,0.0,5.1403,-0.56897,,,,,5.1403,-0.5689579720279739,0.0148644338118053,2.779890576481865,0.005599999999999999
-0.15001,35603.9754,3.7918,1.2901,,,5.1498,-0.56881,,,,,5.1498,-0.5688187878787897,0.0143467059256536,2.779890576481865,0.005599999999999999
-0.15002,35663.9735,3.7909,1.2926,0.3881300091743469,0.0,5.1593,-0.56871,,,,,5.1593,-0.5686853846153865,0.0137418721629174,2.779890576481865,0.005599999999999999
-0.15002,35723.9729,3.7899,1.2951,,2.6847000122070312,5.1688,-0.56856,3.7899,1.2951,-2.846067774936131,-0.3524444444444157,5.1688,-0.5685576923076943,0.0139606474843603,2.779890576481865,0.005599999999999999
-0.15001,35783.974,3.789,1.2976,0.0,,5.1782,-0.56839,,,,,5.1782,-0.5684216317016335,0.0146416039547823,2.779890576481865,0.005599999999999999
-0.15002,35843.9733,3.7881,1.3001,,0.0,5.1877,-0.56829,,,,,5.1877,-0.5682809324009342,0.0145049687154887,2.779890576481865,0.005599999999999999
-0.15001,35903.9725,3.7874,1.3026,0.0,,5.1972,-0.56815,,,,,5.1972,-0.5681460372960393,0.014416262956761,2.937551529323397,0.005599999999999999
-0.15002,35963.9739,3.7865,1.3051,,0.0,5.2066,-0.56805,3.7865,1.3051,-2.956840630989433,-0.3382222222222424,5.2066,-0.5680085081585101,0.0135058802919978,2.937551529323397,0.005599999999999999
-0.15001,36023.9748,3.7855,1.3076,0.0,,5.2161,-0.56786,,,,,5.2161,-0.5678910023310042,0.0123727150043002,2.937551529323397,0.005599999999999999
-0.15001,36083.9736,3.7846,1.3101,,2.8857998847961426,5.2256,-0.56773,,,,,5.2256,-0.5677734265734284,0.0127666540805684,2.937551529323397,0.005599999999999999
-0.15002,36143.9743,3.7839,1.3126,0.0,,5.235,-0.56766,,,,,5.235,-0.5676497902097922,0.0128667229525731,2.937551529323397,0.005599999999999999
-0.15002,36203.9738,3.7831,1.3151,,0.0,5.2445,-0.56754,,,,,5.2445,-0.5675303030303049,0.0128291007238452,2.937551529323397,0.005599999999999999
-0.15003,36263.9743,3.7823,1.3176,0.0,,5.254,-0.56746,3.7823,1.3176,-3.012922771224197,-0.3319999999999936,5.254,-0.5674060372960392,0.0124101550641313,3.043648534962033,0.005599999999999999
-0.15002,36323.9739,3.7813,1.3201,,0.0,5.2634,-0.56727,,,,,5.2634,-0.5672956177156196,0.0125126646403259,3.043648534962033,0.005599999999999999
-0.15002,36383.9741,3.7805,1.3226,0.3435199856758117,,5.2729,-0.56715,,,,,5.2729,-0.5671693939393958,0.0138513574683827,3.043648534962033,0.005599999999999999
-0.15002,36443.973,3.7797,1.3251,,2.974299907684326,5.2823,-0.56703,,,,,5.2823,-0.5670339393939413,0.0144578724608557,3.043648534962033,0.005599999999999999
-0.15001,36503.9729,3.7791,1.3276,0.0,,5.2918,-0.5669,,,,,5.2918,-0.5668961305361324,0.0142409892652537,3.043648534962033,0.005599999999999999
-0.15002,36563.9727,3.7782,1.3301,,0.0,5.3012,-0.56681,3.7782,1.3301,-3.0873607347183736,-0.3240000000000123,5.3012,-0.5667647319347338,0.0129815859005866,3.043648534962033,0.005599999999999999
-0.15001,36623.9725,3.7772,1.3326,0.0,,5.3107,-0.56662,,,,,5.3107,-0.5666509790209809,0.0123085001211151,3.043648534962033,0.005599999999999999
-0.15001,36683.9735,3.7765,1.3351,,0.0,5.3201,-0.56651,,,,,5.3201,-0.5665321678321698,0.0124051480434488,3.1314608594560642,0.005599999999999999
-0.15001,36743.9732,3.7757,1.3376,0.0,,5.3295,-0.56639,,,,,5.3295,-0.5664177622377641,0.0125671626978061,3.1314608594560642,0.005599999999999999
-0.15002,36803.9734,3.775,1.3401,,3.089200019836426,5.339,-0.56633,,,,,5.339,-0.5662945687645706,0.0128513544713584,3.1314608594560642,0.005599999999999999
-0.15002,36863.9738,3.7742,1.3426,0.0,,5.3484,-0.56621,3.7742,1.3426,-3.124999999999972,-0.3199999999999932,5.3484,-0.5661748484848503,0.0121162525417801,3.1314608594560642,0.005599999999999999
-0.15002,36923.9737,3.7732,1.3451,,0.0,5.3578,-0.56606,,,,,5.3578,-0.5660667832167852,0.0118449363391484,3.1314608594560642,0.005599999999999999
-0.15002,36983.9743,3.7724,1.3476,0.0,,5.3673,-0.56594,,,,,5.3673,-0.565950909090911,0.012606520434069,3.1314608594560642,0.005599999999999999
-0.15001,37043.9745,3.7716,1.3501,,0.0,5.3767,-0.56578,,,,,5.3767,-0.5658286013986032,0.0131329663244557,3.1314608594560642,0.005599999999999999
-0.15002,37103.975,3.771,1.3526,0.3243800103664398,,5.3861,-0.56573,,,,,5.3861,-0.5657040093240112,0.0129288107824869,3.1744843129581386,0.005599999999999999
-0.15002,37163.974,3.7702,1.3551,,3.1552000045776367,5.3956,-0.56561,3.7702,1.3551,-3.16557124310296,-0.3159999999999741,5.3956,-0.5655843123543142,0.0126134576302625,3.1744843129581386,0.005599999999999999
-0.15002,37223.9729,3.7693,1.3576,0.0,,5.405,-0.56547,,,,,5.405,-0.5654656177156195,0.0123617517234428,3.1744843129581386,0.005599999999999999
-0.15001,37283.9738,3.7686,1.3601,,0.0,5.4144,-0.56533,,,,,5.4144,-0.5653519114219134,0.0124249863611503,3.1744843129581386,0.005599999999999999
-0.15002,37343.9739,3.7677,1.3626,0.0,,5.4238,-0.56523,,,,,5.4238,-0.5652320279720299,0.0137448349281186,3.1744843129581386,0.005599999999999999
-0.15001,37403.9727,3.767,1.3651,,0.0,5.4333,-0.56509,,,,,5.4333,-0.5650919347319366,0.013977922040631,3.1744843129581386,0.005599999999999999
-0.15001,37463.9742,3.7663,1.3676,0.0,,5.4427,-0.56498,3.7663,1.3676,-3.1655712431030167,-0.3160000000000025,5.4427,-0.5649676923076943,0.0130771710558939,3.1744843129581386,0.005599999999999999
-0.15001,37523.973,3.7656,1.3701,,0.0,5.4521,-0.56488,,,,,5.4521,-0.5648460839160858,0.0130970093736095,3.1744843129581386,0.005599999999999999
-0.15,37583.9738,3.7646,1.3726,0.0,3.1821999549865723,5.4615,-0.56469,,,,,5.4615,-0.5647214685314704,0.0124609433119999,3.178336132935879,0.005599999999999999
-0.15,37643.9727,3.7638,1.3751,,,5.4709,-0.56457,,,,,5.4709,-0.5646118181818202,0.0117604027178437,3.178336132935879,0.005599999999999999
-0.15002,37703.9734,3.763,1.3776,0.0,0.0,5.4803,-0.56453,,,,,5.4803,-0.5645003729603749,0.0119860635818156,3.178336132935879,0.005599999999999999
-0.15001,37763.9727,3.7623,1.3801,,,5.4897,-0.56438,3.7623,1.3801,-3.1881951466126,-0.3139393939393926,5.4897,-0.5643864801864821,0.0118050389327066,3.178336132935879,0.005599999999999999
-0.15001,37823.9734,3.7616,1.3826,0.0,0.0,5.4991,-0.56428,,,,,5.4991,-0.56427843822844,0.0108651986311585,3.178336132935879,0.005599999999999999
-0.15003,37883.9734,3.7608,1.3851,0.3099099993705749,,5.5085,-0.56423,,,,,5.5085,-0.5641822144522163,0.011229727719094,3.178336132935879,0.005599999999999999
-0.15001,37943.9741,3.7599,1.3876,,3.1800999641418457,5.5179,-0.56402,,,,,5.5179,-0.5640673193473211,0.0124993800525707,3.1706324929802663,0.005599999999999999
-0.15002,38003.9725,3.7591,1.3901,0.0,,5.5273,-0.56394,,,,,5.5273,-0.5639472261072279,0.0125316173188529,3.1706324929802663,0.005599999999999999
-0.15002,38063.9749,3.7585,1.3926,,0.0,5.5367,-0.56385,,,,,5.5367,-0.5638317249417267,0.0125613747954211,3.1706324929802663,0.005599999999999999
-0.15002,38123.9725,3.7577,1.3951,0.0,,5.5461,-0.56373,3.7577,1.3951,-3.188195146612628,-0.3139393939393926,5.5461,-0.5637110722610741,0.0129680603084842,3.1706324929802663,0.005599999999999999
-0.15001,38183.973,3.7568,1.3976,,0.0,5.5555,-0.56356,,,,,5.5555,-0.5635879254079272,0.012645687645687,3.1706324929802663,0.005599999999999999
-0.15002,38243.9735,3.756,1.4001,0.0,,5.5649,-0.56348,,,,,5.5649,-0.5634733333333352,0.0129767395724833,3.1706324929802663,0.005599999999999999
-0.15002,38303.9746,3.7551,1.4026,,3.201900005340576,5.5743,-0.56334,,,,,5.5743,-0.5633439627039646,0.0138545851311775,3.1706324929802663,0.005599999999999999
-0.15001,38363.9734,3.7546,1.4051,0.0,,5.5837,-0.56323,,,,,5.5837,-0.563212867132869,0.0135966870009447,3.1706324929802663,0.005599999999999999
-0.15001,38423.9757,3.7537,1.4076,,0.0,5.5931,-0.56309,3.7537,1.4076,-3.209345479082316,-0.3120000000000118,5.5931,-0.5630883449883468,0.0127721569210947,3.1344299706889336,0.005599999999999999
-0.15001,38483.973,3.7528,1.4101,0.0,,5.6025,-0.56296,,,,,5.6025,-0.5629727505827524,0.0127647175519456,3.1344299706889336,0.005599999999999999
-0.15001,38543.9731,3.752,1.4126,,0.0,5.6119,-0.56284,,,,,5.6119,-0.5628483682983703,0.0129017616881803,3.1344299706889336,0.005599999999999999
-0.15001,38603.9736,3.7512,1.4151,0.0,,5.6212,-0.56272,,,,,5.6212,-0.5627314219114238,0.0125490480688874,3.1344299706889336,0.005599999999999999
-0.15001,38663.9734,3.7506,1.4176,0.3149900138378143,0.0,5.6306,-0.56263,,,,,5.6306,-0.5626137062937082,0.0122290829737607,3.1344299706889336,0.005599999999999999
-0.15001,38723.9732,3.7499,1.4201,,3.164099931716919,5.64,-0.56252,3.7499,1.4201,-3.1736972099901664,-0.3160000000000025,5.64,-0.562501515151517,0.0121137727520732,3.1344299706889336,0.005599999999999999
-0.15001,38783.9754,3.7489,1.4226,0.0,,5.6494,-0.56237,,,,,5.6494,-0.5623859673659692,0.0123852172558578,3.1344299706889336,0.005599999999999999
-0.15002,38843.9738,3.748,1.4251,,0.0,5.6587,-0.56227,,,,,5.6587,-0.562269930069932,0.0124542800624318,3.126726330733342,0.005599999999999999
-0.15002,38903.9729,3.7472,1.4276,0.0,,5.6681,-0.56215,,,,,5.6681,-0.5621530769230789,0.0124473044685728,3.126726330733342,0.005599999999999999
-0.15001,38963.9747,3.7467,1.4301,,0.0,5.6775,-0.56204,,,,,5.6775,-0.5620359207459228,0.0124703124996763,3.126726330733342,0.005599999999999999
-0.15001,39023.9735,3.7458,1.4326,0.0,,5.6868,-0.56191,3.7458,1.4326,-3.0873607347185725,-0.3239999999999838,5.6868,-0.5619198834498854,0.0124616796488581,3.126726330733342,0.005599999999999999
-0.15002,39083.9743,3.7449,1.4351,,3.1528000831604004,5.6962,-0.56181,,,,,5.6962,-0.5618028904428924,0.0125774934285622,3.126726330733342,0.005599999999999999
-0.15002,39143.9733,3.7441,1.4376,0.0,,5.7056,-0.56169,,,,,5.7056,-0.5616834265734284,0.0126642216176939,3.126726330733342,0.005599999999999999
-0.15002,39203.9734,3.7433,1.4401,,0.0,5.7149,-0.56157,,,,,5.7149,-0.5615660606060624,0.0130970974231807,3.126726330733342,0.005599999999999999
-0.15001,39263.9741,3.7426,1.4426,0.0,,5.7243,-0.56143,,,,,5.7243,-0.5614384149184167,0.0133075055342217,3.1152625807993806,0.005599999999999999
-0.15001,39323.9734,3.7418,1.4451,,0.0,5.7336,-0.56131,3.7418,1.4451,-3.125,-0.3199999999999932,5.7336,-0.561317156177158,0.012979457202995,3.1152625807993806,0.005599999999999999
-0.15002,39383.9732,3.7409,1.4476,0.319020003080368,,5.743,-0.56121,,,,,5.743,-0.5611957109557127,0.0131671865954885,3.1152625807993806,0.005599999999999999
-0.15002,39443.9741,3.74,1.4501,,3.125200033187866,5.7523,-0.56107,,,,,5.7523,-0.5610709790209808,0.013242415724072,3.1152625807993806,0.005599999999999999
-0.15001,39503.9731,3.7392,1.4526,0.0,,5.7617,-0.56092,,,,,5.7617,-0.5609481118881138,0.0130156285385112,3.1152625807993806,0.005599999999999999
-0.15002,39563.9736,3.7386,1.4551,,0.0,5.771,-0.56086,,,,,5.771,-0.5608275757575776,0.0129687644912017,3.1152625807993806,0.005599999999999999
-0.15001,39623.9729,3.7378,1.4576,,,5.7804,-0.56071,3.7378,1.4576,-3.125,-0.3199999999999932,5.7804,-0.5607055944055962,0.0129435659150161,3.1152625807993806,0.005599999999999999
-0.15001,39683.9737,3.7368,1.4601,0.0,0.0,5.7897,-0.56056,,,,,5.7897,-0.5605855244755263,0.0126722477463268,3.102870267120805,0.005599999999999999
-0.15002,39743.9742,3.736,1.4626,,,5.7991,-0.56047,,,,,5.7991,-0.5604686713286733,0.0127415438308062,3.102870267120805,0.005599999999999999
-0.15002,39803.9742,3.7352,1.4651,0.0,3.099900007247925,5.8084,-0.56035,,,,,5.8084,-0.5603473193473212,0.0134173727237367,3.102870267120805,0.005599999999999999
-0.15001,39863.9742,3.7346,1.4676,,,5.8178,-0.56023,,,,,5.8178,-0.5602176923076941,0.013205704683866,3.102870267120805,0.005599999999999999
-0.15001,39923.9727,3.7338,1.4701,0.0,0.0,5.8271,-0.56011,3.7338,1.4701,-3.0873607347183736,-0.3240000000000123,5.8271,-0.5601002564102583,0.012705215931021,3.102870267120805,0.005599999999999999
-0.15001,39983.9731,3.7329,1.4726,,,5.8364,-0.55997,,,,,5.8364,-0.5599813752913771,0.0132036580838068,3.102870267120805,0.005599999999999999
-0.15001,40043.9739,3.732,1.4751,0.0,0.0,5.8458,-0.55984,,,,,5.8458,-0.5598532634032652,0.013188538938099,3.102870267120805,0.005599999999999999
-0.15001,40103.973,3.7313,1.4776,,,5.8551,-0.55973,,,,,5.8551,-0.5597346620046639,0.0130197759230021,3.0952124821649307,0.005599999999999999
-0.15001,40163.9736,3.7306,1.4801,0.3218800127506256,0.0,5.8644,-0.55963,,,,,5.8644,-0.5596110955710974,0.0131864551219287,3.0952124821649307,0.005599999999999999
-0.15001,40223.9729,3.7297,1.4826,,3.1040000915527344,5.8737,-0.55949,3.7297,1.4826,-3.087360734718402,-0.3240000000000123,5.8737,-0.559489393939396,0.0127604427629322,3.0952124821649307,0.005599999999999999
-0.15001,40283.9734,3.7288,1.4851,0.0,,5.8831,-0.55936,,,,,5.8831,-0.5593725407925427,0.0127465835460505,3.0952124821649307,0.005599999999999999
-0.15002,40343.9736,3.728,1.4876,,0.0,5.8924,-0.55927,,,,,5.8924,-0.5592510955710975,0.0135173070657046,3.0952124821649307,0.005599999999999999
-0.15001,40403.974,3.7271,1.4901,0.0,,5.9017,-0.5591,,,,,5.9017,-0.5591211188811207,0.0136526555881424,3.0952124821649307,0.005599999999999999
-0.15001,40463.9738,3.7265,1.4926,,0.0,5.911,-0.55901,,,,,5.911,-0.5589971561771581,0.0132315712960817,3.0952124821649307,0.005599999999999999
-0.15001,40523.9729,3.7257,1.4951,0.0,,5.9203,-0.55889,3.7257,1.4951,-3.1250000000000284,-0.3199999999999932,5.9203,-0.5588750116550135,0.012546361380501,3.102870267120787,0.005599999999999999
-0.15001,40583.9737,3.7247,1.4976,,3.093400001525879,5.9297,-0.55874,,,,,5.9297,-0.5587626573426592,0.0122767366154405,3.102870267120787,0.005599999999999999
-0.15001,40643.9743,3.7239,1.5001,0.0,,5.939,-0.55862,,,,,5.939,-0.558645501165503,0.0123079429531003,3.102870267120787,0.005599999999999999
-0.15002,40703.9726,3.7232,1.5026,,0.0,5.9483,-0.55855,,,,,5.9483,-0.5585337296037315,0.0129470887535454,3.102870267120787,0.005599999999999999
-0.15001,40763.9742,3.7225,1.5051,0.0,,5.9576,-0.55841,,,,,5.9576,-0.5584046853146871,0.0137704589317522,3.102870267120787,0.005599999999999999
-0.15002,40823.9732,3.7217,1.5076,,0.0,5.9669,-0.55833,3.7217,1.5076,-3.1374999999999886,-0.3187352178587446,5.9669,-0.5582775990676009,0.0129734065217945,3.102870267120787,0.005599999999999999
-0.15001,40883.9732,3.7207,1.5101,0.3235200047492981,,5.9762,-0.55814,,,,,5.9762,-0.5581633799533817,0.012692683660429,3.1229203657552738,0.005599999999999999
-0.15001,40943.9744,3.7199,1.5127,,3.10260009765625,5.9855,-0.55802,,,,,5.9855,-0.5580415151515169,0.0135599167857165,3.1229203657552738,0.005599999999999999
-0.15,41003.9735,3.7191,1.5152,0.0,,5.9948,-0.55787,,,,,5.9948,-0.5579111655011674,0.0134508860315172,3.1229203657552738,0.005599999999999999
-0.15001,41063.9735,3.7185,1.5177,,0.0,6.0041,-0.55781,,,,,6.0041,-0.5577913286713306,0.0130435872371386,3.1229203657552738,0.005599999999999999
-0.15002,41123.9725,3.7177,1.5202,0.0,,6.0134,-0.55773,3.7177,1.5202,-3.1374999999999886,-0.3187352178586877,6.0134,-0.5576685547785566,0.0120911346717775,3.1229203657552738,0.005599999999999999
-0.15001,41183.9744,3.7167,1.5227,,0.0,6.0227,-0.55754,,,,,6.0227,-0.5575664335664355,0.0115597663984772,3.1229203657552738,0.005599999999999999
-0.15001,41243.9749,3.7159,1.5252,0.0,,6.032,-0.55742,,,,,6.032,-0.557453543123545,0.0124921673308868,3.1229203657552738,0.005599999999999999
-0.15002,41303.9745,3.7151,1.5277,,3.12310004234314,6.0413,-0.55734,,,,,6.0413,-0.5573340792540811,0.0133832117703036,3.1544342143236874,0.005599999999999999
-0.15001,41363.9751,3.7145,1.5302,0.0,,6.0506,-0.55721,,,,,6.0506,-0.5572046153846173,0.0137625516727801,3.1544342143236874,0.005599999999999999
-0.15002,41423.9728,3.7137,1.5327,,0.0,6.0598,-0.55713,3.7137,1.5327,-3.087360734718544,-0.3239999999999838,6.0598,-0.5570794405594425,0.0126033505135936,3.1544342143236874,0.005599999999999999
-0.15001,41483.9747,3.7127,1.5352,0.0,,6.0691,-0.55694,,,,,6.0691,-0.5569716550116569,0.012589919041531,3.1544342143236874,0.005599999999999999
-0.15001,41543.9732,3.7119,1.5377,,0.0,6.0784,-0.55682,,,,,6.0784,-0.55684526806527,0.0136852394916964,3.1544342143236874,0.005599999999999999
-0.15001,41603.9749,3.7112,1.5402,0.0,,6.0877,-0.55672,,,,,6.0877,-0.5567171095571114,0.013368173045599,3.1544342143236874,0.005599999999999999
-0.15001,41663.9755,3.7105,1.5427,0.3198199868202209,0.0,6.097,-0.55661,,,,,6.097,-0.5565966200466219,0.0130572229660579,3.1544342143236874,0.005599999999999999
-0.15002,41723.9736,3.7096,1.5452,,3.140500068664551,6.1062,-0.55651,3.7096,1.5452,-3.173697209990138,-0.3160000000000025,6.1062,-0.556475571095573,0.0120712787543126,3.1544342143236874,0.005599999999999999
