Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
-0.15,20671.218,3.9577,0.65486,,2.7886,2.6532,-0.59366,3.9577,0.65486,-2.896479500891246,-0.3454610162118001,2.6532,-0.5936856177156197,0.0133401424719217,2.876924798146211,0.005599999999999999
-0.15001,20731.218,3.9569,0.65736,0.0,,2.6631,-0.59357,,,,,2.6631,-0.5935537296037315,0.0129971039061977,2.876924798146211,0.005599999999999999
-0.15001,20791.219,3.9561,0.65986,,0.0,2.673,-0.59345,,,,,2.673,-0.593428275058277,0.012197734925003,2.876924798146211,0.005599999999999999
-0.15001,20851.219,3.9552,0.66236,0.0,,2.6829,-0.59332,,,,,2.6829,-0.5933122144522165,0.0121753667208146,2.941811984891936,0.005599999999999999
-0.15001,20911.218,3.9543,0.66486,,0.0,2.6928,-0.59318,3.9543,0.66486,-2.926075292696396,-0.3417777777777644,2.6928,-0.5931872027972048,0.0125120670575249,2.941811984891936,0.005599999999999999
-0.15001,20971.218,3.9534,0.66736,0.0,,2.7027,-0.59305,,,,,2.7027,-0.5930644755244775,0.012789903698998,2.941811984891936,0.005599999999999999
-0.15001,21031.218,3.9526,0.66986,0.34985,2.9237,2.7126,-0.59293,,,,,2.7126,-0.5929339627039647,0.0134539204517487,2.941811984891936,0.005599999999999999
-0.15001,21091.219,3.9519,0.67236,,,2.7224,-0.59282,,,,,2.7224,-0.592799487179489,0.0136378142212407,2.941811984891936,0.005599999999999999
-0.15,21151.219,3.951,0.67486,0.0,0.0,2.7323,-0.59265,,,,,2.7323,-0.5926653146853167,0.0135174589720001,2.941811984891936,0.005599999999999999
-0.15002,21211.219,3.95,0.67736,,,2.7422,-0.59258,3.95,0.67736,-3.019928551415049,-0.3319999999999652,2.7422,-0.5925318414918435,0.0127004308822478,2.994720512034426,0.005599999999999999
-0.15,21271.221,3.9492,0.67986,0.0,0.0,2.7521,-0.59238,,,,,2.7521,-0.5924138461538482,0.012446015808134,2.994720512034426,0.005599999999999999
-0.15,21331.219,3.9483,0.68236,,,2.7619,-0.59225,,,,,2.7619,-0.5922867599067619,0.0128208311344977,2.994720512034426,0.005599999999999999
-0.15001,21391.218,3.9475,0.68486,0.0,2.9919,2.7718,-0.59216,,,,,2.7718,-0.5921613053613074,0.0124543806361963,2.994720512034426,0.005599999999999999
-0.15001,21451.218,3.9468,0.68736,,,2.7817,-0.59206,,,,,2.7817,-0.5920401631701653,0.012656735275236,2.994720512034426,0.005599999999999999
-0.15002,21511.22,3.946,0.68986,0.0,0.0,2.7915,-0.59198,3.946,0.68986,-3.0861562782293817,-0.3241329582272954,2.7915,-0.5919120512820533,0.0118005165140857,2.994720512034426,0.005599999999999999
-0.15,21571.219,3.945,0.69236,,,2.8014,-0.59175,,,,,2.8014,-0.5918079487179506,0.0115137387864692,2.994720512034426,0.005599999999999999
-0.15001,21631.219,3.9442,0.69486,0.0,0.0,2.8113,-0.59167,,,,,2.8113,-0.5916840792540812,0.0127364015820674,3.094776242573347,0.005599999999999999
-0.15001,21691.219,3.9434,0.69735,,,2.8211,-0.59155,,,,,2.8211,-0.5915570862470882,0.0129437213094689,3.094776242573347,0.005599999999999999
-0.15001,21751.219,3.9427,0.69985,0.33462,3.034,2.831,-0.59144,,,,,2.831,-0.5914290909090928,0.0128253842440777,3.094776242573347,0.005599999999999999
-0.15002,21811.217,3.9419,0.70235,,,2.8408,-0.59136,3.9419,0.70235,-3.1277196685428663,-0.3201345588675792,2.8408,-0.5913044055944074,0.0120616980165948,3.094776242573347,0.005599999999999999
-0.15,21871.219,3.9409,0.70485,0.0,0.0,2.8507,-0.59114,,,,,2.8507,-0.5911916083916104,0.0122983721474092,3.094776242573347,0.005599999999999999
-0.15001,21931.22,3.9402,0.70735,,,2.8605,-0.59107,,,,,2.8605,-0.5910623076923096,0.0129425859895917,3.094776242573347,0.005599999999999999
-0.15001,21991.219,3.9393,0.70985,0.0,0.0,2.8704,-0.59093,,,,,2.8704,-0.5909366899766919,0.0129413906656949,3.094776242573347,0.005599999999999999
-0.15,22051.22,3.9388,0.71235,,,2.8802,-0.59082,,,,,2.8802,-0.5908074125874145,0.0122550100992917,3.225451518040461,0.005599999999999999
-0.15,22111.219,3.938,0.71485,0.0,0.0,2.8901,-0.5907,3.938,0.71485,-3.2051282051282044,-0.3120000000000118,2.8901,-0.5906954545454566,0.0109341771976012,3.225451518040461,0.005599999999999999
-0.15,22171.22,3.9371,0.71735,,3.1157,2.8999,-0.59057,,,,,2.8999,-0.5905919347319368,0.0110603682032177,3.225451518040461,0.005599999999999999
-0.15001,22231.218,3.9362,0.71985,0.0,,2.9097,-0.59047,,,,,2.9097,-0.5904786713286734,0.0114021975416953,3.225451518040461,0.005599999999999999
-0.15001,22291.219,3.9355,0.72235,,0.0,2.9196,-0.59036,,,,,2.9196,-0.5903673426573447,0.0114978234531299,3.225451518040461,0.005599999999999999
-0.15002,22351.218,3.9349,0.72485,0.0,,2.9294,-0.59031,,,,,2.9294,-0.5902522144522164,0.0118632683963255,3.225451518040461,0.005599999999999999
-0.15,22411.22,3.9341,0.72735,,0.0,2.9393,-0.59012,3.9341,0.72735,-3.294032899296056,-0.304000000000002,2.9393,-0.5901336130536151,0.0116230082938564,3.225451518040461,0.005599999999999999
-0.15001,22471.218,3.9332,0.72985,0.0,,2.9491,-0.59002,,,,,2.9491,-0.5900231701631721,0.0115622472765331,3.3709861149837663,0.005599999999999999
-0.15,22531.218,3.9325,0.73235,0.30973,3.2934,2.9589,-0.58988,,,,,2.9589,-0.589906993006995,0.0121735407449676,3.3709861149837663,0.005599999999999999
-0.15001,22591.22,3.9316,0.73485,,,2.9687,-0.58978,,,,,2.9687,-0.5897845687645707,0.012462293970632,3.3709861149837663,0.005599999999999999
-0.15,22651.219,3.9311,0.73735,0.0,0.0,2.9786,-0.58967,,,,,2.9786,-0.5896614918414939,0.0115191834191037,3.3709861149837663,0.005599999999999999
-0.15001,22711.22,3.9304,0.73985,,,2.9884,-0.5896,3.9304,0.73985,-3.325994931547669,-0.3008484848484443,2.9884,-0.5895574592074613,0.0107178535750094,3.3709861149837663,0.005599999999999999
-0.15,22771.218,3.9295,0.74235,0.0,0.0,2.9982,-0.58943,,,,,2.9982,-0.5894514219114237,0.0105596784168184,3.3709861149837663,0.005599999999999999
-0.15,22831.22,3.9287,0.74485,,,3.008,-0.58931,,,,,3.008,-0.5893504895104915,0.010794468458112,3.3709861149837663,0.005599999999999999
-0.15001,22891.218,3.928,0.74735,0.0,0.0,3.0179,-0.58924,,,,,3.0179,-0.5892386713286734,0.0114028883196262,3.3709861149837663,0.005599999999999999
-0.15001,22951.219,3.9275,0.74985,,3.3826,3.0277,-0.58916,,,,,3.0277,-0.5891258741258761,0.0113802863802909,3.5322364463925426,0.005599999999999999
-0.15001,23011.219,3.9267,0.75235,0.0,,3.0375,-0.58904,,,,,3.0375,-0.5890156177156197,0.0105228105228043,3.5322364463925426,0.005599999999999999
-0.15001,23071.219,3.9258,0.75485,,0.0,3.0473,-0.58891,3.9258,0.75485,-3.4356138332948234,-0.2922382450643681,3.0473,-0.5889196270396291,0.0102861424290061,3.5322364463925426,0.005599999999999999
-0.15,23131.218,3.9251,0.75735,0.0,,3.0571,-0.58877,,,,,3.0571,-0.5888140093240113,0.0112007040578419,3.5322364463925426,0.005599999999999999
-0.15001,23191.219,3.9244,0.75985,,0.0,3.0669,-0.5887,,,,,3.0669,-0.5887000932400952,0.0110996146710462,3.5322364463925426,0.005599999999999999
-0.15001,23251.218,3.9239,0.76234,0.0,,3.0767,-0.58862,,,,,3.0767,-0.5885964568764589,0.0102338611864603,3.5322364463925426,0.005599999999999999
-0.15001,23311.218,3.9232,0.76484,,0.0,3.0866,-0.58852,,,,,3.0866,-0.5884985547785567,0.009479611810029,3.5322364463925426,0.005599999999999999
-0.15001,23371.218,3.9223,0.76734,0.29105,3.5299,3.0964,-0.58838,3.9223,0.76734,-3.653238095237967,-0.2740643636529114,3.0964,-0.588409627039629,0.0095368916797475,3.6897941919255346,0.005599999999999999
-0.15001,23431.219,3.9217,0.76984,,,3.1062,-0.58829,,,,,3.1062,-0.5883116317016336,0.0106298463441305,3.6897941919255346,0.005599999999999999
-0.15002,23491.219,3.921,0.77234,0.0,0.0,3.116,-0.58823,,,,,3.116,-0.5882012820512841,0.0115741401455622,3.6897941919255346,0.005599999999999999
-0.15001,23551.219,3.9204,0.77484,,,3.1258,-0.5881,,,,,3.1258,-0.5880847785547805,0.011092478949628,3.6897941919255346,0.005599999999999999
-0.15001,23611.218,3.9198,0.77734,0.0,0.0,3.1356,-0.58801,,,,,3.1356,-0.5879838694638715,0.0102730602730538,3.6897941919255346,0.005599999999999999
-0.15,23671.218,3.9189,0.77984,,,3.1454,-0.58784,,,,,3.1454,-0.5878834265734285,0.0105442176870802,3.6897941919255346,0.005599999999999999
-0.15,23731.219,3.9183,0.78234,0.0,0.0,3.1552,-0.58775,3.9183,0.78234,-3.815359477124304,-0.2622710622710542,3.1552,-0.5877772027972047,0.0110556110556174,3.6897941919255346,0.005599999999999999
-0.15001,23791.218,3.9175,0.78484,,3.5889,3.165,-0.58766,,,,,3.165,-0.5876667365967385,0.0109427879372354,3.6897941919255346,0.005599999999999999
-0.15002,23851.218,3.917,0.78734,0.0,,3.1747,-0.58763,,,,,3.1747,-0.5875637529137548,0.010287301787244,3.6897941919255346,0.005599999999999999
-0.15,23911.217,3.9164,0.78984,,0.0,3.1845,-0.58746,,,,,3.1845,-0.5874662004662023,0.009420341563203,3.8167323925303256,0.005599999999999999
-0.15001,23971.218,3.9155,0.79234,0.0,,3.1943,-0.58736,,,,,3.1943,-0.5873791142191161,0.0094726701869376,3.8167323925303256,0.005599999999999999
-0.15,24031.219,3.915,0.79484,,0.0,3.2041,-0.58725,,,,,3.2041,-0.5872805361305382,0.0102623566909407,3.8167323925303256,0.005599999999999999
-0.15001,24091.218,3.9143,0.79734,0.0,,3.2139,-0.58718,,,,,3.2139,-0.5871779720279738,0.010489510489517,3.8167323925303256,0.005599999999999999
-0.15001,24151.217,3.9138,0.79984,,0.0,3.2237,-0.58711,3.9138,0.79984,-3.815359477124304,-0.2622710622710826,3.2237,-0.5870749417249436,0.0097735597735493,3.8167323925303256,0.005599999999999999
-0.15001,24211.219,3.9131,0.80234,0.0,,3.2335,-0.587,,,,,3.2335,-0.5869864102564123,0.0091180672102844,3.8167323925303256,0.005599999999999999
-0.15001,24271.218,3.9122,0.80484,0.26908,3.8254,3.2432,-0.58687,,,,,3.2432,-0.5868971561771581,0.0097404240963783,3.8167323925303256,0.005599999999999999
-0.15001,24331.218,3.9116,0.80734,,,3.253,-0.58678,,,,,3.253,-0.5867963636363657,0.0105739498596584,3.8167323925303256,0.005599999999999999
-0.15001,24391.218,3.9111,0.80984,0.0,0.0,3.2628,-0.5867,,,,,3.2628,-0.5866899067599087,0.0106940678369333,3.8704973326620187,0.005599999999999999
-0.15001,24451.218,3.9105,0.81234,,,3.2726,-0.58661,,,,,3.2726,-0.5865867599067619,0.0101541315827056,3.8704973326620187,0.005599999999999999
-0.15001,24511.22,3.9098,0.81484,0.0,0.0,3.2824,-0.58651,3.9098,0.81484,-3.7986854917233615,-0.2633333333333212,3.2824,-0.5864908857808876,0.0095366643854291,3.8704973326620187,0.005599999999999999
-0.15,24571.219,3.909,0.81734,,,3.2921,-0.58635,,,,,3.2921,-0.5864007459207479,0.009516550189474,3.8704973326620187,0.005599999999999999
-0.15001,24631.219,3.9084,0.81984,0.0,0.0,3.3019,-0.5863,,,,,3.3019,-0.5863052680652701,0.0096986346986405,3.8704973326620187,0.005599999999999999
-0.15001,24691.218,3.9079,0.82234,,,3.3117,-0.58622,,,,,3.3117,-0.5862106526806546,0.0097722841588243,3.8704973326620187,0.005599999999999999
-0.15001,24751.218,3.9073,0.82484,0.0,3.9162,3.3214,-0.58613,,,,,3.3214,-0.586114731934734,0.0096184697193031,3.8704973326620187,0.005599999999999999
-0.15001,24811.218,3.9067,0.82734,,,3.3312,-0.58604,,,,,3.3312,-0.5860231468531487,0.00904333761477,3.8704973326620187,0.005599999999999999
-0.15001,24871.218,3.9059,0.82984,0.0,0.0,3.341,-0.58592,3.9059,0.82984,-3.8461538461538254,-0.2599999999999909,3.341,-0.5859374825174846,0.009535327655854,3.8704973326620187,0.005599999999999999
-0.15001,24931.219,3.9053,0.83234,,,3.3507,-0.58583,,,,,3.3507,-0.585837365967368,0.0104179859011672,3.83618520185807,0.005599999999999999
-0.15,24991.218,3.9048,0.83484,0.0,0.0,3.3605,-0.58572,,,,,3.3605,-0.5857343123543144,0.0110568641609845,3.83618520185807,0.005599999999999999
-0.15001,25051.218,3.9041,0.83734,,,3.3702,-0.58565,,,,,3.3702,-0.5856218648018667,0.0108900346534888,3.83618520185807,0.005599999999999999
-0.15001,25111.218,3.9034,0.83984,0.0,0.0,3.38,-0.58555,,,,,3.38,-0.5855220979020999,0.0097236097236113,3.83618520185807,0.005599999999999999
-0.15,25171.218,3.9027,0.84234,0.25579,,3.3898,-0.58541,,,,,3.3898,-0.585431282051284,0.0096736258467302,3.83618520185807,0.005599999999999999
-0.15,25231.218,3.902,0.84484,,3.9415,3.3995,-0.5853,3.902,0.84484,-3.8960854934539952,-0.2567500841396679,3.3995,-0.5853335431235451,0.009612100070921,3.83618520185807,0.005599999999999999
-0.15,25291.219,3.9014,0.84734,0.0,,3.4093,-0.58521,,,,,3.4093,-0.5852439393939414,0.0093874661270163,3.83618520185807,0.005599999999999999
-0.15002,25351.218,3.9009,0.84984,,0.0,3.419,-0.58521,,,,,3.419,-0.5851505361305381,0.0091046841958792,3.83618520185807,0.005599999999999999
-0.15001,25411.219,3.9003,0.85233,0.0,,3.4288,-0.58508,,,,,3.4288,-0.5850665034965055,0.0087037246831123,3.83618520185807,0.005599999999999999
-0.15001,25471.218,3.8994,0.85483,,0.0,3.4385,-0.58495,,,,,3.4385,-0.5849808391608411,0.0093000514332821,3.7055099263910463,0.005599999999999999
-0.15002,25531.218,3.8988,0.85733,0.0,,3.4483,-0.5849,,,,,3.4483,-0.5848850582750602,0.0104195980246757,3.7055099263910463,0.005599999999999999
-0.15001,25591.219,3.8982,0.85983,,0.0,3.458,-0.58477,3.8982,0.85983,-3.896085493453782,-0.2567500841396963,3.458,-0.5847777855477875,0.0114074928507932,3.7055099263910463,0.005599999999999999
-0.15001,25651.219,3.8977,0.86233,0.0,3.827,3.4677,-0.58469,,,,,3.4677,-0.5846637529137547,0.0109804412070211,3.7055099263910463,0.005599999999999999
-0.15,25711.219,3.897,0.86483,,,3.4775,-0.58455,,,,,3.4775,-0.5845638228438248,0.0099430188531783,3.7055099263910463,0.005599999999999999
-0.15001,25771.218,3.8961,0.86733,0.0,0.0,3.4872,-0.58445,,,,,3.4872,-0.5844698135198154,0.0103358372679736,3.7055099263910463,0.005599999999999999
-0.15001,25831.219,3.8954,0.86983,,,3.497,-0.58435,,,,,3.497,-0.5843621445221465,0.0107730280620188,3.7055099263910463,0.005599999999999999
-0.15001,25891.218,3.8949,0.87233,0.0,0.0,3.5067,-0.58427,,,,,3.5067,-0.584259696969699,0.0107971066733973,3.7055099263910463,0.005599999999999999
-0.15001,25951.22,3.8943,0.87483,,,3.5164,-0.58418,3.8943,0.87483,-3.675989353811204,-0.2733333333333405,3.5164,-0.5841526806526826,0.0102134535781388,3.5016613904508316,0.005599999999999999
-0.15001,26011.22,3.8936,0.87733,0.0,0.0,3.5262,-0.58408,,,,,3.5262,-0.5840606993007011,0.0099525883529487,3.5016613904508316,0.005599999999999999
-0.15,26071.219,3.8927,0.87983,0.26471,,3.5359,-0.58391,,,,,3.5359,-0.5839587179487199,0.0107959051257964,3.5016613904508316,0.005599999999999999
-0.15001,26131.218,3.892,0.88233,,3.6765,3.5456,-0.58384,,,,,3.5456,-0.5838512587412608,0.0111557371294495,3.5016613904508316,0.005599999999999999
-0.15001,26191.219,3.8914,0.88483,0.0,,3.5554,-0.58375,,,,,3.5554,-0.5837411655011675,0.0114310948671452,3.5016613904508316,0.005599999999999999
-0.15002,26251.218,3.8907,0.88733,,0.0,3.5651,-0.58368,,,,,3.5651,-0.5836283916083936,0.0112224545214338,3.5016613904508316,0.005599999999999999
-0.15,26311.218,3.89,0.88983,0.0,,3.5748,-0.5835,3.89,0.88983,-3.429250471401616,-0.2917575757576145,3.5748,-0.5835234498834517,0.0106324946531124,3.5016613904508316,0.005599999999999999
-0.15001,26371.22,3.8891,0.89233,,0.0,3.5845,-0.5834,,,,,3.5845,-0.5834221212121232,0.0114166884938349,3.5016613904508316,0.005599999999999999
-0.15001,26431.219,3.8884,0.89483,0.0,,3.5943,-0.5833,,,,,3.5943,-0.5833006293706313,0.0124021793445194,3.282909044047969,0.005599999999999999
-0.15001,26491.218,3.8876,0.89733,,3.3745,3.604,-0.58318,,,,,3.604,-0.5831802797202816,0.0123338860452335,3.282909044047969,0.005599999999999999
-0.15001,26551.218,3.8871,0.89983,0.0,,3.6137,-0.5831,,,,,3.6137,-0.5830613519813538,0.0114867949919492,3.282909044047969,0.005599999999999999
-0.15,26611.219,3.8863,0.90233,,0.0,3.6234,-0.58295,3.8863,0.90233,-3.2940328992960133,-0.304000000000002,3.6234,-0.5829574358974378,0.0111191214283898,3.282909044047969,0.005599999999999999
-0.15,26671.219,3.8853,0.90483,0.0,,3.6331,-0.5828,,,,,3.6331,-0.582845641025643,0.0119902434335372,3.282909044047969,0.005599999999999999
-0.15001,26731.22,3.8846,0.90733,,0.0,3.6428,-0.58273,,,,,3.6428,-0.582724825174827,0.0124107850911983,3.282909044047969,0.005599999999999999
-0.15001,26791.219,3.8839,0.90983,0.0,,3.6525,-0.58262,,,,,3.6525,-0.5826048717948737,0.0125082494007386,3.282909044047969,0.005599999999999999
-0.15001,26851.218,3.8832,0.91233,,0.0,3.6623,-0.58252,,,,,3.6623,-0.5824808857808876,0.0124031786850338,3.282909044047969,0.005599999999999999
-0.15,26911.219,3.8824,0.91483,0.29893,3.2964,3.672,-0.58236,3.8824,0.91483,-3.1655712431029883,-0.3159999999999741,3.672,-0.5823629603729624,0.0115913296325658,3.0716308473697502,0.005599999999999999
-0.15,26971.218,3.8814,0.91733,,,3.6817,-0.58221,,,,,3.6817,-0.5822560139860159,0.011598538918129,3.0716308473697502,0.005599999999999999
-0.15001,27031.218,3.8806,0.91983,0.0,0.0,3.6914,-0.58213,,,,,3.6914,-0.5821379487179507,0.0122449715233265,3.0716308473697502,0.005599999999999999
-0.15001,27091.219,3.8798,0.92233,,,3.7011,-0.58201,,,,,3.7011,-0.5820184615384635,0.0123651262826598,3.0716308473697502,0.005599999999999999
-0.15001,27151.218,3.8792,0.92483,0.0,0.0,3.7108,-0.58192,,,,,3.7108,-0.5818980652680671,0.0123771417585842,3.0716308473697502,0.005599999999999999
-0.15002,27211.218,3.8784,0.92733,,,3.7205,-0.58184,3.8784,0.92733,-2.9897186147186403,-0.3359999999999843,3.7205,-0.5817783449883469,0.0122197390238554,3.0716308473697502,0.005599999999999999
-0.15001,27271.219,3.8773,0.92983,0.0,3.0786,3.7302,-0.58163,,,,,3.7302,-0.5816610023310043,0.0127670298152331,2.906643441098695,0.005599999999999999
-0.15001,27331.218,3.8764,0.93233,,,3.7398,-0.5815,,,,,3.7398,-0.5815320745920765,0.013389792555408,2.906643441098695,0.005599999999999999
-0.15001,27391.219,3.8757,0.93483,0.0,0.0,3.7495,-0.58139,,,,,3.7495,-0.5814025874125893,0.0136736116117575,2.906643441098695,0.005599999999999999
-0.15001,27451.219,3.8749,0.93733,,,3.7592,-0.58127,,,,,3.7592,-0.5812668065268084,0.0138983010117037,2.906643441098695,0.005599999999999999
-0.15002,27511.219,3.874,0.93983,0.0,0.0,3.7689,-0.58118,3.874,0.93983,-2.873146460596302,-0.3481361646340133,3.7689,-0.5811329603729622,0.0132158219787079,2.906643441098695,0.005599999999999999
-0.15001,27571.22,3.8731,0.94233,,,3.7786,-0.581,,,,,3.7786,-0.5810104195804214,0.0127784586547505,2.906643441098695,0.005599999999999999
-0.15001,27631.218,3.8722,0.94483,0.33355,2.9203,3.7883,-0.58087,,,,,3.7883,-0.5808850582750601,0.0135702785187277,2.906643441098695,0.005599999999999999
-0.15001,27691.219,3.8713,0.94732,,,3.798,-0.58073,,,,,3.798,-0.5807471561771581,0.0145120242592611,2.795420974959353,0.005599999999999999
-0.15001,27751.218,3.8705,0.94982,0.0,0.0,3.8076,-0.58061,,,,,3.8076,-0.5806050349650369,0.0145526652058478,2.795420974959353,0.005599999999999999
-0.15001,27811.218,3.8697,0.95232,,,3.8173,-0.58049,3.8697,0.95232,-2.759686900282489,-0.3641153491934972,3.8173,-0.5804663403263421,0.0137264797058627,2.795420974959353,0.005599999999999999
-0.15001,27871.22,3.8688,0.95482,0.0,0.0,3.827,-0.58036,,,,,3.827,-0.5803387412587432,0.0133222599775777,2.795420974959353,0.005599999999999999
-0.15,27931.219,3.8677,0.95732,,,3.8366,-0.58016,,,,,3.8366,-0.580209254079256,0.0136521688380142,2.795420974959353,0.005599999999999999
-0.15001,27991.218,3.8668,0.95982,0.0,2.8059,3.8463,-0.58006,,,,,3.8463,-0.5800752214452235,0.0139908201763958,2.795420974959353,0.005599999999999999
-0.15002,28051.218,3.8659,0.96232,,,3.856,-0.57996,3.8659,0.96232,-2.6676149834044764,-0.3750000000000284,3.856,-0.579937832167834,0.0143392846722356,2.7379634489517928,0.005599999999999999
-0.15001,28111.219,3.8652,0.96482,0.0,0.0,3.8656,-0.57982,,,,,3.8656,-0.5797985081585101,0.0145903022834374,2.7379634489517928,0.005599999999999999
-0.15001,28171.218,3.8642,0.96732,,,3.8753,-0.57967,,,,,3.8753,-0.5796562237762257,0.0142671761228463,2.7379634489517928,0.005599999999999999
-0.15001,28231.219,3.8631,0.96982,0.0,0.0,3.885,-0.5795,,,,,3.885,-0.5795217249417268,0.0145181196749248,2.7379634489517928,0.005599999999999999
-0.15001,28291.221,3.8622,0.97232,0.362,2.7019,3.8946,-0.57937,3.8622,0.97232,-2.702702702702709,-0.3700000000000045,3.8946,-0.5793761538461559,0.0152030391569191,2.7379634489517928,0.005599999999999999
-0.15001,28351.219,3.8612,0.97482,,,3.9043,-0.57922,,,,,3.9043,-0.5792282983683004,0.0148442550222398,2.7379634489517928,0.005599999999999999
-0.15,28411.218,3.8605,0.97732,0.0,0.0,3.9139,-0.57908,,,,,3.9139,-0.5790895804195823,0.0143027741752099,2.7193670526132987,0.005599999999999999
-0.15001,28471.219,3.8596,0.97982,,,3.9236,-0.57898,,,,,3.9236,-0.5789522843822864,0.0144345724287688,2.7193670526132987,0.005599999999999999
-0.15001,28531.218,3.8585,0.98232,0.0,0.0,3.9332,-0.57881,3.8585,0.98232,-2.6837057422163184,-0.3726666666666745,3.9332,-0.5788110489510508,0.0147716532209614,2.7193670526132987,0.005599999999999999
-0.15001,28591.219,3.8575,0.98482,,2.6854,3.9429,-0.57866,,,,,3.9429,-0.5786671794871814,0.0147728735751471,2.7193670526132987,0.005599999999999999
-0.15001,28651.219,3.8567,0.98732,0.0,,3.9525,-0.57854,,,,,3.9525,-0.5785259207459227,0.0149184149184193,2.7193670526132987,0.005599999999999999
-0.15,28711.218,3.8558,0.98982,,0.0,3.9621,-0.57837,,,,,3.9621,-0.5783807459207478,0.0150950346325906,2.7193670526132987,0.005599999999999999
-0.15,28771.218,3.8548,0.99232,0.0,,3.9718,-0.57822,,,,,3.9718,-0.5782345920745939,0.0142725159020287,2.7110809788859034,0.005599999999999999
-0.15001,28831.217,3.8538,0.99482,,,3.9814,-0.57811,3.8538,0.99482,-2.641184375205881,-0.3786476440425588,3.9814,-0.5781051282051302,0.0138111888111858,2.7110809788859034,0.005599999999999999
-0.15001,28891.217,3.8529,0.99732,0.0,0.0,3.991,-0.57797,,,,,3.991,-0.5779694172494191,0.0147465954283916,2.7110809788859034,0.005599999999999999
-0.15,28951.219,3.8521,0.99982,0.37247,2.6927,4.0007,-0.57782,,,,,4.0007,-0.5778203962703982,0.0146733741764037,2.7110809788859034,0.005599999999999999
-0.15001,29011.218,3.8511,1.0023,,,4.0103,-0.5777,,,,,4.0103,-0.5776860839160858,0.014228826728825,2.7110809788859034,0.005599999999999999
-0.15002,29071.218,3.85,1.0048,0.0,0.0,4.0199,-0.57758,3.85,1.0048,-2.746472345246545,-0.3653961576807489,4.0199,-0.5775472027972047,0.014148752868305,2.7110809788859034,0.005599999999999999
-0.15,29131.219,3.8491,1.0073,,,4.0296,-0.57737,,,,,4.0296,-0.5774130769230789,0.0141292272011028,2.737963448951794,0.005599999999999999
-0.15,29191.218,3.8482,1.0098,0.0,0.0,4.0392,-0.57723,,,,,4.0392,-0.5772745687645707,0.0141098484848498,2.737963448951794,0.005599999999999999
-0.15002,29251.218,3.8474,1.0123,,2.6218,4.0488,-0.57719,,,,,4.0488,-0.5771421678321698,0.0137225621600691,2.737963448951794,0.005599999999999999
-0.15001,29311.219,3.8465,1.0148,0.0,,4.0584,-0.57701,3.8465,1.0148,-2.822420634920576,-0.3544444444444821,4.0584,-0.5770110955710974,0.0138063325563351,2.737963448951794,0.005599999999999999
-0.15002,29371.218,3.8455,1.0173,,0.0,4.068,-0.5769,,,,,4.068,-0.5768770862470881,0.0136400058274972,2.737963448951794,0.005599999999999999
-0.15001,29431.22,3.8445,1.0198,0.0,,4.0776,-0.57671,,,,,4.0776,-0.5767492074592094,0.0139726592851587,2.737963448951794,0.005599999999999999
-0.15002,29491.218,3.8437,1.0223,,0.0,4.0872,-0.57663,,,,,4.0872,-0.5766088111888131,0.0152304292929343,2.796277387948628,0.005599999999999999
-0.15001,29551.218,3.8429,1.0248,0.36827,,4.0968,-0.57647,,,,,4.0968,-0.5764567832167851,0.0149601507985757,2.796277387948628,0.005599999999999999
-0.15,29611.218,3.842,1.0273,,2.778,4.1065,-0.5763,3.842,1.0273,-2.7777777777778567,-0.3599999999999568,4.1065,-0.5763202564102584,0.0141449541932203,2.796277387948628,0.005599999999999999
-0.15001,29671.218,3.841,1.0298,0.0,,4.1161,-0.57619,,,,,4.1161,-0.5761837995338015,0.0140491452991504,2.796277387948628,0.005599999999999999
-0.15001,29731.218,3.84,1.0323,,0.0,4.1257,-0.57604,,,,,4.1257,-0.5760505128205148,0.0142931721056775,2.796277387948628,0.005599999999999999
-0.15,29791.218,3.8393,1.0348,0.0,,4.1353,-0.5759,,,,,4.1353,-0.5759093706293725,0.014205759518262,2.796277387948628,0.005599999999999999
-0.15001,29851.219,3.8384,1.0373,,0.0,4.1449,-0.5758,3.8384,1.0373,-2.8061868686868365,-0.3564444444444632,4.1449,-0.5757777622377641,0.0137829722174593,2.796277387948628,0.005599999999999999
-0.15001,29911.218,3.8375,1.0398,0.0,2.8137,4.1544,-0.57566,,,,,4.1544,-0.5756461305361324,0.013503991817398,2.8343265936148505,0.005599999999999999
-0.15001,29971.218,3.8364,1.0423,,,4.164,-0.5755,,,,,4.164,-0.5755199067599087,0.0129346348096355,2.8343265936148505,0.005599999999999999
-0.15001,30031.218,3.8356,1.0448,,0.0,4.1736,-0.57538,,,,,4.1736,-0.5753977855477874,0.0134226884226933,2.8343265936148505,0.005599999999999999
-0.15001,30091.219,3.8348,1.0473,0.0,,4.1832,-0.57526,,,,,4.1832,-0.575262191142193,0.0140115093240069,2.8343265936148505,0.005599999999999999
