Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
-0.15002,33949.464,3.809,1.2177,,2.5153,4.8652,-0.57143,,,,,4.8652,-0.5714055944055962,0.0163464605569849,2.5583939883289566,0.0049
-0.15002,34009.464,3.808,1.2202,0.0,,4.8747,-0.57128,,,,,4.8747,-0.571253240093242,0.0157784320942155,2.5583939883289566,0.0049
-0.15001,34069.465,3.8069,1.2227,,,4.8842,-0.57107,,,,,4.8842,-0.5711058041958061,0.0149790237624287,2.606563136474742,0.0049
-0.15002,34129.462,3.8059,1.2252,0.0,0.0,4.8938,-0.57096,3.8059,1.2252,-2.635226319436839,-0.3799999999999954,4.8938,-0.5709672494172513,0.0145819119186469,2.606563136474742,0.0049
-0.15002,34189.462,3.8049,1.2277,,,4.9033,-0.57081,,,,,4.9033,-0.5708273193473213,0.0147024904919632,2.606563136474742,0.0049
-0.15002,34249.462,3.8042,1.2302,0.38864,0.0,4.9128,-0.57071,,,,,4.9128,-0.570687902097904,0.0149613544350408,2.606563136474742,0.0049
-0.15002,34309.462,3.8032,1.2327,,2.646,4.9223,-0.57056,,,,,4.9223,-0.5705430536130556,0.0144767513188561,2.606563136474742,0.0049
-0.15002,34369.463,3.8022,1.2352,0.0,,4.9318,-0.57041,3.8022,1.2352,-2.683705742216432,-0.3726666666667029,4.9318,-0.5704128438228457,0.0139872408293477,2.6728679111406812,0.0049
-0.15003,34429.464,3.8012,1.2377,,0.0,4.9413,-0.57029,,,,,4.9413,-0.5702772960372979,0.0143773770089552,2.6728679111406812,0.0049
-0.15002,34489.464,3.8002,1.2402,0.0,,4.9508,-0.57011,,,,,4.9508,-0.5701396736596755,0.0147417494785955,2.6728679111406812,0.0049
-0.15001,34549.465,3.7995,1.2427,,0.0,4.9603,-0.56996,,,,,4.9603,-0.5699972027972047,0.0144350386455656,2.6728679111406812,0.0049
-0.15003,34609.462,3.7987,1.2452,,2.6702,4.9698,-0.56992,,,,,4.9698,-0.5698654079254099,0.0139774260826825,2.6728679111406812,0.0049
-0.15003,34669.462,3.7975,1.2477,0.0,,4.9793,-0.56974,3.7975,1.2477,-2.822973160895515,-0.3559999999999945,4.9793,-0.5697316317016337,0.0146939025886396,2.7573596516799936,0.0049
-0.15002,34729.462,3.7966,1.2502,,0.0,4.9888,-0.56957,,,,,4.9888,-0.5695862237762257,0.0146227456753784,2.7573596516799936,0.0049
-0.15002,34789.463,3.7958,1.2527,0.0,,4.9983,-0.56945,,,,,4.9983,-0.5694537995338015,0.0146583241320108,2.7573596516799936,0.0049
-0.15002,34849.462,3.795,1.2552,,0.0,5.0078,-0.56933,,,,,5.0078,-0.5693077156177175,0.0155171144644761,2.7573596516799936,0.0049
-0.15001,34909.463,3.7941,1.2577,0.36716,,5.0173,-0.56915,3.7941,1.2577,-2.897470176881882,-0.3453333333333432,5.0173,-0.5691589743589763,0.0142645074224034,2.7573596516799936,0.0049
-0.15001,34969.465,3.7931,1.2602,,2.8046,5.0268,-0.569,,,,,5.0268,-0.5690366899766919,0.0132649491440126,2.8503737248515675,0.0049
-0.15003,35029.462,3.7922,1.2627,0.0,,5.0362,-0.56894,,,,,5.0362,-0.568908344988347,0.0132051518912277,2.8503737248515675,0.0049
-0.15001,35089.462,3.7914,1.2652,,0.0,5.0457,-0.56875,,,,,5.0457,-0.5687872027972046,0.0130045393203346,2.8503737248515675,0.0049
-0.15002,35149.463,3.7907,1.2677,0.0,,5.0552,-0.56868,,,,,5.0552,-0.5686612587412606,0.0132143295301148,2.8503737248515675,0.0049
-0.15003,35209.464,3.7897,1.2702,,0.0,5.0647,-0.56857,3.7897,1.2702,-2.897470176882152,-0.3453333333333148,5.0647,-0.5685361305361325,0.013512302056533,2.8503737248515675,0.0049
-0.15002,35269.462,3.7887,1.2727,0.0,,5.0741,-0.56838,,,,,5.0741,-0.5684059440559459,0.0143970573272618,2.8503737248515675,0.0049
-0.15003,35329.462,3.7879,1.2752,,2.8732,5.0836,-0.5683,,,,,5.0836,-0.568263916083918,0.0148251748251695,2.925303510856143,0.0049
-0.15001,35389.463,3.787,1.2777,0.0,,5.0931,-0.56809,,,,,5.0931,-0.5681242657342677,0.0152484357747511,2.925303510856143,0.0049
-0.15001,35449.464,3.7863,1.2802,,0.0,5.1026,-0.56798,3.7863,1.2802,-2.956840630989234,-0.3382222222222424,5.1026,-0.5679741958041977,0.0147657276847255,2.925303510856143,0.0049
-0.15001,35509.463,3.7855,1.2827,0.0,,5.112,-0.56786,,,,,5.112,-0.5678449883449903,0.0130352684104053,2.925303510856143,0.0049
-0.15001,35569.464,3.7844,1.2852,,0.0,5.1215,-0.5677,,,,,5.1215,-0.567727972027974,0.0125211630474773,2.925303510856143,0.0049
-0.15001,35629.462,3.7836,1.2877,0.34174,2.9283,5.131,-0.56758,,,,,5.131,-0.5676070862470882,0.0123927502688303,2.925303510856143,0.0049
-0.15002,35689.462,3.7828,1.2902,,,5.1404,-0.5675,,,,,5.1404,-0.5674936829836847,0.0122658336506873,3.0097439120421026,0.0049
-0.15003,35749.462,3.7821,1.2927,0.0,0.0,5.1499,-0.56743,3.7821,1.2927,-2.9761904761903395,-0.3360000000000127,5.1499,-0.5673752214452233,0.0125039065837881,3.0097439120421026,0.0049
-0.15002,35809.464,3.7812,1.2952,,,5.1593,-0.56726,,,,,5.1593,-0.5672573659673678,0.0123281758817448,3.0097439120421026,0.0049
-0.15002,35869.462,3.7803,1.2977,0.0,0.0,5.1688,-0.56712,,,,,5.1688,-0.5671422610722628,0.0127208092530963,3.0097439120421026,0.0049
-0.15002,35929.464,3.7794,1.3002,,,5.1782,-0.56699,,,,,5.1782,-0.5670170629370648,0.0137324811419503,3.0097439120421026,0.0049
-0.15003,35989.464,3.7786,1.3027,0.0,2.9738,5.1877,-0.5669,,,,,5.1877,-0.566882634032636,0.0142298167456758,3.0097439120421026,0.0049
-0.15002,36049.462,3.7779,1.3052,,,5.1971,-0.56676,3.7779,1.3052,-3.012922771224368,-0.3319999999999936,5.1971,-0.566748135198137,0.0135988947112579,3.0632138484063884,0.0049
-0.15002,36109.462,3.7771,1.3077,0.0,0.0,5.2066,-0.56664,,,,,5.2066,-0.5666257575757594,0.0128597468089814,3.0632138484063884,0.0049
-0.15002,36169.465,3.7761,1.3102,,,5.216,-0.56649,,,,,5.216,-0.5665050815850835,0.012924663988489,3.0632138484063884,0.0049
-0.15002,36229.462,3.7752,1.3127,0.0,0.0,5.2254,-0.56636,,,,,5.2254,-0.5663827738927758,0.0132886972565984,3.0632138484063884,0.0049
-0.15002,36289.463,3.7745,1.3152,,,5.2349,-0.56625,,,,,5.2349,-0.5662538694638714,0.0132101705823295,3.0632138484063884,0.0049
-0.15002,36349.462,3.7738,1.3177,0.33261,3.0336,5.2443,-0.56615,3.7738,1.3177,-3.0487804878048905,-0.3280000000000029,5.2443,-0.5661330303030322,0.0131186441750088,3.0632138484063884,0.0049
-0.15002,36409.463,3.773,1.3202,,,5.2538,-0.56603,,,,,5.2538,-0.566005874125876,0.0130787576102946,3.0717875203918212,0.0049
-0.15002,36469.463,3.772,1.3227,0.0,0.0,5.2632,-0.56588,,,,,5.2632,-0.5658857808857829,0.0131813222238754,3.0717875203918212,0.0049
-0.15002,36529.462,3.7711,1.3252,,,5.2726,-0.56574,,,,,5.2726,-0.5657580652680672,0.0132862106994338,3.0717875203918212,0.0049
-0.15002,36589.462,3.7704,1.3277,0.0,0.0,5.2821,-0.56564,,,,,5.2821,-0.5656347319347339,0.0130880243310294,3.0717875203918212,0.0049
-0.15001,36649.465,3.7697,1.3302,,,5.2915,-0.56549,3.7697,1.3302,-2.9899569583931798,-0.3346666666666351,5.2915,-0.5655107226107244,0.0130994891633235,3.0717875203918212,0.0049
-0.15002,36709.463,3.7689,1.3327,0.0,0.0,5.3009,-0.56541,,,,,5.3009,-0.5653884615384634,0.0128738282993623,3.0717875203918212,0.0049
-0.15002,36769.464,3.7679,1.3352,,3.046,5.3103,-0.56526,,,,,5.3103,-0.5652686946386964,0.0123406735108879,3.049339388202391,0.0049
-0.15003,36829.463,3.7671,1.3377,0.0,,5.3197,-0.56518,,,,,5.3197,-0.5651564568764588,0.0123353089198516,3.049339388202391,0.0049
-0.15002,36889.463,3.7663,1.3402,,0.0,5.3292,-0.56502,3.7663,1.3402,-2.989956958393208,-0.3346666666666635,5.3292,-0.5650354778554797,0.0125035803647222,3.049339388202391,0.0049
-0.15002,36949.462,3.7655,1.3427,0.0,,5.3386,-0.5649,,,,,5.3386,-0.5649200932400951,0.0126618062788317,3.049339388202391,0.0049
-0.15002,37009.462,3.7648,1.3452,,0.0,5.348,-0.5648,,,,,5.348,-0.5647974358974377,0.0129507017804826,3.049339388202391,0.0049
-0.15003,37069.462,3.764,1.3477,0.32642,,5.3574,-0.56471,,,,,5.3574,-0.564676620046622,0.0133883846649673,3.049339388202391,0.0049
-0.15002,37129.463,3.763,1.3502,,3.1128,5.3668,-0.56453,,,,,5.3668,-0.5645457342657363,0.0133139909735753,3.031203761682337,0.0049
-0.15003,37189.462,3.7622,1.3527,0.0,,5.3762,-0.56444,3.7622,1.3527,-3.0873607347183736,-0.3240000000000123,5.3762,-0.5644263170163188,0.0128217527153822,3.031203761682337,0.0049
-0.15002,37249.463,3.7614,1.3552,,0.0,5.3856,-0.56429,,,,,5.3856,-0.5643046853146871,0.0134912959381026,3.031203761682337,0.0049
-0.15001,37309.464,3.7608,1.3577,0.0,,5.395,-0.56416,,,,,5.395,-0.5641726806526826,0.0139835341962957,3.031203761682337,0.0049
-0.15001,37369.464,3.76,1.3602,,0.0,5.4044,-0.56404,,,,,5.4044,-0.5640417948717968,0.0130548529484677,3.031203761682337,0.0049
-0.15003,37429.464,3.759,1.3627,0.0,,5.4138,-0.56396,,,,,5.4138,-0.5639272494172514,0.0124163070971619,3.031203761682337,0.0049
-0.15002,37489.462,3.7582,1.3652,,3.0649,5.4232,-0.56381,3.7582,1.3652,-3.087360734718516,-0.3239999999999838,5.4232,-0.5638083682983702,0.0121174924366478,3.057913060187997,0.0049
-0.15001,37549.462,3.7574,1.3677,0.0,,5.4326,-0.56365,,,,,5.4326,-0.5636994405594424,0.0118310767246931,3.057913060187997,0.0049
-0.15002,37609.462,3.7567,1.3702,,0.0,5.442,-0.56358,,,,,5.442,-0.563585944055946,0.0126952834399673,3.057913060187997,0.0049
-0.15003,37669.462,3.7559,1.3727,0.0,,5.4514,-0.5635,,,,,5.4514,-0.563460769230771,0.0132197589644462,3.057913060187997,0.0049
-0.15003,37729.462,3.7549,1.3752,,0.0,5.4608,-0.56335,,,,,5.4608,-0.5633374125874144,0.0128564697713571,3.057913060187997,0.0049
-0.15003,37789.462,3.7541,1.3777,0.0,,5.4702,-0.56323,3.7541,1.3777,-3.0487804878048905,-0.3280000000000029,5.4702,-0.5632190675990695,0.012834151663938,3.057913060187997,0.0049
-0.15002,37849.463,3.7533,1.3802,0.32908,3.0708,5.4796,-0.56307,,,,,5.4796,-0.5630961305361324,0.0140157714625814,3.094235652581445,0.0049
-0.15001,37909.462,3.7526,1.3827,,,5.489,-0.56293,,,,,5.489,-0.562955571095573,0.0142905970700191,3.094235652581445,0.0049
-0.15002,37969.462,3.7519,1.3852,0.0,0.0,5.4983,-0.56286,,,,,5.4983,-0.5628287645687665,0.0130437667584573,3.094235652581445,0.0049
-0.15002,38029.464,3.7509,1.3877,,,5.5077,-0.56271,,,,,5.5077,-0.5627117715617734,0.0123319942468889,3.094235652581445,0.0049
-0.15002,38089.462,3.75,1.3902,0.0,0.0,5.5171,-0.56258,3.75,1.3902,-3.04878048780472,-0.3280000000000029,5.5171,-0.562596923076925,0.0127101621782443,3.094235652581445,0.0049
-0.15002,38149.464,3.7492,1.3927,,,5.5265,-0.56245,,,,,5.5265,-0.5624728205128224,0.0133795946795345,3.094235652581445,0.0049
-0.15003,38209.462,3.7486,1.3952,0.0,3.0587,5.5358,-0.5624,,,,,5.5358,-0.5623467599067618,0.0136336471465803,3.089923146912029,0.0049
-0.15002,38269.462,3.7477,1.3977,,,5.5452,-0.56223,,,,,5.5452,-0.5622178554778574,0.0132805138124254,3.089923146912029,0.0049
-0.15002,38329.465,3.7468,1.4002,0.0,0.0,5.5546,-0.56209,,,,,5.5546,-0.5620970862470881,0.0127498388136757,3.089923146912029,0.0049
-0.15001,38389.462,3.7459,1.4027,,,5.564,-0.56192,3.7459,1.4027,-3.0487804878048905,-0.3280000000000029,5.564,-0.5619781585081604,0.0128160263560381,3.089923146912029,0.0049
-0.15002,38449.462,3.7453,1.4052,0.0,0.0,5.5733,-0.56187,,,,,5.5733,-0.5618574592074611,0.0130269145689858,3.089923146912029,0.0049
-0.15002,38509.463,3.7445,1.4077,,,5.5827,-0.56175,,,,,5.5827,-0.5617345454545473,0.0124876650388756,3.089923146912029,0.0049
-0.15002,38569.463,3.7437,1.4102,0.32613,2.9899,5.592,-0.56163,,,,,5.592,-0.5616238228438247,0.0119943592776188,3.02263008969682,0.0049
-0.15003,38629.462,3.7427,1.4127,,,5.6014,-0.56152,,,,,5.6014,-0.561510233100235,0.0123580320388825,3.02263008969682,0.0049
-0.15003,38689.463,3.7418,1.4152,0.0,0.0,5.6108,-0.56138,3.7418,1.4152,-3.0487804878048337,-0.3280000000000029,5.6108,-0.5613914918414937,0.0135709370276728,3.02263008969682,0.0049
-0.15003,38749.463,3.741,1.4177,,,5.6201,-0.56126,,,,,5.6201,-0.5612566433566453,0.01435775971688,3.02263008969682,0.0049
-0.15002,38809.462,3.7404,1.4202,0.0,0.0,5.6295,-0.56113,,,,,5.6295,-0.5611230303030322,0.0140704959484949,3.02263008969682,0.0049
-0.15002,38869.464,3.7395,1.4227,,,5.6388,-0.561,,,,,5.6388,-0.5609934965034985,0.0133157381337909,3.02263008969682,0.0049
-0.15002,38929.463,3.7386,1.4252,0.0,3.0985,5.6482,-0.56086,,,,,5.6482,-0.560874149184151,0.0126656148685206,2.977733825317902,0.0049
-0.15002,38989.462,3.7377,1.4277,,,5.6575,-0.56073,3.7377,1.4277,-3.0385429775673742,-0.3291111111111036,5.6575,-0.5607566433566452,0.0129726977048925,2.977733825317902,0.0049
-0.15002,39049.462,3.737,1.4302,0.0,0.0,5.6669,-0.56062,,,,,5.6669,-0.5606314918414937,0.0136618787632301,2.977733825317902,0.0049
-0.15003,39109.464,3.7362,1.4327,,,5.6762,-0.56054,,,,,5.6762,-0.5605012354312373,0.0137854976564675,2.977733825317902,0.0049
-0.15003,39169.462,3.7354,1.4352,0.0,0.0,5.6855,-0.56042,,,,,5.6855,-0.5603750815850834,0.0133612023711044,2.977733825317902,0.0049
-0.15002,39229.462,3.7344,1.4377,,,5.6949,-0.56023,3.7344,1.4377,-3.006493506493598,-0.3326666666666824,5.6949,-0.5602514219114239,0.0135186934721893,2.9916082855219197,0.0049
-0.15001,39289.464,3.7336,1.4402,0.32654,3.029,5.7042,-0.56008,,,,,5.7042,-0.5601223543123562,0.01412915935175,2.9916082855219197,0.0049
-0.15001,39349.462,3.7329,1.4427,,,5.7136,-0.55997,,,,,5.7136,-0.559987156177158,0.0143647660389696,2.9916082855219197,0.0049
-0.15002,39409.464,3.7321,1.4452,0.0,0.0,5.7229,-0.55989,,,,,5.7229,-0.5598537296037315,0.0137905105647,2.9916082855219197,0.0049
-0.15002,39469.462,3.7312,1.4477,,,5.7322,-0.55975,,,,,5.7322,-0.5597306526806546,0.012622502945085,2.9916082855219197,0.0049
-0.15002,39529.463,3.7302,1.4502,0.0,0.0,5.7415,-0.5596,3.7302,1.4502,-3.012922771224368,-0.3319999999999652,5.7415,-0.5596189510489529,0.0122433653276843,2.9916082855219197,0.0049
-0.15002,39589.462,3.7294,1.4527,,,5.7509,-0.55948,,,,,5.7509,-0.5595016550116568,0.0131190158497105,3.0407657162170083,0.0049
-0.15002,39649.462,3.7287,1.4552,0.0,2.9827,5.7602,-0.55938,,,,,5.7602,-0.5593737529137547,0.0137428879364414,3.0407657162170083,0.0049
-0.15002,39709.462,3.7279,1.4577,,,5.7695,-0.55926,,,,,5.7695,-0.5592460372960391,0.0134897360703725,3.0407657162170083,0.0049
-0.15002,39769.462,3.7271,1.4602,0.0,0.0,5.7788,-0.55914,,,,,5.7788,-0.5591228438228457,0.0132406558733073,3.0407657162170083,0.0049
-0.15002,39829.464,3.7261,1.4627,,,5.7882,-0.55899,3.7261,1.4627,-3.0487804878048905,-0.3280000000000029,5.7882,-0.55899843822844,0.0137307681798795,3.0407657162170083,0.0049
-0.15002,39889.463,3.7252,1.4652,0.0,0.0,5.7975,-0.55885,,,,,5.7975,-0.558866177156179,0.0138393864200274,3.0407657162170083,0.0049
-0.15002,39949.462,3.7245,1.4677,,,5.8068,-0.55875,,,,,5.8068,-0.5587410256410275,0.0134120359926832,3.0717875203919958,0.0049
-0.15001,40009.462,3.7238,1.4702,0.33535,3.0201,5.8161,-0.55861,,,,,5.8161,-0.5586167132867151,0.0133255633255586,3.0717875203919958,0.0049
-0.15001,40069.463,3.723,1.4727,,,5.8254,-0.55849,,,,,5.8254,-0.558493170163172,0.0126613529839332,3.0717875203919958,0.0049
-0.15002,40129.462,3.722,1.4752,0.0,0.0,5.8347,-0.55837,3.722,1.4752,-3.048780487804919,-0.3280000000000029,5.8347,-0.5583812121212139,0.0127014562498466,3.0717875203919958,0.0049
-0.15003,40189.464,3.7212,1.4777,,,5.844,-0.55829,,,,,5.844,-0.5582569230769249,0.0132428503396226,3.0717875203919958,0.0049
-0.15002,40249.462,3.7203,1.4802,0.0,0.0,5.8533,-0.55812,,,,,5.8533,-0.558134895104897,0.0131902148031173,3.0717875203919958,0.0049
-0.15002,40309.464,3.7196,1.4827,,,5.8626,-0.55801,,,,,5.8626,-0.5580115850815869,0.0133807053161909,3.080361192377446,0.0049
-0.15002,40369.462,3.7189,1.4852,0.0,0.0,5.8719,-0.55791,,,,,5.8719,-0.5578860139860158,0.0137015314434627,3.080361192377446,0.0049
-0.15001,40429.464,3.7179,1.4877,,3.0418,5.8812,-0.55772,3.7179,1.4877,-3.087360734718516,-0.3240000000000123,5.8812,-0.5577567365967385,0.0133656665914649,3.080361192377446,0.0049
-0.15003,40489.462,3.717,1.4902,0.0,,5.8905,-0.55766,,,,,5.8905,-0.5576374125874145,0.0125874125874112,3.080361192377446,0.0049
-0.15002,40549.462,3.7162,1.4927,,0.0,5.8998,-0.5575,,,,,5.8998,-0.5575226107226127,0.0127967015063852,3.080361192377446,0.0049
-0.15002,40609.463,3.7155,1.4952,0.0,,5.9091,-0.5574,,,,,5.9091,-0.5573993939393957,0.0132227987066748,3.080361192377446,0.0049
-0.15002,40669.462,3.7147,1.4977,,0.0,5.9184,-0.55728,,,,,5.9184,-0.5572766666666685,0.0128142466852132,3.080361192377358,0.0049
-0.15003,40729.464,3.7139,1.5002,0.32618,,5.9277,-0.5572,3.7139,1.5002,-3.0873607347183736,-0.3240000000000123,5.9277,-0.5571610489510508,0.013180188986638,3.080361192377358,0.0049
-0.15002,40789.464,3.7129,1.5027,,3.0426,5.937,-0.55701,,,,,5.937,-0.557031515151517,0.0139191346624585,3.080361192377358,0.0049
-0.15002,40849.464,3.7121,1.5052,0.0,,5.9462,-0.55689,,,,,5.9462,-0.5569035431235452,0.0138044609994203,3.080361192377358,0.0049
-0.15002,40909.462,3.7114,1.5077,,0.0,5.9555,-0.55678,,,,,5.9555,-0.5567761538461556,0.0136764669022895,3.080361192377358,0.0049
-0.15002,40969.464,3.7106,1.5102,0.0,,5.9648,-0.55666,,,,,5.9648,-0.5566491608391626,0.0137967767000013,3.080361192377358,0.0049
-0.15001,41029.463,3.7098,1.5127,,0.0,5.9741,-0.55651,3.7098,1.5127,-3.0873607347183736,-0.3239999999999838,5.9741,-0.5565195337995357,0.0131212873148314,3.08893486436274,0.0049
-0.15002,41089.462,3.7088,1.5152,0.0,,5.9834,-0.55639,,,,,5.9834,-0.5564051048951068,0.0127688087365527,3.08893486436274,0.0049
-0.15003,41149.462,3.708,1.5177,,3.083,5.9926,-0.55631,,,,,5.9926,-0.5562834032634051,0.0132075601430408,3.08893486436274,0.0049
-0.15002,41209.463,3.7072,1.5202,0.0,,6.0019,-0.55615,,,,,6.0019,-0.5561607692307711,0.0130974760006985,3.08893486436274,0.0049
-0.15002,41269.462,3.7064,1.5227,,0.0,6.0112,-0.55603,,,,,6.0112,-0.5560397902097921,0.0131343463531408,3.08893486436274,0.0049
-0.15002,41329.463,3.7058,1.5252,0.0,,6.0204,-0.55594,3.7058,1.5252,-3.125,-0.3199999999999932,6.0204,-0.5559178088578107,0.0134210305107878,3.08893486436274,0.0049
-0.15001,41389.463,3.705,1.5277,,0.0,6.0297,-0.55579,,,,,6.0297,-0.5557914685314704,0.0132704213349406,3.128530340523071,0.0049
-0.15002,41449.462,3.704,1.5302,0.0,,6.039,-0.55567,,,,,6.039,-0.5556709790209808,0.0124356588662415,3.128530340523071,0.0049
-0.15002,41509.462,3.7032,1.5327,0.32413,3.1208,6.0482,-0.55555,,,,,6.0482,-0.5555613053613071,0.0117575885107399,3.128530340523071,0.0049
-0.15002,41569.464,3.7024,1.5352,,,6.0575,-0.55543,,,,,6.0575,-0.5554534965034984,0.0119970435328013,3.128530340523071,0.0049
-0.15002,41629.462,3.7018,1.5377,0.0,0.0,6.0667,-0.55534,3.7018,1.5377,-3.16557124310296,-0.3160000000000025,6.0667,-0.5553394405594424,0.0122263908589346,3.128530340523071,0.0049
-0.15003,41689.462,3.701,1.5402,,,6.076,-0.55526,,,,,6.076,-0.5552273426573445,0.0117895128133618,3.128530340523071,0.0049
-0.15003,41749.462,3.7001,1.5427,0.0,0.0,6.0852,-0.55513,,,,,6.0852,-0.5551212820512839,0.0118730251549301,3.200135903407561,0.0049
-0.15003,41809.462,3.6993,1.5452,,,6.0945,-0.55501,,,,,6.0945,-0.5550076223776242,0.012763339306101,3.200135903407561,0.0049
-0.15002,41869.463,3.6985,1.5477,0.0,3.1685,6.1037,-0.55485,,,,,6.1037,-0.55488526806527,0.0134276986801609,3.200135903407561,0.0049
-0.15002,41929.463,3.6979,1.5502,,,6.113,-0.55476,3.6979,1.5502,-3.205128205128176,-0.3119999999999834,6.113,-0.5547591841491859,0.0135639842512276,3.200135903407561,0.0049
-0.15003,41989.462,3.6971,1.5527,0.0,0.0,6.1222,-0.55468,,,,,6.1222,-0.5546343356643375,0.0131052895989789,3.200135903407561,0.0049
-0.15002,42049.464,3.6961,1.5552,,,6.1315,-0.55449,,,,,6.1315,-0.5545168298368316,0.0126009056163312,3.200135903407561,0.0049
-0.15002,42109.462,3.6954,1.5577,0.0,0.0,6.1407,-0.55438,,,,,6.1407,-0.554401212121214,0.0127679302994785,3.200135903407561,0.0049
-0.15002,42169.463,3.6948,1.5602,,,6.15,-0.55429,,,,,6.15,-0.5542805827505847,0.0132710405852023,3.2750143500590045,0.0049
-0.15002,42229.463,3.694,1.5627,0.31771,0.0,6.1592,-0.55417,3.694,1.5627,-3.2478486425853816,-0.3080000000000211,6.1592,-0.5541557575757594,0.0135147461234481,3.2750143500590045,0.0049
-0.15002,42289.463,3.6932,1.5652,,3.2251,6.1684,-0.55405,,,,,6.1684,-0.5540319114219132,0.0121480887609983,3.2750143500590045,0.0049
-0.15002,42349.464,3.6923,1.5677,0.0,,6.1777,-0.55392,,,,,6.1777,-0.5539312820512838,0.011450102845611,3.2750143500590045,0.0049
-0.15001,42409.464,3.6916,1.5702,,0.0,6.1869,-0.55378,,,,,6.1869,-0.5538202097902116,0.0123163068815195,3.2750143500590045,0.0049
-0.15002,42469.463,3.6909,1.5727,0.0,,6.1961,-0.55371,,,,,6.1961,-0.5537046620046638,0.012361913448867,3.2750143500590045,0.0049
-0.15002,42529.462,3.6902,1.5752,,0.0,6.2053,-0.5536,3.6902,1.5752,-3.276533725618407,-0.3052121212121221,6.2053,-0.5535927505827524,0.0118225265841012,3.35851780804913,0.0049
-0.15003,42589.462,3.6895,1.5777,0.0,,6.2146,-0.55354,,,,,6.2146,-0.5534860139860158,0.0118403583410575,3.35851780804913,0.0049
-0.15002,42649.462,3.6885,1.5802,,3.289,6.2238,-0.55335,,,,,6.2238,-0.553373776223778,0.0118919124353915,3.35851780804913,0.0049
-0.15002,42709.462,3.6878,1.5827,0.0,,6.233,-0.55324,,,,,6.233,-0.5532672027972046,0.0121731529340216,3.35851780804913,0.0049
-0.15002,42769.463,3.6872,1.5852,,0.0,6.2422,-0.55315,,,,,6.2422,-0.553149790209792,0.0128547868870363,3.35851780804913,0.0049
-0.15002,42829.462,3.6865,1.5877,0.0,,6.2515,-0.55305,,,,,6.2515,-0.5530293706293726,0.0122077488487022,3.35851780804913,0.0049
-0.15002,42889.462,3.6856,1.5902,,0.0,6.2607,-0.55291,3.6856,1.5902,-3.437236408250982,-0.292121212121188,6.2607,-0.5529237995338013,0.0107618830444984,3.35851780804913,0.0049
-0.15003,42949.462,3.6849,1.5927,0.0,,6.2699,-0.55285,,,,,6.2699,-0.5528313519813539,0.0108214249518532,3.4749682959592962,0.0049
-0.15002,43009.462,3.6841,1.5952,,0.0,6.2791,-0.55269,,,,,6.2791,-0.5527246853146872,0.0120705381575021,3.4749682959592962,0.0049
-0.15002,43069.462,3.6835,1.5977,0.29929,3.4015,6.2883,-0.5526,,,,,6.2883,-0.5526092540792559,0.0119742576264378,3.4749682959592962,0.0049
-0.15004,43129.463,3.6828,1.6002,,,6.2975,-0.55257,,,,,6.2975,-0.5525043589743608,0.0113484341745149,3.4749682959592962,0.0049
-0.15002,43189.464,3.6821,1.6027,0.0,0.0,6.3067,-0.55239,3.6821,1.6027,-3.4995068222917496,-0.2860606060606017,6.3067,-0.5524004428904448,0.0117816965643022,3.4749682959592962,0.0049
-0.15002,43249.464,3.6812,1.6052,,,6.3159,-0.55225,,,,,6.3159,-0.5522875757575776,0.0119641228336853,3.4749682959592962,0.0049
-0.15002,43309.463,3.6806,1.6077,0.0,0.0,6.3251,-0.55216,,,,,6.3251,-0.552180303030305,0.0123175737306198,3.4749682959592962,0.0049
-0.15003,43369.462,3.68,1.6102,,,6.3343,-0.55211,,,,,6.3343,-0.5520609324009342,0.0125734772473933,3.562732920265349,0.0049
-0.15002,43429.462,3.6792,1.6127,0.0,0.0,6.3435,-0.55195,,,,,6.3435,-0.5519489510489529,0.0118349042262089,3.562732920265349,0.0049
-0.15002,43489.464,3.6784,1.6152,,3.4681,6.3527,-0.55183,,,,,6.3527,-0.551843170163172,0.0115131245566075,3.562732920265349,0.0049
-0.15002,43549.464,3.6777,1.6177,0.0,,6.3619,-0.55173,3.6777,1.6177,-3.499506822291522,-0.2860606060606159,6.3619,-0.5517371095571113,0.0115549305766684,3.562732920265349,0.0049
-0.15002,43609.464,3.677,1.6202,,0.0,6.3711,-0.55162,,,,,6.3711,-0.5516305594405613,0.011331965136307,3.562732920265349,0.0049
-0.15002,43669.464,3.6765,1.6227,0.0,,6.3803,-0.55155,,,,,6.3803,-0.5515286013986033,0.0113560352690846,3.562732920265349,0.0049
-0.15001,43729.462,3.6757,1.6252,,0.0,6.3895,-0.55139,,,,,6.3895,-0.5514216083916101,0.0112179487179453,3.562732920265349,0.0049
-0.15003,43789.463,3.6749,1.6277,0.0,,6.3987,-0.55135,,,,,6.3987,-0.551322191142193,0.0111166007905083,3.6548100502407497,0.0049
