Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
-0.14999,31816.737,3.817,1.1272,,2.8079,4.4995,-0.57251,,,,,4.4995,-0.5725484848484867,0.0136136184587876,2.8623788351343706,0.005599999999999999
-0.15,31876.735,3.8163,1.1297,0.0,,4.509,-0.57245,,,,,4.509,-0.5724182051282071,0.0135423637245786,2.8623788351343706,0.005599999999999999
-0.14999,31936.735,3.8155,1.1322,,0.0,4.5186,-0.57229,,,,,4.5186,-0.5722898601398619,0.0135263312588307,2.8925232003079437,0.005599999999999999
-0.14999,31996.734,3.8145,1.1347,0.0,,4.5281,-0.57214,3.8145,1.1347,-2.879504216713457,-0.3473333333333528,4.5281,-0.5721598834498854,0.0137345111029212,2.8925232003079437,0.005599999999999999
-0.15,32056.736,3.8135,1.1372,,0.0,4.5376,-0.57203,,,,,4.5376,-0.5720289044289064,0.0136216314800314,2.8925232003079437,0.005599999999999999
-0.15,32116.736,3.8127,1.1397,0.0,,4.5472,-0.57191,,,,,4.5472,-0.5718997435897455,0.0141174046514827,2.8925232003079437,0.005599999999999999
-0.14999,32176.735,3.812,1.1422,,2.9023,4.5567,-0.57176,,,,,4.5567,-0.5717593939393958,0.0142829100723851,2.8925232003079437,0.005599999999999999
-0.14999,32236.736,3.8111,1.1447,,,4.5662,-0.57163,,,,,4.5662,-0.5716283682983702,0.0146313335786949,2.8925232003079437,0.005599999999999999
-0.14999,32296.736,3.8102,1.1472,0.0,0.0,4.5757,-0.57149,3.8102,1.1472,-2.9069767441860392,-0.3439999999999941,4.5757,-0.5714813986014006,0.0151765765846754,2.9034728425795433,0.005599999999999999
-0.14999,32356.735,3.8092,1.1497,,,4.5853,-0.57134,,,,,4.5853,-0.5713385547785567,0.0142997240351938,2.9034728425795433,0.005599999999999999
-0.14999,32416.735,3.8083,1.1522,0.0,0.0,4.5948,-0.57121,,,,,4.5948,-0.5712081585081604,0.012897803950441,2.9034728425795433,0.005599999999999999
-0.14999,32476.735,3.8074,1.1547,0.34789,2.8836,4.6043,-0.57107,,,,,4.6043,-0.5710934965034983,0.012592319960742,2.9034728425795433,0.005599999999999999
-0.14998,32536.736,3.8066,1.1572,,,4.6138,-0.57091,,,,,4.6138,-0.5709689044289064,0.0132989817200233,2.9034728425795433,0.005599999999999999
-0.15,32596.735,3.8059,1.1597,0.0,0.0,4.6233,-0.57089,3.8059,1.1597,-2.8366532561409628,-0.3528888888888843,4.6233,-0.5708408158508178,0.0131689363268385,2.9034728425795433,0.005599999999999999
-0.15,32656.737,3.8051,1.1622,,,4.6328,-0.57077,,,,,4.6328,-0.5707186946386965,0.0131167589529077,2.9034728425795433,0.005599999999999999
-0.15,32716.737,3.8041,1.1647,0.0,0.0,4.6424,-0.57062,,,,,4.6424,-0.5705902331002349,0.0129379352965415,2.9144662834202006,0.005599999999999999
-0.14998,32776.737,3.8032,1.1672,,,4.6519,-0.5704,,,,,4.6519,-0.5704714918414937,0.0131259968102028,2.9144662834202006,0.005599999999999999
-0.14999,32836.735,3.8023,1.1697,0.0,2.9153,4.6614,-0.57031,3.8023,1.1697,-2.869352869352838,-0.3493333333333623,4.6614,-0.5703408391608411,0.0141663599558405,2.9144662834202006,0.005599999999999999
-0.15,32896.737,3.8015,1.1722,,,4.6709,-0.57023,,,,,4.6709,-0.5702023310023329,0.0140436756226201,2.9144662834202006,0.005599999999999999
-0.14999,32956.735,3.8008,1.1747,0.0,0.0,4.6804,-0.57008,,,,,4.6804,-0.5700740093240112,0.0129358360937281,2.9144662834202006,0.005599999999999999
-0.15,33016.736,3.8,1.1772,,,4.6899,-0.57,,,,,4.6899,-0.569956550116552,0.0119960741013329,2.9144662834202006,0.005599999999999999
-0.14999,33076.735,3.7989,1.1797,0.0,0.0,4.6994,-0.5698,,,,,4.6994,-0.5698460839160858,0.0122917433443774,2.956403413320245,0.005599999999999999
-0.15,33136.735,3.7981,1.1822,,,4.7089,-0.56972,3.7981,1.1822,-2.9761904761904816,-0.3360000000000127,4.7089,-0.5697230069930088,0.0131640289535042,2.956403413320245,0.005599999999999999
-0.15,33196.734,3.7972,1.1847,0.34061,2.9478,4.7184,-0.56958,,,,,4.7184,-0.5695959673659693,0.013778149463107,2.956403413320245,0.005599999999999999
-0.15,33256.736,3.7966,1.1872,,,4.7278,-0.56949,,,,,4.7278,-0.5694626806526825,0.014058830445542,2.956403413320245,0.005599999999999999
-0.15,33316.736,3.7957,1.1897,0.0,0.0,4.7373,-0.56936,,,,,4.7373,-0.5693302797202816,0.0131210894368756,2.956403413320245,0.005599999999999999
-0.15,33376.736,3.7947,1.1922,,,4.7468,-0.56921,,,,,4.7468,-0.5692133799533818,0.0132020610967948,2.956403413320245,0.005599999999999999
-0.14999,33436.734,3.7939,1.1947,0.0,0.0,4.7563,-0.56905,3.7939,1.1947,-2.9761904761904816,-0.3360000000000127,4.7563,-0.5690794405594425,0.0137480063795862,2.956403413320245,0.005599999999999999
-0.14999,33496.736,3.793,1.1972,,,4.7658,-0.56891,,,,,4.7658,-0.5689521678321697,0.0135271745798064,2.991026182182925,0.005599999999999999
-0.15,33556.735,3.7924,1.1997,0.0,2.9209,4.7753,-0.56886,,,,,4.7753,-0.5688224242424261,0.013593139057864,2.991026182182925,0.005599999999999999
-0.15,33616.735,3.7915,1.2022,,,4.7847,-0.56873,,,,,4.7847,-0.5686952447552467,0.0130610655433329,2.991026182182925,0.005599999999999999
-0.14999,33676.736,3.7906,1.2047,0.0,0.0,4.7942,-0.56855,,,,,4.7942,-0.5685756643356662,0.0126916942706429,2.991026182182925,0.005599999999999999
-0.15,33736.737,3.7897,1.2072,,,4.8037,-0.56846,3.7897,1.2072,-3.006493506493541,-0.332666666666654,4.8037,-0.5684541025641044,0.012645074224018,2.991026182182925,0.005599999999999999
-0.15,33796.736,3.7888,1.2097,0.0,0.0,4.8132,-0.56832,,,,,4.8132,-0.5683354079254098,0.0133537279636577,2.991026182182925,0.005599999999999999
-0.14999,33856.736,3.7882,1.2122,,,4.8226,-0.56819,,,,,4.8226,-0.56820188811189,0.0136405107065762,2.991026182182925,0.005599999999999999
-0.15,33916.735,3.7873,1.2147,0.33676,3.0423,4.8321,-0.5681,,,,,4.8321,-0.5680777156177176,0.0127702122438897,2.990183059728015,0.005599999999999999
-0.15,33976.736,3.7864,1.2172,,,4.8416,-0.56796,3.7864,1.2172,-3.0385429775675163,-0.3291111111111036,4.8416,-0.567959254079256,0.0127706479852847,2.990183059728015,0.005599999999999999
-0.15001,34036.736,3.7855,1.2197,0.0,0.0,4.851,-0.56786,,,,,4.851,-0.5678364102564122,0.0129732264334698,2.990183059728015,0.005599999999999999
-0.14999,34096.736,3.7847,1.2222,,,4.8605,-0.56767,,,,,4.8605,-0.5677140792540811,0.0129444239970553,2.990183059728015,0.005599999999999999
-0.15,34156.734,3.7839,1.2247,0.0,0.0,4.87,-0.56759,,,,,4.87,-0.5675904662004682,0.0132485038084162,2.990183059728015,0.005599999999999999
-0.15,34216.736,3.7832,1.2272,,,4.8794,-0.56748,,,,,4.8794,-0.5674637296037315,0.0134791503548505,2.990183059728015,0.005599999999999999
-0.15,34276.735,3.7823,1.2297,0.0,2.9963,4.8889,-0.56735,3.7823,1.2297,-3.012922771224197,-0.3319999999999936,4.8889,-0.5673357109557129,0.0132485561526287,2.9974974207653977,0.005599999999999999
-0.15,34336.736,3.7813,1.2322,,,4.8983,-0.5672,,,,,4.8983,-0.5672132867132886,0.0130398759439493,2.9974974207653977,0.005599999999999999
-0.15,34396.735,3.7806,1.2347,0.0,0.0,4.9078,-0.56709,,,,,4.9078,-0.5670892540792559,0.0139223661881366,2.9974974207653977,0.005599999999999999
-0.14999,34456.735,3.7799,1.2372,,,4.9172,-0.56695,,,,,4.9172,-0.5669503263403283,0.0144715246320288,2.9974974207653977,0.005599999999999999
-0.14999,34516.735,3.779,1.2397,0.0,0.0,4.9267,-0.56681,,,,,4.9267,-0.566815804195806,0.014248409160686,2.9974974207653977,0.005599999999999999
-0.15,34576.736,3.7781,1.2422,,,4.9361,-0.56672,3.7781,1.2422,-3.012922771224197,-0.3319999999999936,4.9361,-0.5666810489510509,0.013253822201193,2.9974974207653977,0.005599999999999999
-0.14999,34636.735,3.7771,1.2447,0.33564,3.0018,4.9456,-0.56653,,,,,4.9456,-0.5665655244755263,0.0125907080628984,2.9974974207653977,0.005599999999999999
-0.14999,34696.736,3.7764,1.2472,,,4.955,-0.56642,,,,,4.955,-0.5664431701631721,0.0131552844318747,3.024805828590678,0.005599999999999999
-0.14999,34756.736,3.7757,1.2497,0.0,0.0,4.9644,-0.56632,,,,,4.9644,-0.5663182051282071,0.0133404870881541,3.024805828590678,0.005599999999999999
-0.14999,34816.736,3.7749,1.2522,,,4.9739,-0.5662,,,,,4.9739,-0.5661910256410275,0.0130799779623949,3.024805828590678,0.005599999999999999
-0.15001,34876.735,3.774,1.2547,0.0,0.0,4.9833,-0.56614,3.774,1.2547,-3.012922771224396,-0.3319999999999936,4.9833,-0.5660709324009343,0.0128415910330765,3.024805828590678,0.005599999999999999
-0.14999,34936.737,3.773,1.2572,,,4.9927,-0.56591,,,,,4.9927,-0.5659496037296057,0.0128031211457866,3.024805828590678,0.005599999999999999
-0.14999,34996.735,3.7722,1.2597,0.0,3.0127,5.0022,-0.56579,,,,,5.0022,-0.5658289743589763,0.0131022703811041,3.024805828590678,0.005599999999999999
-0.14999,35056.736,3.7716,1.2622,,,5.0116,-0.5657,,,,,5.0116,-0.5657020512820532,0.0135061746763902,3.024805828590678,0.005599999999999999
-0.15,35116.736,3.7707,1.2647,0.0,0.0,5.021,-0.56561,,,,,5.021,-0.5655750582750602,0.0134696746716151,3.0321201896280616,0.005599999999999999
-0.14999,35176.736,3.7698,1.2672,,,5.0305,-0.56543,3.7698,1.2672,-3.0524099883856195,-0.3279999999999745,5.0305,-0.5654474825174843,0.0128339825465673,3.0321201896280616,0.005599999999999999
-0.15001,35236.737,3.7689,1.2697,0.0,0.0,5.0399,-0.56537,,,,,5.0399,-0.5653323776223794,0.0128093537667979,3.0321201896280616,0.005599999999999999
-0.14999,35296.737,3.7681,1.2722,,,5.0493,-0.56518,,,,,5.0493,-0.5652066666666685,0.0134255815106811,3.0321201896280616,0.005599999999999999
-0.14999,35356.735,3.7674,1.2747,0.32855,3.0419,5.0587,-0.56507,,,,,5.0587,-0.5650799766899787,0.0134925358329596,3.0321201896280616,0.005599999999999999
-0.14999,35416.736,3.7666,1.2772,,,5.0681,-0.56495,,,,,5.0681,-0.5649530069930089,0.013377225611272,3.0321201896280616,0.005599999999999999
-0.14999,35476.735,3.7658,1.2797,0.0,0.0,5.0775,-0.56483,3.7658,1.2797,-3.025635930047628,-0.3311111111110847,5.0775,-0.5648284848484867,0.0133534150032836,3.0321201896280616,0.005599999999999999
-0.15,35536.735,3.7648,1.2822,,,5.087,-0.56472,,,,,5.087,-0.564700606060608,0.0127850314561719,3.0093339840608917,0.005599999999999999
-0.15,35596.735,3.7639,1.2847,0.0,0.0,5.0964,-0.56459,,,,,5.0964,-0.5645867132867153,0.01300029757477,3.0093339840608917,0.005599999999999999
-0.14999,35656.736,3.7632,1.2872,,,5.1058,-0.56444,,,,,5.1058,-0.5644562004662024,0.0134999752021016,3.0093339840608917,0.005599999999999999
-0.14999,35716.735,3.7624,1.2897,0.0,2.9911,5.1152,-0.56432,3.7624,1.2897,-2.989956958393151,-0.334666666666692,5.1152,-0.5643329137529157,0.013266874969009,3.0093339840608917,0.005599999999999999
-0.15,35776.736,3.7615,1.2922,,,5.1246,-0.56423,,,,,5.1246,-0.564206783216785,0.0130064970490515,3.0093339840608917,0.005599999999999999
-0.15,35836.734,3.7606,1.2947,0.0,0.0,5.134,-0.56409,,,,,5.134,-0.5640883916083935,0.0127485989188009,3.0093339840608917,0.005599999999999999
-0.14999,35896.736,3.7598,1.2972,,,5.1434,-0.56393,,,,,5.1434,-0.5639671095571115,0.0131788424341685,2.9791896188872946,0.005599999999999999
-0.15,35956.735,3.7591,1.2997,0.0,0.0,5.1528,-0.56387,,,,,5.1528,-0.5638406293706312,0.0137132371174963,2.9791896188872946,0.005599999999999999
-0.14999,36016.736,3.7583,1.3022,,,5.1622,-0.56371,3.7583,1.3022,-3.012922771224368,-0.3319999999999652,5.1622,-0.5637093006993026,0.0139116202945892,2.9791896188872946,0.005599999999999999
-0.15,36076.736,3.7574,1.3047,0.33236,3.0125,5.1716,-0.56361,,,,,5.1716,-0.5635790909090929,0.0136165253186568,2.9791896188872946,0.005599999999999999
-0.14999,36136.736,3.7564,1.3072,,,5.181,-0.56342,,,,,5.181,-0.5634533100233119,0.0138388087863035,2.9791896188872946,0.005599999999999999
-0.14999,36196.737,3.7556,1.3097,0.0,0.0,5.1903,-0.5633,,,,,5.1903,-0.5633203962703982,0.0143419806627811,2.9791896188872946,0.005599999999999999
-0.14999,36256.735,3.7549,1.3122,,,5.1997,-0.5632,,,,,5.1997,-0.5631851048951069,0.0140182512522955,2.9791896188872946,0.005599999999999999
-0.14999,36316.736,3.7541,1.3147,0.0,0.0,5.2091,-0.56308,3.7541,1.3147,-2.9761904761903395,-0.3360000000000127,5.2091,-0.563056853146855,0.0133288697118523,2.9482459298279347,0.005599999999999999
-0.14999,36376.734,3.7531,1.3172,,,5.2185,-0.56293,,,,,5.2185,-0.562934522144524,0.0123034766651777,2.9482459298279347,0.005599999999999999
-0.14999,36436.737,3.7522,1.3197,0.0,2.9927,5.2279,-0.56279,,,,,5.2279,-0.5628255477855497,0.012277438873177,2.9482459298279347,0.005599999999999999
-0.15,36496.737,3.7514,1.3222,,,5.2373,-0.56271,,,,,5.2373,-0.5627037062937083,0.0136064484548121,2.9482459298279347,0.005599999999999999
-0.14999,36556.735,3.7507,1.3247,0.0,0.0,5.2466,-0.56257,,,,,5.2466,-0.5625712354312373,0.0135669839939147,2.9482459298279347,0.005599999999999999
-0.15,36616.736,3.7499,1.3272,,,5.256,-0.56249,3.7499,1.3272,-2.941990749788232,-0.3400000000000318,5.256,-0.5624501398601418,0.0129445023062082,2.9482459298279347,0.005599999999999999
-0.15,36676.736,3.7489,1.3297,0.0,0.0,5.2654,-0.56234,,,,,5.2654,-0.5623278787878806,0.0132468887850478,2.9482459298279347,0.005599999999999999
-0.14999,36736.735,3.748,1.3322,,,5.2747,-0.56216,,,,,5.2747,-0.5622024708624728,0.0140423443250625,2.9564034133202597,0.005599999999999999
-0.14999,36796.735,3.7472,1.3347,0.33687,2.9458,5.2841,-0.56204,,,,,5.2841,-0.5620651748251767,0.0141881168476949,2.9564034133202597,0.005599999999999999
-0.15,36856.735,3.7465,1.3372,,,5.2935,-0.56198,,,,,5.2935,-0.5619357342657362,0.0142302401205576,2.9564034133202597,0.005599999999999999
-0.14999,36916.736,3.7456,1.3397,0.0,0.0,5.3028,-0.5618,3.7456,1.3397,-2.926075292696396,-0.3417777777777928,5.3028,-0.5617991608391627,0.0136382732070501,2.9564034133202597,0.005599999999999999
-0.14999,36976.736,3.7448,1.3422,,,5.3122,-0.56168,,,,,5.3122,-0.561680909090911,0.0128601894559352,2.9564034133202597,0.005599999999999999
-0.14999,37036.735,3.7438,1.3447,0.0,0.0,5.3216,-0.56153,,,,,5.3216,-0.5615573892773912,0.0134545970893782,2.9564034133202597,0.005599999999999999
-0.15,37096.734,3.7429,1.3472,,,5.3309,-0.56144,,,,,5.3309,-0.5614293706293725,0.0141045274298399,2.964560896812551,0.005599999999999999
-0.14999,37156.735,3.7422,1.3497,0.0,2.9513,5.3403,-0.56129,3.7422,1.3497,-2.9568406309892907,-0.3382222222222424,5.3403,-0.5612935664335683,0.0135929963335144,2.964560896812551,0.005599999999999999
-0.15,37216.734,3.7414,1.3522,,,5.3496,-0.56121,,,,,5.3496,-0.5611750116550136,0.0130084290064367,2.964560896812551,0.005599999999999999
-0.14999,37276.734,3.7404,1.3547,0.0,0.0,5.359,-0.56102,,,,,5.359,-0.5610502564102583,0.0133309707814568,2.964560896812551,0.005599999999999999
-0.15,37336.736,3.7395,1.3572,,,5.3683,-0.56093,,,,,5.3683,-0.5609257342657361,0.0133026057001828,2.964560896812551,0.005599999999999999
-0.14999,37396.735,3.7388,1.3597,0.0,0.0,5.3777,-0.56078,,,,,5.3777,-0.560801515151517,0.0136818442715807,2.964560896812551,0.005599999999999999
-0.15,37456.735,3.738,1.3622,0.33911,,5.387,-0.5607,3.738,1.3622,-2.964285714285751,-0.337360279828971,5.387,-0.5606699766899785,0.0138569678168245,2.964560896812551,0.005599999999999999
-0.14999,37516.737,3.7372,1.3647,,2.9367,5.3964,-0.56054,,,,,5.3964,-0.5605424475524495,0.013177866188947,2.9409315687905506,0.005599999999999999
-0.15,37576.736,3.7361,1.3672,0.0,,5.4057,-0.56042,,,,,5.4057,-0.5604234731934752,0.0133882246785574,2.9409315687905506,0.005599999999999999
-0.15,37636.736,3.7353,1.3697,,0.0,5.415,-0.5603,,,,,5.415,-0.5602934265734284,0.0142277071446308,2.9409315687905506,0.005599999999999999
-0.14999,37696.736,3.7344,1.3722,0.0,,5.4244,-0.56012,,,,,5.4244,-0.5601573659673679,0.0145943464279412,2.9409315687905506,0.005599999999999999
-0.15,37756.735,3.7338,1.3746,,0.0,5.4337,-0.56007,3.7338,1.3746,-2.900432900433003,-0.3449596774193253,5.4337,-0.5600205361305379,0.0142153545379422,2.9409315687905506,0.005599999999999999
-0.14999,37816.735,3.7329,1.3771,0.0,,5.443,-0.5599,,,,,5.443,-0.5598929603729622,0.0131852388257946,2.9409315687905506,0.005599999999999999
-0.14999,37876.735,3.7319,1.3796,,2.9351,5.4524,-0.55975,,,,,5.4524,-0.5597740792540811,0.0125842527840518,2.9299381279499093,0.005599999999999999
-0.14999,37936.736,3.731,1.3821,0.0,,5.4617,-0.55961,,,,,5.4617,-0.5596576223776243,0.0126976965686615,2.9299381279499093,0.005599999999999999
-0.15,37996.737,3.7303,1.3846,,0.0,5.471,-0.55955,3.7303,1.3846,-2.8795042167135136,-0.3473333333333812,5.471,-0.559537902097904,0.0136806580620252,2.9299381279499093,0.005599999999999999
-0.15,38056.736,3.7295,1.3871,0.0,,5.4804,-0.55943,,,,,5.4804,-0.5594016317016335,0.0138658675968876,2.9299381279499093,0.005599999999999999
-0.15001,38116.736,3.7286,1.3896,,0.0,5.4897,-0.55933,,,,,5.4897,-0.5592784848484867,0.0130949695465751,2.9299381279499093,0.005599999999999999
-0.15,38176.736,3.7276,1.3921,0.34181,,5.499,-0.55914,,,,,5.499,-0.5591580652680672,0.0135661829210285,2.9299381279499093,0.005599999999999999
-0.14999,38236.735,3.7268,1.3946,,2.9153,5.5083,-0.55898,,,,,5.5083,-0.5590261538461556,0.0150073940396566,2.9299381279499093,0.005599999999999999
-0.14999,38296.734,3.726,1.3971,0.0,,5.5176,-0.55886,3.726,1.3971,-2.941990749788232,-0.3400000000000034,5.5176,-0.5588789277389297,0.0151038925232427,2.9372524889872924,0.005599999999999999
-0.15,38356.734,3.7252,1.3996,,0.0,5.5269,-0.55878,,,,,5.5269,-0.5587452214452233,0.0143619821039173,2.9372524889872924,0.005599999999999999
-0.15,38416.735,3.7243,1.4021,0.0,,5.5362,-0.55865,,,,,5.5362,-0.5586117948717968,0.0132733270421923,2.9372524889872924,0.005599999999999999
-0.14999,38476.737,3.7233,1.4046,,0.0,5.5456,-0.55846,,,,,5.5456,-0.558497226107228,0.012703839220677,2.9372524889872924,0.005599999999999999
-0.14999,38536.735,3.7225,1.4071,0.0,,5.5549,-0.55834,,,,,5.5549,-0.5583743356643375,0.0138895155024165,2.9372524889872924,0.005599999999999999
-0.15,38596.735,3.7218,1.4096,,2.9469,5.5642,-0.55827,3.7218,1.4096,-2.911255411255496,-0.3437777777777455,5.5642,-0.558238881118883,0.0144647467228082,2.9372524889872924,0.005599999999999999
-0.14999,38656.735,3.721,1.4121,0.0,,5.5735,-0.55811,,,,,5.5735,-0.5581052913752932,0.0136025265057533,2.9372524889872924,0.005599999999999999
-0.15,38716.735,3.7201,1.4146,,0.0,5.5828,-0.55802,,,,,5.5828,-0.557985874125876,0.0125234980073649,2.967396854160906,0.005599999999999999
-0.14999,38776.735,3.7191,1.4171,0.0,,5.5921,-0.55783,,,,,5.5921,-0.5578723543123562,0.0129358097100045,2.967396854160906,0.005599999999999999
-0.14999,38836.736,3.7183,1.4196,,0.0,5.6014,-0.55771,3.7183,1.4196,-2.911255411255496,-0.3437777777777739,5.6014,-0.5577452680652699,0.014313020245698,2.967396854160906,0.005599999999999999
-0.15,38896.734,3.7176,1.4221,0.33885,,5.6106,-0.55764,,,,,5.6106,-0.5576076923076941,0.014108601976762,2.967396854160906,0.005599999999999999
-0.15,38956.736,3.7168,1.4246,,2.9666,5.6199,-0.55752,,,,,5.6199,-0.5574844289044308,0.0133619069102906,2.967396854160906,0.005599999999999999
-0.15,39016.736,3.7157,1.4271,0.0,,5.6292,-0.55736,,,,,5.6292,-0.5573591608391627,0.0135549038774946,2.967396854160906,0.005599999999999999
-0.14999,39076.735,3.7149,1.4296,,0.0,5.6385,-0.5572,,,,,5.6385,-0.5572323076923095,0.0138995413188887,3.021126748787435,0.005599999999999999
-0.14999,39136.734,3.7141,1.4321,0.0,,5.6478,-0.55708,3.7141,1.4321,-3.0524099883856195,-0.3279999999999745,5.6478,-0.5571006293706313,0.0137090508058221,3.021126748787435,0.005599999999999999
-0.15,39196.735,3.7134,1.4346,,0.0,5.6571,-0.55701,,,,,5.6571,-0.5569773193473212,0.0134809634809691,3.021126748787435,0.005599999999999999
-0.14999,39256.736,3.7126,1.4371,0.0,,5.6664,-0.55685,,,,,5.6664,-0.5568498834498853,0.0132070426530468,3.021126748787435,0.005599999999999999
-0.14999,39316.736,3.7116,1.4396,,2.9883,5.6756,-0.5567,,,,,5.6756,-0.5567328904428922,0.0127720306051308,3.021126748787435,0.005599999999999999
-0.15001,39376.735,3.7107,1.4421,0.0,,5.6849,-0.55664,,,,,5.6849,-0.5566135897435917,0.013255382610211,3.021126748787435,0.005599999999999999
-0.15,39436.735,3.7101,1.4446,,0.0,5.6942,-0.55652,3.7101,1.4446,-3.0524099883856195,-0.3280000000000314,5.6942,-0.5564863403263423,0.0137591798882183,3.021126748787435,0.005599999999999999
-0.14998,39496.736,3.7092,1.4471,0.0,,5.7035,-0.55631,,,,,5.7035,-0.5563576689976708,0.0132731046545941,3.0504279915061034,0.005599999999999999
-0.15,39556.736,3.7084,1.4496,,0.0,5.7127,-0.55626,,,,,5.7127,-0.5562406759906778,0.0124965645232144,3.0504279915061034,0.005599999999999999
-0.15,39616.736,3.7074,1.4521,0.33629,,5.722,-0.55611,,,,,5.722,-0.5561265268065286,0.0132528761561019,3.0504279915061034,0.005599999999999999
-0.15,39676.735,3.7066,1.4546,,3.0161,5.7313,-0.55599,,,,,5.7313,-0.5559941724941743,0.0135158972956972,3.0504279915061034,0.005599999999999999
-0.15,39736.735,3.7059,1.4571,0.0,,5.7405,-0.55589,3.7059,1.4571,-3.052409988385591,-0.3280000000000029,5.7405,-0.5558763403263421,0.0124215116851864,3.0504279915061034,0.005599999999999999
-0.15,39796.735,3.7052,1.4596,,0.0,5.7498,-0.55578,,,,,5.7498,-0.555764452214454,0.0125017545915149,3.0504279915061034,0.005599999999999999
-0.15,39856.735,3.7043,1.4621,0.0,,5.759,-0.55565,,,,,5.759,-0.5556451515151534,0.0127323483704984,3.0504279915061034,0.005599999999999999
-0.14999,39916.735,3.7034,1.4646,,0.0,5.7683,-0.55547,,,,,5.7683,-0.5555289510489528,0.0129997242900437,3.0996794824435825,0.005599999999999999
-0.15001,39976.735,3.7026,1.4671,0.0,,5.7776,-0.55543,,,,,5.7776,-0.5554033566433586,0.0141198882362978,3.0996794824435825,0.005599999999999999
-0.15,40036.735,3.7019,1.4696,,3.058,5.7868,-0.55529,3.7019,1.4696,-3.087360734718345,-0.3240000000000123,5.7868,-0.5552678554778573,0.0142956380894716,3.0996794824435825,0.005599999999999999
-0.15,40096.736,3.7011,1.4721,0.0,,5.7961,-0.55517,,,,,5.7961,-0.5551389743589762,0.0139122553147714,3.0996794824435825,0.005599999999999999
-0.14999,40156.736,3.7002,1.4746,,0.0,5.8053,-0.55499,,,,,5.8053,-0.5550104895104914,0.013472257455426,3.0996794824435825,0.005599999999999999
-0.14999,40216.736,3.6993,1.4771,0.0,,5.8146,-0.55486,,,,,5.8146,-0.5548898368298387,0.0132429920087666,3.0996794824435825,0.005599999999999999
-0.14999,40276.735,3.6985,1.4796,,0.0,5.8238,-0.55474,,,,,5.8238,-0.5547655477855497,0.0132119691902374,3.0996794824435825,0.005599999999999999
-0.15,40336.736,3.6978,1.4821,0.32193,,5.833,-0.55467,3.6978,1.4821,-3.128908692933095,-0.3199999999999932,5.833,-0.5546467365967384,0.012767923378032,3.171717178948134,0.005599999999999999
-0.14999,40396.736,3.6971,1.4846,,3.1141,5.8423,-0.55453,,,,,5.8423,-0.5545293706293724,0.0122266021845192,3.171717178948134,0.005599999999999999
-0.15,40456.737,3.6963,1.4871,0.0,,5.8515,-0.55445,,,,,5.8515,-0.554420466200468,0.0123574797347565,3.171717178948134,0.005599999999999999
-0.15,40516.736,3.6954,1.4896,,0.0,5.8608,-0.55431,,,,,5.8608,-0.5543006526806544,0.0130006966823223,3.171717178948134,0.005599999999999999
-0.14999,40576.735,3.6945,1.4921,0.0,,5.87,-0.55414,,,,,5.87,-0.5541799766899785,0.0140683591770489,3.171717178948134,0.005599999999999999
-0.14999,40636.736,3.6939,1.4946,,0.0,5.8792,-0.55405,3.6939,1.4946,-3.247848642585552,-0.3079999999999643,5.8792,-0.5540417948717967,0.0140058547351706,3.171717178948134,0.005599999999999999
-0.14999,40696.736,3.6932,1.4971,0.0,,5.8885,-0.55394,,,,,5.8885,-0.5539210722610741,0.0131270038563116,3.171717178948134,0.005599999999999999
-0.14999,40756.735,3.6922,1.4996,,3.167,5.8977,-0.55379,,,,,5.8977,-0.5537989743589763,0.0126266849092857,3.2466346313700587,0.005599999999999999
-0.14999,40816.736,3.6915,1.5021,0.0,,5.9069,-0.55369,,,,,5.9069,-0.5536887412587432,0.0115802675585428,3.2466346313700587,0.005599999999999999
-0.14998,40876.735,3.6907,1.5046,,0.0,5.9161,-0.55353,,,,,5.9161,-0.5535858974358991,0.0117770279621751,3.2466346313700587,0.005599999999999999
-0.15,40936.737,3.6901,1.5071,0.0,,5.9254,-0.55352,3.6901,1.5071,-3.2478486425853816,-0.3080000000000211,5.9254,-0.5534707459207477,0.0123782129111624,3.2466346313700587,0.005599999999999999
-0.14999,40996.737,3.6893,1.5096,,0.0,5.9346,-0.55336,,,,,5.9346,-0.5533568997669016,0.0121706192358388,3.2466346313700587,0.005599999999999999
-0.15,41056.736,3.6884,1.5121,0.0,,5.9438,-0.55326,,,,,5.9438,-0.5532468065268084,0.0121262795175844,3.2466346313700587,0.005599999999999999
-0.15,41116.736,3.6876,1.5146,0.3126,0.0,5.953,-0.55314,,,,,5.953,-0.553133776223778,0.0125215364345763,3.2466346313700587,0.005599999999999999
-0.14999,41176.735,3.6868,1.5171,,3.2764,5.9622,-0.55298,,,,,5.9622,-0.5530164102564121,0.013345834825504,3.364244739008846,0.005599999999999999
-0.14999,41236.736,3.6862,1.5196,0.0,,5.9715,-0.55289,3.6862,1.5196,-3.300966102170804,-0.303515151515171,5.9715,-0.5528867599067616,0.0130605267140992,3.364244739008846,0.005599999999999999
