Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W)
-0.15001,57503.9735,3.5511,2.2027,0.0,,8.4918,-0.5327
-0.15002,57563.9757,3.5503,2.2052,0.2735399901866913,0.0,8.5007,-0.53262
-0.15002,57623.9736,3.5495,2.2077,,3.5634000301361084,8.5096,-0.5325
-0.15002,57683.9739,3.549,2.2102,0.0,,8.5185,-0.53242
-0.15002,57743.973,3.5483,2.2127,,0.0,8.5273,-0.53232
-0.15001,57803.9743,3.5474,2.2152,0.0,,8.5362,-0.53215
-0.15002,57863.9744,3.5466,2.2177,,0.0,8.5451,-0.53206
-0.15002,57923.9728,3.546,2.2202,0.0,,8.5539,-0.53197
-0.15001,57983.9734,3.5453,2.2227,,0.0,8.5628,-0.53183
-0.15002,58043.9741,3.5446,2.2252,0.0,3.4458000659942627,8.5717,-0.53176
-0.15002,58103.9757,3.5437,2.2277,,,8.5805,-0.53163
-0.15001,58163.9732,3.5429,2.2302,0.0,0.0,8.5894,-0.53147
-0.15002,58223.9734,3.5422,2.2327,,,8.5982,-0.5314
-0.15002,58283.9729,3.5416,2.2352,0.0,0.0,8.6071,-0.53131
-0.15001,58343.9743,3.5408,2.2377,0.29607999324798584,,8.616,-0.53116
-0.15002,58403.9743,3.5399,2.2402,,3.3085999488830566,8.6248,-0.53106
-0.15003,58463.9728,3.5391,2.2427,0.0,,8.6337,-0.53097
-0.15002,58523.9736,3.5384,2.2452,,0.0,8.6425,-0.53083
-0.15001,58583.9737,3.5377,2.2477,0.0,,8.6514,-0.53069
-0.15002,58643.9745,3.5369,2.2502,,0.0,8.6602,-0.53061
-0.15002,58703.9745,3.536,2.2527,0.0,,8.669,-0.53047
-0.15001,58763.9753,3.5352,2.2552,,0.0,8.6779,-0.53032
-0.15002,58823.975,3.5344,2.2577,0.0,3.161600112915039,8.6867,-0.53023
-0.15001,58883.974,3.5337,2.2602,,,8.6956,-0.53009
-0.15001,58943.9735,3.533,2.2627,0.0,0.0,8.7044,-0.52999
-0.15003,59003.9755,3.5321,2.2652,,,8.7132,-0.52992
-0.15003,59063.9739,3.5312,2.2677,0.0,0.0,8.7221,-0.52979
-0.15002,59123.9756,3.5303,2.2702,0.31630000472068787,,8.7309,-0.52962
-0.15002,59183.9736,3.5296,2.2727,,3.1352999210357666,8.7397,-0.52951
-0.15002,59243.973,3.5288,2.2752,0.0,,8.7485,-0.52939
-0.15002,59303.9726,3.5281,2.2777,,0.0,8.7574,-0.52929
-0.15002,59363.9733,3.5271,2.2802,0.0,,8.7662,-0.52914
-0.15002,59423.9726,3.5263,2.2827,,0.0,8.775,-0.52902
-0.15002,59483.974,3.5254,2.2852,0.0,,8.7838,-0.52888
-0.15003,59543.9732,3.5247,2.2877,,3.026599884033203,8.7926,-0.52881
-0.15002,59603.9739,3.5239,2.2902,0.0,,8.8014,-0.52866
-0.15002,59663.9727,3.5229,2.2927,,0.0,8.8102,-0.52851
-0.15002,59723.9731,3.522,2.2952,0.0,,8.8191,-0.52837
-0.15002,59783.974,3.5212,2.2977,,0.0,8.8279,-0.52825
-0.15002,59843.9745,3.5206,2.3002,0.3316799998283386,,8.8367,-0.52816
-0.15002,59903.9752,3.5198,2.3027,,3.005500078201294,8.8455,-0.52804
-0.15002,59963.9751,3.5187,2.3052,0.0,,8.8543,-0.52788
-0.15003,60023.9744,3.5179,2.3077,,0.0,8.8631,-0.52779
-0.15002,60083.9751,3.5171,2.3102,0.0,,8.8719,-0.52764
-0.15002,60143.975,3.5165,2.3127,,0.0,8.8806,-0.52755
-0.15002,60203.9763,3.5156,2.3152,0.0,,8.8894,-0.52741
-0.15002,60263.9746,3.5147,2.3177,,3.0548999309539795,8.8982,-0.52728
-0.15002,60323.9754,3.5139,2.3202,0.0,,8.907,-0.52716
-0.15002,60383.975,3.5131,2.3227,,0.0,8.9158,-0.52704
-0.15001,60443.9728,3.5124,2.3252,0.0,,8.9246,-0.5269
-0.15002,60503.9742,3.5116,2.3277,,0.0,8.9334,-0.52681
-0.15001,60563.9735,3.5107,2.3302,0.0,,8.9421,-0.52664
-0.15001,60623.9739,3.5099,2.3327,0.32273998856544495,3.098299980163574,8.9509,-0.52652
-0.15001,60683.974,3.5092,2.3352,,,8.9597,-0.52642
-0.15002,60743.9732,3.5086,2.3377,0.0,0.0,8.9685,-0.52636
-0.15002,60803.9728,3.5077,2.3402,,,8.9772,-0.52623
-0.15002,60863.9752,3.5068,2.3427,0.0,0.0,8.986,-0.52609
-0.15002,60923.9741,3.506,2.3452,,,8.9948,-0.52597
-0.15002,60983.9748,3.5054,2.3477,0.0,0.0,9.0035,-0.52588
-0.15002,61043.9749,3.5047,2.3502,,3.267199993133545,9.0123,-0.52578
-0.15002,61103.974,3.5038,2.3527,0.0,,9.0211,-0.52564
-0.15002,61163.9753,3.5029,2.3552,,0.0,9.0298,-0.52551
-0.15002,61223.9727,3.5022,2.3577,0.0,,9.0386,-0.5254
-0.15002,61283.9737,3.5016,2.3602,,0.0,9.0473,-0.52531
-0.15002,61343.9736,3.5008,2.3627,0.3119800090789795,,9.0561,-0.52519
-0.15003,61403.9743,3.4999,2.3652,,3.2325000762939453,9.0648,-0.52509
-0.15001,61463.9734,3.4991,2.3677,0.0,,9.0736,-0.5249
-0.15001,61523.9749,3.4983,2.3702,,0.0,9.0823,-0.52478
-0.15001,61583.9737,3.4977,2.3727,0.0,,9.0911,-0.52469
-0.15001,61643.9745,3.4969,2.3752,,0.0,9.0998,-0.52457
-0.15002,61703.9733,3.4961,2.3777,0.0,,9.1086,-0.52448
-0.15003,61763.9739,3.4951,2.3802,,0.0,9.1173,-0.52437
-0.15002,61823.9732,3.4943,2.3827,0.0,3.1782000064849854,9.126,-0.52421
-0.15001,61883.9746,3.4936,2.3852,,,9.1348,-0.52407
-0.15002,61943.9749,3.4929,2.3877,0.0,0.0,9.1435,-0.524
-0.15002,62003.9753,3.492,2.3902,,,9.1522,-0.52387
-0.15002,62063.9746,3.491,2.3927,0.0,0.0,9.161,-0.52372
-0.15002,62123.9743,3.4902,2.3952,0.31731000542640686,,9.1697,-0.5236
-0.15002,62183.9736,3.4895,2.3977,,3.0460000038146973,9.1784,-0.52349
-0.15002,62243.9726,3.4886,2.4002,0.0,,9.1872,-0.52336
-0.15002,62303.9742,3.4877,2.4027,,0.0,9.1959,-0.52322
-0.15001,62363.9725,3.4868,2.4052,0.0,,9.2046,-0.52305
-0.15002,62423.9756,3.4859,2.4077,,0.0,9.2133,-0.52295
-0.15001,62483.9725,3.4852,2.4102,0.0,2.8626999855041504,9.222,-0.52281
-0.15001,62543.9726,3.4843,2.4127,,,9.2307,-0.52268
-0.15002,62603.9733,3.4832,2.4152,0.0,0.0,9.2395,-0.52255
-0.15002,62663.9748,3.4822,2.4177,,,9.2482,-0.5224
-0.15002,62723.9744,3.4813,2.4202,0.0,0.0,9.2569,-0.52226
-0.15002,62783.9745,3.4805,2.4227,0.3591499924659729,,9.2656,-0.52214
-0.15001,62843.9729,3.4795,2.4252,,2.701900005340576,9.2743,-0.52196
-0.15001,62903.9729,3.4785,2.4277,0.0,,9.283,-0.52181
-0.15003,62963.9758,3.4774,2.4302,,0.0,9.2917,-0.52171
-0.15001,63023.9746,3.4764,2.4327,0.0,,9.3004,-0.52149
-0.15002,63083.9737,3.4756,2.4352,,0.0,9.3091,-0.52141
-0.15003,63143.9738,3.4746,2.4377,0.0,2.514699935913086,9.3177,-0.52129
-0.15001,63203.9736,3.4734,2.4402,,,9.3264,-0.52104
-0.15001,63263.9728,3.4723,2.4427,0.0,0.0,9.3351,-0.52088
-0.15,63323.9729,3.4713,2.4452,,,9.3438,-0.5207
-0.15002,63383.9736,3.4704,2.4477,0.40244001150131226,0.0,9.3525,-0.52063
-0.15002,63443.9752,3.4693,2.4503,,2.387500047683716,9.3611,-0.52046
-0.15002,63503.9759,3.4682,2.4528,0.0,,9.3698,-0.5203
-0.15003,63563.9728,3.467,2.4553,,0.0,9.3785,-0.52015
-0.15002,63623.9746,3.4659,2.4578,0.0,,9.3872,-0.51995
-0.15002,63683.9738,3.465,2.4603,,2.345099925994873,9.3958,-0.51982
-0.15002,63743.9739,3.4639,2.4628,0.0,,9.4045,-0.51965
-0.15001,63803.9729,3.4628,2.4653,,0.0,9.4131,-0.51945
-0.15002,63863.9745,3.4617,2.4678,0.0,,9.4218,-0.51932
-0.15001,63923.9745,3.4606,2.4703,,0.0,9.4304,-0.51912
-0.15002,63983.975,3.4598,2.4728,0.42282000184059143,2.341599941253662,9.4391,-0.51904
-0.15002,64043.9741,3.4588,2.4753,,,9.4477,-0.51889
-0.15001,64103.974,3.4576,2.4778,0.0,0.0,9.4564,-0.51867
-0.15002,64163.974,3.4566,2.4803,,,9.465,-0.51856
-0.15002,64223.9746,3.4557,2.4828,0.0,0.0,9.4737,-0.51842
-0.15003,64283.9731,3.4548,2.4853,,2.5495998859405518,9.4823,-0.51832
-0.15002,64343.9744,3.4538,2.4878,0.0,,9.491,-0.51814
-0.15002,64403.9729,3.4527,2.4903,,0.0,9.4996,-0.51797
-0.15002,64463.9725,3.4517,2.4928,0.0,,9.5082,-0.51782
-0.15002,64523.9741,3.4507,2.4953,0.40178000926971436,0.0,9.5169,-0.51767
-0.15002,64583.9759,3.4498,2.4978,,2.500499963760376,9.5255,-0.51754
-0.15001,64643.9749,3.4488,2.5003,0.0,,9.5341,-0.51735
-0.15002,64703.9727,3.4476,2.5028,,0.0,9.5427,-0.51721
-0.15002,64763.9732,3.4465,2.5053,,,9.5513,-0.51704
-0.15001,64823.9729,3.4457,2.5078,0.0,0.0,9.56,-0.51689
-0.15002,64883.9729,3.4446,2.5103,,2.425800085067749,9.5686,-0.51676
-0.15002,64943.973,3.4435,2.5128,0.0,,9.5772,-0.51659
-0.15002,65003.9735,3.4422,2.5153,,0.0,9.5858,-0.5164
-0.15002,65063.9733,3.4412,2.5178,0.0,,9.5944,-0.51625
-0.15002,65123.9748,3.4402,2.5203,0.42384999990463257,0.0,9.603,-0.5161
-0.15002,65183.9737,3.4391,2.5228,,2.29229998588562,9.6116,-0.51593
-0.15002,65243.9738,3.438,2.5253,0.0,,9.6202,-0.51577
-0.15002,65303.9748,3.4367,2.5278,,0.0,9.6288,-0.51557
-0.15001,65363.9739,3.4356,2.5303,0.0,,9.6374,-0.51537
-0.15001,65423.9728,3.4346,2.5328,,2.241499900817871,9.646,-0.51522
-0.15001,65483.9752,3.4335,2.5353,0.0,,9.6546,-0.51506
-0.15001,65543.9727,3.4324,2.5378,,0.0,9.6631,-0.51489
-0.15002,65603.9727,3.4313,2.5403,0.0,,9.6717,-0.51476
-0.15002,65663.9733,3.4302,2.5428,0.43654999136924744,0.0,9.6803,-0.5146
-0.15002,65723.9741,3.4294,2.5453,,2.305999994277954,9.6889,-0.51448
-0.15003,65783.9739,3.4283,2.5478,0.0,,9.6974,-0.51435
-0.15002,65843.9739,3.4273,2.5503,,0.0,9.706,-0.51416
-0.15002,65903.9746,3.4263,2.5528,0.0,,9.7146,-0.51401
-0.15002,65963.9736,3.4253,2.5553,,0.0,9.7232,-0.51386
-0.15002,66023.9736,3.4245,2.5578,0.0,2.586199998855591,9.7317,-0.51374
-0.15001,66083.973,3.4237,2.5603,,,9.7403,-0.51359
-0.15003,66143.9743,3.4229,2.5628,0.0,0.0,9.7488,-0.51354
-0.15002,66203.9734,3.4219,2.5653,,,9.7574,-0.51335
-0.15001,66263.974,3.4211,2.5678,0.0,0.0,9.7659,-0.5132
-0.15002,66323.973,3.4206,2.5703,0.3624899983406067,,9.7745,-0.51316
-0.15002,66383.9745,3.4199,2.5728,,3.120699882507324,9.7831,-0.51305
-0.15002,66443.9744,3.4191,2.5753,0.0,,9.7916,-0.51293
-0.15002,66503.9734,3.4183,2.5778,,0.0,9.8001,-0.51281
-0.15001,66563.9726,3.4177,2.5803,0.0,,9.8087,-0.51269
-0.15002,66623.9756,3.4171,2.5828,,0.0,9.8172,-0.51263
-0.15001,66683.9748,3.4166,2.5853,0.0,,9.8258,-0.51252
-0.15001,66743.9733,3.416,2.5878,,0.0,9.8343,-0.51243
-0.15001,66803.9737,3.4152,2.5903,0.0,,9.8429,-0.51231
-0.15002,66863.9728,3.4146,2.5928,,3.9066998958587646,9.8514,-0.51226
-0.15002,66923.9743,3.4142,2.5953,0.0,,9.8599,-0.5122
-0.15002,66983.9744,3.4136,2.5978,,0.0,9.8685,-0.51211
-0.15002,67043.9727,3.4129,2.6003,0.0,,9.877,-0.512
-0.15002,67103.9743,3.4123,2.6028,,0.0,9.8855,-0.51191
-0.15001,67163.9749,3.4118,2.6053,0.0,,9.8941,-0.5118
-0.15001,67223.9754,3.4113,2.6078,,0.0,9.9026,-0.51173
-0.15002,67283.9729,3.4107,2.6103,0.24786999821662903,,9.9111,-0.51167
-0.15001,67343.9729,3.41,2.6128,,0.0,9.9197,-0.51153
-0.15,67403.9744,3.4094,2.6153,0.0,4.335599899291992,9.9282,-0.51141
-0.15002,67463.975,3.4089,2.6178,,,9.9367,-0.5114
-0.15001,67523.9759,3.4085,2.6203,0.0,0.0,9.9452,-0.51131
-0.15001,67583.9746,3.4079,2.6228,,,9.9537,-0.51122
-0.15002,67643.9758,3.4072,2.6253,0.0,0.0,9.9623,-0.51115
-0.15001,67703.9725,3.4065,2.6278,,,9.9708,-0.51101
-0.15001,67763.9757,3.4059,2.6303,0.0,0.0,9.9793,-0.51092
-0.15002,67823.973,3.4056,2.6328,,,9.9878,-0.51091
-0.15003,67883.9736,3.405,2.6353,0.0,4.316199779510498,9.9963,-0.51085
-0.15002,67943.9745,3.4042,2.6378,,,10.005,-0.5107
-0.15001,68003.9728,3.4037,2.6403,0.0,0.0,10.013,-0.51059
-0.15002,68063.9733,3.403,2.6428,,,10.022,-0.51052
-0.15002,68123.9749,3.4026,2.6453,0.0,0.0,10.03,-0.51046
-0.15002,68183.9744,3.402,2.6478,,,10.039,-0.51037
-0.15001,68243.974,3.4012,2.6503,0.0,0.0,10.047,-0.51021
-0.15002,68303.9737,3.4006,2.6528,0.23311999440193176,,10.056,-0.51016
-0.15001,68363.9754,3.4001,2.6553,,0.0,10.064,-0.51005
-0.15002,68423.9737,3.3995,2.6578,0.0,4.117599964141846,10.073,-0.50999
-0.15001,68483.9727,3.3988,2.6603,,,10.081,-0.50985
-0.15002,68543.9739,3.398,2.6628,0.0,0.0,10.09,-0.50977
-0.15002,68603.9748,3.3973,2.6653,,,10.098,-0.50966
-0.15002,68663.9748,3.3968,2.6678,0.0,0.0,10.107,-0.50959
-0.15003,68723.9731,3.3962,2.6703,,,10.115,-0.50953
-0.15001,68783.9738,3.3955,2.6728,,0.0,10.124,-0.50936
-0.15002,68843.974,3.3947,2.6753,0.0,3.821000099182129,10.132,-0.50927
-0.15002,68903.9736,3.394,2.6778,,,10.141,-0.50917
-0.15002,68963.9728,3.3934,2.6803,0.0,0.0,10.149,-0.50908
-0.15001,69023.9727,3.3928,2.6828,,,10.158,-0.50895
-0.15002,69083.9749,3.392,2.6853,0.0,0.0,10.166,-0.50887
-0.15001,69143.9742,3.3912,2.6878,,,10.175,-0.50871
-0.15002,69203.9749,3.3905,2.6903,0.27013999223709106,0.0,10.183,-0.50864
-0.15001,69263.9733,3.3897,2.6928,,3.4423999786376953,10.192,-0.50849
-0.15002,69323.974,3.3889,2.6953,0.0,,10.2,-0.5084
-0.15002,69383.9747,3.3883,2.6978,,0.0,10.209,-0.50831
-0.15001,69443.9738,3.3875,2.7003,0.0,,10.217,-0.50816
-0.15001,69503.9729,3.3866,2.7028,,0.0,10.226,-0.50802
-0.15002,69563.9751,3.3858,2.7053,0.0,,10.234,-0.50794
-0.15001,69623.9726,3.385,2.7078,,0.0,10.243,-0.50778
-0.15002,69683.9743,3.3844,2.7103,0.0,3.2741000652313232,10.251,-0.50773
-0.15002,69743.9725,3.3835,2.7128,,,10.259,-0.50759
-0.15002,69803.9739,3.3824,2.7153,0.0,0.0,10.268,-0.50743
-0.15001,69863.9756,3.3817,2.7178,,,10.276,-0.50729
-0.15002,69923.9732,3.3809,2.7203,0.0,0.0,10.285,-0.5072
-0.15002,69983.9739,3.38,2.7228,0.322519987821579,2.925299882888794,10.293,-0.50707
-0.15001,70043.974,3.3791,2.7253,,,10.302,-0.5069
-0.15002,70103.9744,3.3781,2.7278,0.0,0.0,10.31,-0.50678
-0.15002,70163.9728,3.3771,2.7303,,,10.319,-0.50663
-0.15001,70223.9737,3.3763,2.7328,0.0,,10.327,-0.50648
-0.15002,70283.9726,3.3754,2.7353,,0.0,10.336,-0.50638
-0.15002,70343.9733,3.3744,2.7378,0.0,2.6939001083374023,10.344,-0.50623
-0.15002,70403.9751,3.3733,2.7403,,,10.352,-0.50606
-0.15002,70463.9756,3.3723,2.7428,0.0,0.0,10.361,-0.50591
-0.15002,70523.974,3.3713,2.7453,,,10.369,-0.50576
-0.15002,70583.9745,3.3704,2.7478,0.3834399878978729,0.0,10.378,-0.50563
-0.15002,70643.9743,3.3692,2.7503,,2.4742000102996826,10.386,-0.50545
-0.15002,70703.9751,3.368,2.7528,0.0,,10.395,-0.50527
-0.15002,70763.9736,3.3669,2.7553,,0.0,10.403,-0.5051
-0.15001,70823.9733,3.366,2.7578,0.0,,10.411,-0.50493
-0.15001,70883.9733,3.3648,2.7603,,2.237600088119507,10.42,-0.50475
-0.15003,70943.9747,3.3636,2.7628,0.0,,10.428,-0.50464
-0.15,71003.9746,3.3623,2.7653,,0.0,10.437,-0.50435
-0.15002,71063.9737,3.3611,2.7678,0.0,,10.445,-0.50423
-0.15001,71123.9729,3.3599,2.7703,0.4562300145626068,2.058300018310547,10.453,-0.50402
-0.15001,71183.9752,3.3586,2.7728,,,10.462,-0.50382
-0.15003,71243.9729,3.3573,2.7753,0.0,0.0,10.47,-0.5037
-0.15002,71303.9728,3.3558,2.7778,,,10.479,-0.50344
-0.15002,71363.973,3.3544,2.7803,0.0,1.8284000158309937,10.487,-0.50323
-0.15001,71423.9731,3.353,2.7828,,,10.495,-0.50298
-0.15002,71483.9752,3.3517,2.7853,0.0,0.0,10.504,-0.50282
-0.15001,71543.9743,3.3501,2.7878,0.5543599724769592,,10.512,-0.50255
-0.15001,71603.9726,3.3483,2.7903,,1.7103999853134155,10.52,-0.50228
-0.15001,71663.9752,3.3467,2.7928,0.0,,10.529,-0.50204
-0.15003,71723.9743,3.3451,2.7953,,0.0,10.537,-0.50187
-0.15001,71783.9732,3.3433,2.7978,0.0,1.5347000360488892,10.546,-0.50153
-0.15003,71843.9742,3.3415,2.8003,,,10.554,-0.50133
-0.15002,71903.9732,3.3394,2.8028,0.6894800066947937,1.295699954032898,10.562,-0.50098
-0.15001,71963.9757,3.3373,2.8053,,,10.571,-0.50063
-0.15001,72023.9754,3.3351,2.8078,0.0,0.0,10.579,-0.5003
-0.15002,72083.9754,3.3329,2.8103,,1.2158000469207764,10.587,-0.5
-0.15002,72143.9736,3.3305,2.8128,0.8882799744606018,,10.596,-0.49964
-0.15002,72203.9744,3.3279,2.8153,,1.0422999858856201,10.604,-0.49925
-0.15002,72263.9742,3.3249,2.8178,0.0,,10.612,-0.4988
-0.15002,72323.9732,3.3219,2.8203,,0.8990300297737122,10.621,-0.49835
-0.15001,72383.973,3.3189,2.8228,1.128000020980835,0.8409199714660645,10.629,-0.49787
-0.15002,72443.9752,3.3156,2.8253,,,10.637,-0.49741
-0.15002,72503.9745,3.3121,2.8278,0.0,0.7563400268554688,10.645,-0.49688
-0.15002,72563.9726,3.3082,2.8303,1.3775999546051025,0.6837000250816345,10.654,-0.4963
-0.15003,72623.9742,3.3042,2.8328,,0.6341300010681152,10.662,-0.49573
-0.15002,72683.9741,3.3002,2.8353,1.5764000415802002,,10.67,-0.4951
-0.15002,72743.974,3.296,2.8378,,0.607200026512146,10.679,-0.49447
-0.15001,72803.9763,3.2916,2.8403,0.0,0.5917400121688843,10.687,-0.49377
-0.15002,72863.9736,3.2868,2.8428,1.750499963760376,0.5616400241851807,10.695,-0.49309
-0.15002,72923.9728,3.2822,2.8453,,0.5351600050926208,10.703,-0.4924
-0.15002,72983.9744,3.2774,2.8478,1.8730000257492065,0.5254600048065186,10.711,-0.49168
-0.15001,73043.975,3.2725,2.8503,,0.5117599964141846,10.72,-0.49091
-0.15002,73103.9733,3.2674,2.8528,1.9812999963760376,0.49862000346183777,10.728,-0.49018
-0.15001,73163.9743,3.2622,2.8553,,0.4926599860191345,10.736,-0.48936
-0.15001,73223.9731,3.257,2.8578,2.0297000408172607,0.47936999797821045,10.744,-0.48858
-0.15001,73283.9748,3.2517,2.8603,,0.46981000900268555,10.752,-0.48779
-0.15001,73343.973,3.2462,2.8628,2.145400047302246,0.46538999676704407,10.76,-0.48696
-0.15002,73403.9744,3.2406,2.8653,,0.45427998900413513,10.768,-0.48615
-0.15002,73463.9743,3.2349,2.8678,2.198899984359741,0.44881001114845276,10.777,-0.4853
-0.15002,73523.9752,3.2291,2.8703,2.2799999713897705,0.43090999126434326,10.785,-0.48443
-0.15002,73583.9726,3.2234,2.8728,,0.4284600019454956,10.793,-0.48357
-0.15002,73643.9742,3.2174,2.8753,2.367799997329712,0.41655999422073364,10.801,-0.48267
-0.15003,73703.9733,3.2111,2.8778,,0.41225001215934753,10.809,-0.48176
-0.15001,73763.9756,3.2048,2.8803,2.4460999965667725,0.4032000005245209,10.817,-0.48075
-0.15002,73823.9738,3.1984,2.8828,2.526700019836426,0.39447999000549316,10.825,-0.47982
-0.15002,73883.9741,3.192,2.8853,,0.3847300112247467,10.833,-0.47886
-0.15003,73943.9742,3.1853,2.8878,2.611799955368042,0.37814000248908997,10.841,-0.47789
-0.15002,74003.974,3.1785,2.8903,2.6821999549865723,0.3670400083065033,10.849,-0.47684
-0.15002,74063.9731,3.1714,2.8928,,0.3641499876976013,10.857,-0.47577
-0.15002,74123.9744,3.1642,2.8953,2.7950000762939453,0.34602999687194824,10.865,-0.47469
-0.15002,74183.9728,3.157,2.8978,2.888200044631958,0.34330999851226807,10.872,-0.47361
-0.15002,74243.9742,3.1496,2.9003,2.973099946975708,0.33066999912261963,10.88,-0.4725
-0.15002,74303.9748,3.1419,2.9028,,0.32798001170158386,10.888,-0.47135
-0.15001,74363.9738,3.1338,2.9053,3.073199987411499,0.3126299977302551,10.896,-0.4701
-0.15002,74423.9762,3.1258,2.9078,3.167099952697754,0.3126800060272217,10.904,-0.46893
-0.15003,74483.9744,3.1174,2.9103,3.296600103378296,0.30212000012397766,10.912,-0.4677
-0.15001,74543.9746,3.109,2.9128,3.3798999786376953,0.2883099913597107,10.919,-0.46638
-0.15002,74603.9745,3.1002,2.9153,3.5167999267578125,0.2889600098133087,10.927,-0.46509
-0.15002,74663.9744,3.0909,2.9178,,0.27458998560905457,10.935,-0.4637
-0.15001,74723.9727,3.0816,2.9203,3.6500000953674316,0.270550012588501,10.943,-0.46227
-0.15002,74783.9734,3.0719,2.9228,3.7725000381469727,0.256740003824234,10.95,-0.46085
-0.15002,74843.9733,3.062,2.9253,3.8873000144958496,0.2496200054883957,10.958,-0.45936
-0.15002,74903.9725,3.0516,2.9278,4.021100044250488,0.24132999777793884,10.966,-0.4578
-0.15002,74963.9738,3.0407,2.9303,4.197700023651123,0.2338400036096573,10.973,-0.45617
-0.15002,75023.9731,3.0294,2.9328,4.4816999435424805,0.224590003490448,10.981,-0.45447
-0.15001,75083.9731,3.0179,2.9353,4.646900177001953,0.21449999511241913,10.988,-0.45272
-0.15002,75143.9754,3.0058,2.9378,4.785799980163574,0.20573000609874725,10.996,-0.45093
-0.15001,75203.9743,2.993,2.9403,5.016600131988525,0.19460999965667725,11.004,-0.44898
-0.15001,75263.9732,2.9795,2.9428,5.368500232696533,0.1882999986410141,11.011,-0.44695
-0.15002,75323.9742,2.9655,2.9453,5.561800003051758,0.17600999772548676,11.018,-0.44488
-0.15002,75383.9741,2.9507,2.9478,5.776400089263916,0.1688700020313263,11.026,-0.44266
-0.15001,75443.9726,2.9351,2.9503,6.1905999183654785,0.16067999601364136,11.033,-0.44029
-0.15001,75503.9746,2.9185,2.9528,6.6620001792907715,0.1468999981880188,11.04,-0.4378
-0.15002,75563.9729,2.9006,2.9553,6.953700065612793,0.13911999762058258,11.048,-0.43515
-0.15001,75623.9735,2.8814,2.9578,7.553599834442139,0.12631000578403473,11.055,-0.43224
-0.15003,75683.9752,2.8603,2.9603,8.242899894714355,0.11598999798297882,11.062,-0.42913
-0.15002,75743.9748,2.8361,2.9628,9.899499893188477,0.09937100112438202,11.069,-0.42547
-0.15002,75803.9726,2.806,2.9653,12.718999862670898,0.07558099925518036,11.076,-0.42096
-0.15001,75863.9725,2.7638,2.9678,18.541000366210938,0.052730999886989594,11.083,-0.4146
-0.15001,75923.9742,2.7078,2.9703,23.246999740600586,0.04308199882507324,11.09,-0.4062
-0.15003,75983.973,2.6491,2.9728,23.299999237060547,0.043453000485897064,11.097,-0.39744
-0.15003,76043.9747,2.5925,2.9753,22.319000244140625,0.04488300159573555,11.103,-0.38895
-0.15003,76103.973,2.5393,2.9778,20.716999053955078,0.048941999673843384,11.11,-0.38097
-0.15001,76151.3078,2.5,2.9798,19.61199951171875,0.05109599977731705,11.115,-0.37503
-0.14987,76151.4143,2.5011,2.9798,19.61199951171875,0.05109599977731705,11.115,-0.37484
