Current(A),Test_Time(s),Voltage(V),Charge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Charge_Energy(Wh),Power(W)
0.14999,101951.5058,3.6157,0.92492,0.0,,3.1915,0.54232
0.14999,102011.5066,3.6161,0.92742,,0.0,3.2005,0.54238
0.14998,102071.509,3.6166,0.92992,0.0,,3.2096,0.54242
0.14999,102131.5081,3.6171,0.93242,,0.0,3.2186,0.54253
0.14998,102191.5089,3.6178,0.93492,0.0,,3.2277,0.5426
0.14997,102251.5064,3.6183,0.93742,,4.985599994659424,3.2367,0.54264
0.14998,102311.508,3.6187,0.93992,0.0,,3.2457,0.54273
0.14998,102371.5062,3.6191,0.94242,,0.0,3.2548,0.54279
0.14999,102431.5061,3.6196,0.94492,0.0,,3.2638,0.5429
0.14998,102491.5068,3.6203,0.94742,,0.0,3.2729,0.54297
0.14998,102551.5069,3.6208,0.94991,0.0,,3.2819,0.54305
0.14998,102611.5059,3.6213,0.95241,,0.0,3.291,0.54312
0.14998,102671.5084,3.6216,0.95491,0.0,,3.3,0.54317
0.14998,102731.509,3.6221,0.95741,,0.0,3.3091,0.54324
0.14998,102791.509,3.6227,0.95991,0.20100000500679016,,3.3182,0.54333
0.14999,102851.5072,3.6233,0.96241,,4.971099853515625,3.3272,0.54346
0.14998,102911.5063,3.6238,0.96491,0.0,,3.3363,0.5435
0.14998,102971.5064,3.6241,0.96741,,0.0,3.3453,0.54354
0.14998,103031.5061,3.6246,0.96991,0.0,,3.3544,0.54362
0.14998,103091.508,3.6253,0.97241,,0.0,3.3634,0.54372
0.14998,103151.5062,3.6258,0.97491,0.0,,3.3725,0.5438
0.14999,103211.5063,3.6262,0.97741,,0.0,3.3816,0.54389
0.14999,103271.506,3.6266,0.97991,0.0,,3.3906,0.54395
0.14998,103331.5076,3.6271,0.98241,,0.0,3.3997,0.54399
0.14998,103391.507,3.6278,0.98491,0.0,,3.4088,0.5441
0.14999,103451.5081,3.6283,0.98741,,5.0366997718811035,3.4178,0.54421
0.14999,103511.5065,3.6287,0.98991,0.0,,3.4269,0.54427
0.14998,103571.5078,3.6291,0.99241,,0.0,3.436,0.54429
0.14999,103631.5061,3.6296,0.99491,0.0,,3.4451,0.5444
0.14998,103691.5083,3.6302,0.99741,,0.0,3.4541,0.54446
0.14998,103751.5088,3.6307,0.99991,0.0,,3.4632,0.54453
0.14998,103811.5072,3.6311,1.0024,,0.0,3.4723,0.54459
0.14999,103871.5063,3.6315,1.0049,0.0,,3.4814,0.54469
0.14997,103931.5068,3.6321,1.0074,,0.0,3.4904,0.54471
0.14999,103991.5071,3.6328,1.0099,0.1990399956703186,,3.4995,0.54488
0.14999,104051.506,3.6332,1.0124,,5.045599937438965,3.5086,0.54494
0.14998,104111.5067,3.6335,1.0149,0.0,,3.5177,0.54495
0.14998,104171.5075,3.6341,1.0174,,0.0,3.5268,0.54504
0.14998,104231.5059,3.6346,1.0199,0.0,,3.5358,0.54512
0.14998,104291.5078,3.6352,1.0224,,0.0,3.5449,0.54521
0.14999,104351.508,3.6357,1.0249,0.0,,3.554,0.54532
0.14998,104411.5076,3.636,1.0274,,0.0,3.5631,0.54533
0.14999,104471.5075,3.6365,1.0299,0.0,,3.5722,0.54544
0.14998,104531.5083,3.6371,1.0324,,0.0,3.5813,0.54549
0.14998,104591.5088,3.6377,1.0349,0.0,,3.5904,0.54558
0.14998,104651.5072,3.6381,1.0374,,5.0177998542785645,3.5995,0.54564
0.14998,104711.5071,3.6386,1.0399,0.0,,3.6086,0.54572
0.14999,104771.5067,3.639,1.0424,,0.0,3.6177,0.54581
0.14998,104831.5073,3.6397,1.0449,0.0,,3.6268,0.54588
0.14998,104891.508,3.6402,1.0474,,0.0,3.6359,0.54596
0.14999,104951.5073,3.6407,1.0499,0.0,,3.645,0.54607
0.14998,105011.5081,3.641,1.0524,,0.0,3.6541,0.54608
0.14999,105071.5062,3.6415,1.0549,0.0,,3.6632,0.54619
0.14999,105131.5072,3.6421,1.0574,,0.0,3.6723,0.54628
0.14999,105191.5084,3.6427,1.0599,0.19881999492645264,,3.6814,0.54637
0.14998,105251.5083,3.6431,1.0624,,5.020899772644043,3.6905,0.54639
0.14999,105311.5058,3.6435,1.0649,0.0,,3.6996,0.54649
0.14998,105371.507,3.644,1.0674,,0.0,3.7087,0.54653
0.14999,105431.5061,3.6447,1.0699,0.0,,3.7178,0.54667
0.14998,105491.5078,3.6452,1.0724,,0.0,3.7269,0.54671
0.14999,105551.5084,3.6456,1.0749,0.0,,3.736,0.5468
0.15,105611.5078,3.646,1.0774,,0.0,3.7451,0.5469
0.14998,105671.5076,3.6465,1.0799,0.0,,3.7543,0.5469
0.14998,105731.5068,3.6471,1.0824,,0.0,3.7634,0.54699
0.14998,105791.5066,3.6477,1.0849,0.0,,3.7725,0.54708
0.14999,105851.5066,3.6482,1.0874,,4.947400093078613,3.7816,0.54719
0.14999,105911.5072,3.6486,1.0899,0.0,,3.7907,0.54725
0.14999,105971.5059,3.649,1.0924,,0.0,3.7999,0.54731
0.14997,106031.5069,3.6498,1.0949,0.0,,3.809,0.54736
0.14998,106091.5077,3.6503,1.0974,,0.0,3.8181,0.54747
0.14998,106151.5059,3.6507,1.0999,0.0,,3.8272,0.54753
0.14998,106211.5058,3.6511,1.1024,,0.0,3.8364,0.54759
0.14999,106271.5083,3.6517,1.1049,0.0,,3.8455,0.54772
0.14998,106331.5064,3.6523,1.1074,,0.0,3.8546,0.54777
0.14998,106391.5066,3.6528,1.1099,0.20288999378681183,,3.8637,0.54785
0.14997,106451.5062,3.6533,1.1124,,4.888000011444092,3.8729,0.54789
0.14999,106511.507,3.6537,1.1149,0.0,,3.882,0.54802
0.14999,106571.5059,3.6542,1.1174,,0.0,3.8911,0.54809
0.14998,106631.5077,3.6549,1.1199,0.0,,3.9003,0.54816
0.14998,106691.5075,3.6554,1.1224,,0.0,3.9094,0.54824
0.14999,106751.5069,3.6559,1.1249,0.0,,3.9186,0.54835
0.14998,106811.5072,3.6563,1.1274,,0.0,3.9277,0.54837
0.14998,106871.5075,3.6568,1.1299,0.0,,3.9368,0.54845
0.14998,106931.5088,3.6574,1.1324,,0.0,3.946,0.54854
0.14999,106991.5081,3.658,1.1349,0.0,4.7855000495910645,3.9551,0.54866
0.14999,107051.5068,3.6586,1.1374,,,3.9643,0.54875
0.14999,107111.5071,3.659,1.1399,0.0,0.0,3.9734,0.54881
0.14999,107171.5072,3.6595,1.1424,,,3.9826,0.54889
0.14999,107231.5061,3.6601,1.1449,0.0,0.0,3.9917,0.54898
0.14998,107291.5061,3.6607,1.1474,,,4.0009,0.54903
0.14998,107351.5076,3.6613,1.1499,0.0,0.0,4.01,0.54912
0.14999,107411.5084,3.6616,1.1524,,,4.0192,0.5492
0.14998,107471.5075,3.6621,1.1549,0.0,0.0,4.0283,0.54924
0.14999,107531.5075,3.6628,1.1574,0.21065999567508698,4.677700042724609,4.0375,0.54938
0.14999,107591.5073,3.6634,1.1599,,,4.0466,0.54947
0.14999,107651.5062,3.6639,1.1624,0.0,0.0,4.0558,0.54955
0.14999,107711.5086,3.6644,1.1649,,,4.0649,0.54962
0.14999,107771.5071,3.6649,1.1674,0.0,0.0,4.0741,0.5497
0.14998,107831.5082,3.6654,1.1699,,,4.0833,0.54974
0.14999,107891.5064,3.6661,1.1724,0.0,,4.0924,0.54988
0.14999,107951.5074,3.6667,1.1749,,0.0,4.1016,0.54997
0.14999,108011.5087,3.6673,1.1774,0.0,,4.1108,0.55006
0.14998,108071.5081,3.6676,1.1799,,0.0,4.1199,0.55007
0.14998,108131.5061,3.6682,1.1824,0.0,4.552499771118164,4.1291,0.55016
0.14998,108191.506,3.6688,1.1849,,,4.1383,0.55025
0.14999,108251.5076,3.6695,1.1874,0.0,0.0,4.1474,0.55039
0.14999,108311.506,3.67,1.1899,,,4.1566,0.55046
0.14998,108371.5076,3.6705,1.1924,0.0,0.0,4.1658,0.5505
0.14998,108431.5068,3.671,1.1949,,,4.175,0.55058
0.14998,108491.5059,3.6716,1.1974,0.0,0.0,4.1841,0.55067
0.14998,108551.5082,3.6723,1.1999,,,4.1933,0.55077
0.14999,108611.5072,3.6729,1.2024,0.22206999361515045,4.438799858093262,4.2025,0.5509
0.14999,108671.5085,3.6733,1.2049,,,4.2117,0.55096
0.14998,108731.5069,3.6739,1.2074,0.0,0.0,4.2209,0.55101
0.14999,108791.5059,3.6745,1.2099,,,4.23,0.55114
0.14998,108851.5075,3.6752,1.2124,0.0,0.0,4.2392,0.55121
0.14998,108911.5073,3.6758,1.2149,,,4.2484,0.5513
0.14999,108971.5068,3.6762,1.2174,0.0,0.0,4.2576,0.55139
0.14999,109031.5072,3.6768,1.2199,,,4.2668,0.55148
0.14999,109091.508,3.6774,1.2224,0.0,,4.276,0.55157
0.14998,109151.5064,3.6782,1.2249,,4.257999897003174,4.2852,0.55166
0.14999,109211.5085,3.6787,1.2274,0.0,,4.2944,0.55177
0.14999,109271.506,3.6792,1.2299,,0.0,4.3036,0.55184
0.14998,109331.5067,3.6798,1.2324,0.0,,4.3128,0.5519
0.14999,109391.5069,3.6804,1.2349,,0.0,4.322,0.55202
0.14999,109451.5075,3.6812,1.2374,0.0,,4.3312,0.55214
0.14998,109511.5064,3.6818,1.2399,,0.0,4.3404,0.5522
0.14998,109571.5062,3.6823,1.2424,0.0,,4.3496,0.55227
0.14998,109631.5063,3.6829,1.2449,0.23697000741958618,4.16379976272583,4.3588,0.55236
0.14999,109691.5064,3.6834,1.2474,,,4.368,0.55247
0.14998,109751.507,3.6842,1.2499,0.0,0.0,4.3772,0.55256
0.14999,109811.5058,3.6849,1.2524,,,4.3864,0.5527
0.14999,109871.5058,3.6853,1.2549,0.0,0.0,4.3956,0.55276
0.14999,109931.5064,3.6859,1.2574,,,4.4048,0.55285
0.14999,109991.5062,3.6866,1.2599,0.0,0.0,4.4141,0.55295
0.14997,110051.5061,3.6874,1.2624,,,4.4233,0.553
0.14999,110111.5079,3.688,1.2649,0.0,4.001800060272217,4.4325,0.55316
0.14998,110171.507,3.6885,1.2674,,,4.4417,0.5532
0.14999,110231.5076,3.6891,1.2699,0.0,0.0,4.4509,0.55333
0.14998,110291.506,3.6899,1.2724,,,4.4602,0.55341
0.14998,110351.5084,3.6906,1.2749,0.0,0.0,4.4694,0.55352
0.14999,110411.5075,3.6912,1.2774,,,4.4786,0.55364
0.14999,110471.506,3.6917,1.2799,0.0,0.0,4.4878,0.55372
0.14998,110531.5081,3.6924,1.2824,0.2536799907684326,,4.4971,0.55379
0.14998,110591.507,3.6932,1.2849,,3.841599941253662,4.5063,0.55391
0.14998,110651.5071,3.6938,1.2874,0.0,,4.5155,0.554
0.14999,110711.5064,3.6944,1.2899,,0.0,4.5248,0.55412
0.14999,110771.5072,3.6951,1.2924,0.0,,4.534,0.55423
0.14999,110831.508,3.6957,1.2949,,0.0,4.5432,0.55432
0.14998,110891.5071,3.6965,1.2974,0.0,,4.5525,0.5544
0.15,110951.5076,3.6972,1.2999,,0.0,4.5617,0.55458
0.14998,111011.5067,3.6978,1.3024,0.0,3.7265000343322754,4.571,0.5546
0.14999,111071.5065,3.6984,1.3049,,,4.5802,0.55472
0.14999,111131.5074,3.6992,1.3074,0.0,0.0,4.5894,0.55484
0.14998,111191.5065,3.7,1.3099,,,4.5987,0.55493
0.14999,111251.508,3.7006,1.3124,0.0,0.0,4.6079,0.55505
0.14999,111311.5081,3.7012,1.3149,,,4.6172,0.55514
0.15,111371.5059,3.7019,1.3174,0.0,,4.6265,0.55529
0.14999,111431.5067,3.7026,1.3199,0.2712100148200989,0.0,4.6357,0.55535
0.14999,111491.5074,3.7035,1.3224,,3.625999927520752,4.645,0.55549
0.14999,111551.5062,3.7042,1.3249,0.0,,4.6542,0.55559
0.14998,111611.5071,3.7049,1.3274,,0.0,4.6635,0.55566
0.14998,111671.5068,3.7054,1.3299,0.0,,4.6727,0.55574
0.14998,111731.5059,3.7061,1.3324,,0.0,4.682,0.55584
0.14999,111791.5079,3.7068,1.3349,0.0,,4.6913,0.55598
0.14998,111851.5071,3.7077,1.3374,,0.0,4.7005,0.55608
0.14999,111911.5063,3.7084,1.3399,0.0,3.4923999309539795,4.7098,0.55622
0.14998,111971.507,3.709,1.3424,,,4.7191,0.55628
0.14999,112031.506,3.7097,1.3449,0.0,0.0,4.7284,0.55642
0.14999,112091.506,3.7106,1.3474,,,4.7376,0.55655
0.14998,112151.5074,3.7114,1.3499,0.0,0.0,4.7469,0.55664
0.14998,112211.5072,3.7121,1.3524,,,4.7562,0.55674
0.14998,112271.5062,3.7128,1.3549,0.28960999846458435,0.0,4.7655,0.55685
0.14998,112331.5061,3.7135,1.3574,,3.4091999530792236,4.7747,0.55695
0.14999,112391.5075,3.7144,1.3599,0.0,,4.784,0.55712
0.15,112451.5061,3.7152,1.3624,,0.0,4.7933,0.55728
0.14998,112511.5073,3.7159,1.3649,0.0,,4.8026,0.55731
0.14999,112571.5072,3.7165,1.3674,,0.0,4.8119,0.55744
0.14998,112631.5072,3.7172,1.3699,0.0,,4.8212,0.55751
0.14998,112691.5069,3.7181,1.3724,,3.297300100326538,4.8305,0.55764
0.14999,112751.506,3.7189,1.3749,0.0,,4.8398,0.5578
0.14999,112811.5059,3.7197,1.3774,,0.0,4.8491,0.55792
0.14999,112871.5075,3.7203,1.3799,0.0,,4.8584,0.55801
0.14999,112931.5072,3.7211,1.3824,,0.0,4.8677,0.55813
0.14999,112991.5071,3.7219,1.3849,0.0,,4.877,0.55825
0.14999,113051.5061,3.7228,1.3874,0.3042699992656708,0.0,4.8863,0.55838
0.14999,113111.5061,3.7235,1.3899,,3.2441999912261963,4.8956,0.55849
0.14998,113171.506,3.7242,1.3924,0.0,,4.9049,0.55856
0.14999,113231.506,3.725,1.3949,,0.0,4.9142,0.55871
0.14999,113291.5072,3.7259,1.3974,0.0,,4.9235,0.55885
0.14998,113351.5072,3.7268,1.3999,,0.0,4.9328,0.55895
0.14998,113411.507,3.7274,1.4024,0.0,,4.9421,0.55904
0.14998,113471.5063,3.7282,1.4049,,3.168600082397461,4.9515,0.55916
0.14999,113531.506,3.7289,1.4074,0.0,,4.9608,0.5593
0.14998,113591.5075,3.7299,1.4099,,0.0,4.9701,0.55941
0.14998,113651.5065,3.7307,1.4124,0.0,,4.9794,0.55953
0.14998,113711.5082,3.7314,1.4149,,0.0,4.9888,0.55964
0.14998,113771.5062,3.7321,1.4174,0.0,,4.9981,0.55974
0.14999,113831.507,3.733,1.4199,0.31825000047683716,3.126300096511841,5.0074,0.55991
0.14998,113891.5066,3.7339,1.4224,,,5.0167,0.56001
0.14998,113951.506,3.7348,1.4249,0.0,0.0,5.0261,0.56015
0.14998,114011.5073,3.7354,1.4274,,,5.0354,0.56024
0.14998,114071.508,3.7362,1.4299,0.0,0.0,5.0448,0.56036
0.14998,114131.5064,3.7371,1.4324,,,5.0541,0.56049
0.14999,114191.5062,3.738,1.4349,0.0,3.0739998817443848,5.0634,0.56066
0.14999,114251.5062,3.7388,1.4374,,,5.0728,0.56078
0.14999,114311.506,3.7395,1.4399,0.0,0.0,5.0821,0.56089
0.14998,114371.5074,3.7403,1.4424,,,5.0915,0.56097
0.14998,114431.5058,3.7411,1.4449,0.0,0.0,5.1008,0.56109
0.14998,114491.5078,3.7421,1.4474,,,5.1102,0.56124
0.14999,114551.5071,3.7429,1.4499,0.3256300091743469,3.040600061416626,5.1195,0.5614
0.14998,114611.5071,3.7436,1.4524,,,5.1289,0.56147
0.14999,114671.5069,3.7444,1.4549,0.0,0.0,5.1383,0.56162
0.14998,114731.5092,3.7453,1.4574,,,5.1476,0.56172
0.14999,114791.5067,3.7463,1.4599,0.0,0.0,5.157,0.56191
0.14998,114851.5069,3.7471,1.4624,,,5.1663,0.56199
0.14997,114911.5062,3.7477,1.4649,0.0,0.0,5.1757,0.56204
0.14998,114971.5075,3.7486,1.4674,,3.032099962234497,5.1851,0.56222
0.14998,115031.5061,3.7495,1.4699,0.0,,5.1945,0.56235
0.14999,115091.5059,3.7504,1.4724,,0.0,5.2038,0.56252
0.14998,115151.5072,3.7512,1.4749,0.0,,5.2132,0.5626
0.14998,115211.5081,3.7519,1.4774,,0.0,5.2226,0.56271
0.14999,115271.508,3.7527,1.4799,0.3315899968147278,2.9807000160217285,5.232,0.56287
0.14998,115331.5086,3.7537,1.4824,,,5.2413,0.56298
0.14999,115391.5064,3.7546,1.4849,0.0,0.0,5.2507,0.56315
0.14999,115451.506,3.7554,1.4874,,,5.2601,0.56327
0.14998,115511.506,3.756,1.4899,0.0,,5.2695,0.56332
0.14998,115571.508,3.7569,1.4924,,0.0,5.2789,0.56346
0.14998,115631.5068,3.7578,1.4949,0.0,,5.2883,0.56359
0.14998,115691.5069,3.7587,1.4974,,3.015000104904175,5.2977,0.56373
0.14999,115751.5066,3.7595,1.4999,0.0,,5.3071,0.56389
0.14998,115811.506,3.7602,1.5024,,0.0,5.3165,0.56395
0.14998,115871.5061,3.761,1.5049,0.0,,5.3259,0.56407
0.14998,115931.5058,3.7621,1.5074,,0.0,5.3353,0.56424
0.14998,115991.5079,3.7629,1.5099,0.33368000388145447,,5.3447,0.56436
0.14998,116051.506,3.7637,1.5124,,3.0002999305725098,5.3541,0.56448
0.14999,116111.5071,3.7644,1.5149,0.0,,5.3635,0.56462
0.14998,116171.5061,3.7652,1.5174,,0.0,5.3729,0.5647
0.14998,116231.507,3.7661,1.5199,0.0,,5.3823,0.56484
0.14998,116291.5068,3.767,1.5224,,0.0,5.3917,0.56497
0.14998,116351.5059,3.7679,1.5249,0.0,,5.4012,0.56511
0.14997,116411.506,3.7686,1.5274,,2.9964001178741455,5.4106,0.56518
0.14998,116471.5076,3.7694,1.5299,0.0,,5.42,0.56533
0.14998,116531.5085,3.7703,1.5324,,0.0,5.4294,0.56547
0.14998,116591.5069,3.7712,1.5349,0.0,,5.4388,0.5656
0.14998,116651.507,3.772,1.5374,,0.0,5.4483,0.56572
0.14998,116711.5068,3.7728,1.5399,0.3328999876976013,,5.4577,0.56584
0.14998,116771.5074,3.7735,1.5424,,3.0055999755859375,5.4671,0.56595
0.14999,116831.5068,3.7744,1.5449,0.0,,5.4766,0.56612
0.14999,116891.507,3.7754,1.5474,,0.0,5.486,0.56627
0.14998,116951.507,3.7762,1.5499,0.0,,5.4954,0.56635
0.14998,117011.5061,3.7769,1.5524,,0.0,5.5049,0.56646
0.14997,117071.5073,3.7777,1.5549,0.0,,5.5143,0.56654
0.14999,117131.5071,3.7785,1.5574,,3.024899959564209,5.5238,0.56674
0.14999,117191.5062,3.7795,1.5599,0.0,,5.5332,0.56689
0.14998,117251.5087,3.7803,1.5624,,0.0,5.5427,0.56697
0.14998,117311.5077,3.781,1.5649,0.0,,5.5521,0.56707
0.14999,117371.5083,3.7819,1.5674,,0.0,5.5616,0.56725
0.14998,117431.5058,3.7828,1.5699,0.33166998624801636,,5.571,0.56734
0.14998,117491.5082,3.7836,1.5724,,3.030900001525879,5.5805,0.56746
0.14998,117551.5061,3.7844,1.5749,0.0,,5.5899,0.56758
0.14998,117611.5077,3.7851,1.5774,,0.0,5.5994,0.56769
0.14999,117671.506,3.7859,1.5798,0.0,,5.6089,0.56785
0.14998,117731.5108,3.787,1.5824,,0.0,5.6183,0.56797
0.14997,117791.5072,3.7877,1.5848,0.0,,5.6278,0.56804
0.14998,117851.508,3.7885,1.5873,,3.0262999534606934,5.6373,0.5682
0.14998,117911.5078,3.7892,1.5898,0.0,,5.6467,0.5683
0.14999,117971.5079,3.79,1.5923,,0.0,5.6562,0.56846
0.14999,118031.508,3.791,1.5948,0.0,,5.6657,0.56861
0.14999,118091.5076,3.7919,1.5973,,0.0,5.6752,0.56875
0.14998,118151.5083,3.7926,1.5998,0.3291800022125244,,5.6846,0.56881
0.14999,118211.5074,3.7934,1.6023,,3.035099983215332,5.6941,0.56897
0.14998,118271.5065,3.7942,1.6048,0.0,,5.7036,0.56905
0.14998,118331.5088,3.7952,1.6073,,0.0,5.7131,0.5692
0.14999,118391.5068,3.796,1.6098,0.0,,5.7226,0.56936
0.14999,118451.5062,3.7968,1.6123,,0.0,5.7321,0.56948
0.14998,118511.5072,3.7975,1.6148,0.0,,5.7416,0.56955
0.14999,118571.5061,3.7983,1.6173,,3.0190000534057617,5.7511,0.56971
0.14998,118631.5063,3.7993,1.6198,0.0,,5.7606,0.56982
0.14998,118691.5077,3.8001,1.6223,,0.0,5.77,0.56994
0.14999,118751.5082,3.8009,1.6248,0.0,,5.7795,0.5701
0.14998,118811.5074,3.8016,1.6273,,0.0,5.7891,0.57016
0.14998,118871.5075,3.8025,1.6298,0.3315100073814392,,5.7986,0.5703
0.14998,118931.5072,3.8035,1.6323,,2.984800100326538,5.8081,0.57045
0.14998,118991.507,3.8043,1.6348,0.0,,5.8176,0.57057
0.14998,119051.5077,3.8052,1.6373,,0.0,5.8271,0.5707
0.14999,119111.5078,3.8058,1.6398,0.0,,5.8366,0.57083
0.14999,119171.5068,3.8067,1.6423,,0.0,5.8461,0.57097
0.14998,119231.5062,3.8075,1.6448,0.0,,5.8556,0.57105
0.14998,119291.5074,3.8086,1.6473,,2.979599952697754,5.8651,0.57121
0.14999,119351.5078,3.8094,1.6498,0.0,,5.8747,0.57137
0.14997,119411.5061,3.8101,1.6523,,0.0,5.8842,0.5714
0.14998,119471.5071,3.811,1.6548,0.0,,5.8937,0.57157
0.14998,119531.5072,3.8118,1.6573,,0.0,5.9032,0.57169
0.14998,119591.5086,3.8129,1.6598,0.3394399881362915,,5.9128,0.57186
0.14998,119651.5061,3.8137,1.6623,,2.90939998626709,5.9223,0.57198
0.14997,119711.5081,3.8144,1.6648,0.0,,5.9318,0.57205
0.14998,119771.5058,3.8153,1.6673,,0.0,5.9414,0.57222
0.14999,119831.5081,3.8162,1.6698,0.0,,5.9509,0.57239
0.14998,119891.5058,3.8172,1.6723,,0.0,5.9605,0.5725
0.14999,119951.5072,3.8182,1.6748,0.0,2.8457000255584717,5.97,0.57269
0.14998,120011.5062,3.8189,1.6773,,,5.9795,0.57276
0.14999,120071.5059,3.8197,1.6798,0.0,0.0,5.9891,0.57292
0.14999,120131.5066,3.8207,1.6823,,,5.9986,0.57307
0.14998,120191.5067,3.8218,1.6848,0.0,0.0,6.0082,0.57319
0.14999,120251.5074,3.8227,1.6873,0.35743001103401184,,6.0177,0.57337
0.14998,120311.5059,3.8235,1.6898,,2.742000102996826,6.0273,0.57345
0.14998,120371.5067,3.8244,1.6923,0.0,,6.0369,0.57358
0.14997,120431.5071,3.8254,1.6948,,0.0,6.0464,0.5737
0.14998,120491.508,3.8265,1.6973,0.0,,6.056,0.5739
0.14998,120551.5086,3.8274,1.6998,,0.0,6.0655,0.57403
0.14999,120611.5067,3.8283,1.7023,0.0,2.593100070953369,6.0751,0.57421
0.14998,120671.5067,3.8293,1.7048,,,6.0847,0.57432
0.14999,120731.5064,3.8304,1.7073,0.0,0.0,6.0943,0.57452
0.14999,120791.5072,3.8315,1.7098,,,6.1038,0.57469
0.14998,120851.5078,3.8325,1.7123,0.3931399881839752,0.0,6.1134,0.5748
0.14999,120911.5071,3.8334,1.7148,,2.4646999835968018,6.123,0.57497
0.14998,120971.5069,3.8345,1.7173,0.0,,6.1326,0.5751
0.14999,121031.5081,3.8357,1.7198,,0.0,6.1422,0.57532
0.14999,121091.5059,3.8368,1.7223,0.0,,6.1518,0.57548
0.14998,121151.5072,3.8379,1.7248,,0.0,6.1614,0.57561
0.14998,121211.5078,3.8389,1.7273,0.0,2.2916998863220215,6.1709,0.57576
0.14999,121271.5081,3.8401,1.7298,,,6.1805,0.57598
0.14999,121331.5078,3.8415,1.7323,0.0,0.0,6.1901,0.57619
0.14999,121391.5068,3.8427,1.7348,0.44874000549316406,,6.1997,0.57637
0.14998,121451.5074,3.8439,1.7373,,2.120800018310547,6.2094,0.57651
0.14999,121511.5081,3.8451,1.7398,0.0,,6.219,0.57673
0.14999,121571.5072,3.8462,1.7423,,0.0,6.2286,0.57689
0.14999,121631.5067,3.8475,1.7448,0.0,,6.2382,0.57709
0.14998,121691.507,3.8489,1.7473,,1.9921000003814697,6.2478,0.57726
0.15,121751.5072,3.8502,1.7498,0.0,,6.2574,0.57753
0.14999,121811.5063,3.8514,1.7523,,0.0,6.2671,0.57767
0.14999,121871.5068,3.8526,1.7548,0.5073800086975098,,6.2767,0.57785
0.14999,121931.5074,3.854,1.7573,,1.943600058555603,6.2863,0.57806
0.14998,121991.5074,3.8554,1.7598,0.0,,6.296,0.57823
0.14998,122051.5071,3.8566,1.7623,,0.0,6.3056,0.57841
0.14998,122111.5072,3.8578,1.7648,0.0,,6.3152,0.57859
0.14998,122171.5063,3.8589,1.7673,,1.9551000595092773,6.3249,0.57876
0.15,122231.5077,3.8602,1.7698,0.0,,6.3345,0.57903
0.14998,122291.5061,3.8615,1.7723,,0.0,6.3442,0.57915
0.14999,122351.5062,3.8626,1.7748,0.49055999517440796,,6.3538,0.57935
0.14998,122411.5064,3.8636,1.7773,,2.1552000045776367,6.3635,0.57946
0.14999,122471.5072,3.8646,1.7798,0.0,,6.3732,0.57965
0.14998,122531.5062,3.8656,1.7823,,0.0,6.3828,0.57976
0.14998,122591.507,3.8668,1.7848,0.0,,6.3925,0.57994
0.14998,122651.5063,3.8677,1.7873,,0.0,6.4021,0.58008
0.14999,122711.5061,3.8685,1.7898,0.0,2.4523000717163086,6.4118,0.58024
0.14998,122771.5068,3.8694,1.7923,,,6.4215,0.58033
0.14999,122831.5064,3.8704,1.7948,0.0,0.0,6.4312,0.58052
0.14998,122891.5065,3.8713,1.7973,,,6.4408,0.58062
0.14998,122951.5072,3.8721,1.7998,0.0,0.0,6.4505,0.58074
0.14999,123011.5066,3.8728,1.8023,0.3804500102996826,,6.4602,0.58088
0.14998,123071.5062,3.8736,1.8048,,2.891900062561035,6.4699,0.58096
0.14999,123131.5069,3.8745,1.8073,0.0,,6.4796,0.58114
0.14999,123191.506,3.8753,1.8098,,0.0,6.4892,0.58126
0.14999,123251.509,3.8759,1.8123,0.0,,6.4989,0.58135
0.14998,123311.5065,3.8766,1.8148,,0.0,6.5086,0.58141
0.14999,123371.5063,3.8774,1.8173,0.0,,6.5183,0.58157
0.14998,123431.507,3.8782,1.8198,,3.3389999866485596,6.528,0.58165
0.14998,123491.5064,3.8789,1.8223,0.0,,6.5377,0.58176
0.14998,123551.5069,3.8796,1.8248,,0.0,6.5474,0.58186
0.14999,123611.506,3.88,1.8273,0.0,,6.5571,0.58196
0.14999,123671.5085,3.8807,1.8298,,0.0,6.5668,0.58207
0.14999,123731.5058,3.8815,1.8323,0.0,,6.5765,0.58219
0.14998,123791.5058,3.8822,1.8348,,0.0,6.5862,0.58225
0.14999,123851.5066,3.8828,1.8373,0.28665998578071594,,6.5959,0.58238
0.14998,123911.5061,3.8833,1.8398,,3.7281999588012695,6.6056,0.58242
0.14998,123971.5072,3.8839,1.8423,0.0,,6.6153,0.58251
0.14998,124031.5071,3.8848,1.8448,,0.0,6.625,0.58264
0.14998,124091.5071,3.8854,1.8473,0.0,,6.6347,0.58273
0.14998,124151.5061,3.8859,1.8498,,0.0,6.6445,0.58281
0.14998,124211.5061,3.8865,1.8523,0.0,,6.6542,0.5829
0.14999,124271.506,3.8871,1.8548,,0.0,6.6639,0.58303
0.14999,124331.5067,3.8878,1.8573,0.0,,6.6736,0.58313
0.14999,124391.506,3.8885,1.8598,,4.010000228881836,6.6833,0.58324
0.14999,124451.5083,3.8891,1.8623,0.0,,6.6931,0.58333
0.14998,124511.5067,3.8895,1.8648,,0.0,6.7028,0.58335
0.14999,124571.5061,3.8901,1.8673,0.0,,6.7125,0.58348
0.14998,124631.5069,3.8908,1.8698,,0.0,6.7222,0.58354
